codice_istat,comune,anno,comparto,segmento,ntn
017018,Bienno,2015,non_residenziale,tco_d08,0.00
017018,Bienno,2015,non_residenziale,tco_d08,0.00
017018,Bienno,2015,non_residenziale,uffici,0.00
017018,Bienno,2015,non_residenziale,uffici,0.00
017018,Bienno,2015,pertinenze,box,1.00
017018,Bienno,2015,pertinenze,box,17.00
017018,Bienno,2015,pertinenze,depositi_pertinenziali,2.00
017018,Bienno,2015,pertinenze,depositi_pertinenziali,2.00
017018,Bienno,2015,residenziale,115-145 mq,2.00
017018,Bienno,2015,residenziale,115-145 mq,0.00
017018,Bienno,2015,residenziale,50-85 mq,7.50
017018,Bienno,2015,residenziale,50-85 mq,1.00
017018,Bienno,2015,residenziale,85-115 mq,5.00
017018,Bienno,2015,residenziale,85-115 mq,1.00
017018,Bienno,2015,residenziale,fino a 50 mq,5.00
017018,Bienno,2015,residenziale,fino a 50 mq,2.00
017018,Bienno,2015,residenziale,oltre 145 mq,3.80
017018,Bienno,2015,residenziale,oltre 145 mq,1.00
017018,Bienno,2015,residenziale,totale,23.30
017018,Bienno,2015,residenziale,totale,5.00
017018,Bienno,2016,non_residenziale,agricolo,0.00
017018,Bienno,2016,non_residenziale,agricolo,0.00
017018,Bienno,2016,non_residenziale,depositi_commerciali,4.00
017018,Bienno,2016,non_residenziale,depositi_commerciali,2.00
017018,Bienno,2016,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2016,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2016,non_residenziale,produttivo,0.00
017018,Bienno,2016,non_residenziale,produttivo,0.00
017018,Bienno,2016,non_residenziale,tco_b04,0.00
017018,Bienno,2016,non_residenziale,tco_b04,0.00
017018,Bienno,2016,non_residenziale,tco_d02,0.00
017018,Bienno,2016,non_residenziale,tco_d02,0.00
017018,Bienno,2016,non_residenziale,tco_d05,0.00
017018,Bienno,2016,non_residenziale,tco_d05,0.00
017018,Bienno,2016,non_residenziale,tco_d08,0.00
017018,Bienno,2016,non_residenziale,tco_d08,0.00
017018,Bienno,2016,non_residenziale,uffici,0.00
017018,Bienno,2016,non_residenziale,uffici,0.00
017018,Bienno,2016,pertinenze,box,10.00
017018,Bienno,2016,pertinenze,box,0.00
017018,Bienno,2016,pertinenze,depositi_pertinenziali,4.50
017018,Bienno,2016,pertinenze,depositi_pertinenziali,0.00
017018,Bienno,2016,residenziale,115-145 mq,5.00
017018,Bienno,2016,residenziale,115-145 mq,0.00
017018,Bienno,2016,residenziale,50-85 mq,4.00
017018,Bienno,2016,residenziale,50-85 mq,0.00
017018,Bienno,2016,residenziale,85-115 mq,5.42
017018,Bienno,2016,residenziale,85-115 mq,0.50
017018,Bienno,2016,residenziale,fino a 50 mq,1.00
017018,Bienno,2016,residenziale,fino a 50 mq,1.00
017018,Bienno,2016,residenziale,oltre 145 mq,5.50
017018,Bienno,2016,residenziale,oltre 145 mq,1.00
017018,Bienno,2016,residenziale,totale,20.92
017018,Bienno,2016,residenziale,totale,2.50
017018,Bienno,2017,non_residenziale,agricolo,0.00
017018,Bienno,2017,non_residenziale,agricolo,0.00
017018,Bienno,2017,non_residenziale,depositi_commerciali_autorimesse,8.00
017018,Bienno,2017,non_residenziale,depositi_commerciali_autorimesse,0.00
017018,Bienno,2017,non_residenziale,negozi_laboratori,4.00
017018,Bienno,2017,non_residenziale,negozi_laboratori,1.00
017018,Bienno,2017,non_residenziale,produttivo,0.00
017018,Bienno,2017,non_residenziale,produttivo,0.00
017018,Bienno,2017,non_residenziale,tco_b04,0.00
017018,Bienno,2017,non_residenziale,tco_b04,0.00
017018,Bienno,2017,non_residenziale,tco_d02,0.00
017018,Bienno,2017,non_residenziale,tco_d02,0.00
017018,Bienno,2017,non_residenziale,tco_d05,0.00
017018,Bienno,2017,non_residenziale,tco_d05,0.00
017018,Bienno,2017,non_residenziale,tco_d08,0.00
017018,Bienno,2017,non_residenziale,tco_d08,0.00
017018,Bienno,2017,non_residenziale,uffici,4.00
017018,Bienno,2017,non_residenziale,uffici,0.00
017018,Bienno,2017,pertinenze,box,22.15
017018,Bienno,2017,pertinenze,box,0.50
017018,Bienno,2017,pertinenze,depositi_pertinenziali,4.00
017018,Bienno,2017,pertinenze,depositi_pertinenziali,0.00
017018,Bienno,2017,residenziale,115-145 mq,4.58
017018,Bienno,2017,residenziale,115-145 mq,0.00
017018,Bienno,2017,residenziale,50-85 mq,5.00
017018,Bienno,2017,residenziale,50-85 mq,0.50
017018,Bienno,2017,residenziale,85-115 mq,6.50
017018,Bienno,2017,residenziale,85-115 mq,0.00
017018,Bienno,2017,residenziale,fino a 50 mq,3.00
017018,Bienno,2017,residenziale,fino a 50 mq,2.00
017018,Bienno,2017,residenziale,oltre 145 mq,9.42
017018,Bienno,2017,residenziale,oltre 145 mq,0.00
017018,Bienno,2017,residenziale,totale,28.50
017018,Bienno,2017,residenziale,totale,2.50
017018,Bienno,2018,non_residenziale,agricolo,0.86
017018,Bienno,2018,non_residenziale,agricolo,0.00
017018,Bienno,2018,non_residenziale,depositi_commerciali_autorimesse,12.93
017018,Bienno,2018,non_residenziale,depositi_commerciali_autorimesse,0.00
017018,Bienno,2018,non_residenziale,negozi_laboratori,2.00
017018,Bienno,2018,non_residenziale,negozi_laboratori,1.00
017018,Bienno,2018,non_residenziale,produttivo,1.00
017018,Bienno,2018,non_residenziale,produttivo,0.00
017018,Bienno,2018,non_residenziale,tco_b04,0.00
017018,Bienno,2018,non_residenziale,tco_b04,0.00
017018,Bienno,2018,non_residenziale,tco_d02,0.00
017018,Bienno,2018,non_residenziale,tco_d02,0.00
017018,Bienno,2018,non_residenziale,tco_d05,0.00
017018,Bienno,2018,non_residenziale,tco_d05,0.00
017018,Bienno,2018,non_residenziale,tco_d08,0.00
017018,Bienno,2018,non_residenziale,tco_d08,0.00
017018,Bienno,2018,non_residenziale,uffici,0.00
017018,Bienno,2018,non_residenziale,uffici,0.00
017018,Bienno,2018,pertinenze,box,9.50
017018,Bienno,2018,pertinenze,box,2.00
017018,Bienno,2018,pertinenze,depositi_pertinenziali,7.94
017018,Bienno,2018,pertinenze,depositi_pertinenziali,0.00
017018,Bienno,2018,residenziale,115-145 mq,13.00
017018,Bienno,2018,residenziale,115-145 mq,0.00
017018,Bienno,2018,residenziale,50-85 mq,4.50
017018,Bienno,2018,residenziale,50-85 mq,1.00
017018,Bienno,2018,residenziale,85-115 mq,5.00
017018,Bienno,2018,residenziale,85-115 mq,0.00
017018,Bienno,2018,residenziale,fino a 50 mq,2.00
017018,Bienno,2018,residenziale,fino a 50 mq,1.00
017018,Bienno,2018,residenziale,oltre 145 mq,1.00
017018,Bienno,2018,residenziale,oltre 145 mq,3.00
017018,Bienno,2018,residenziale,totale,25.50
017018,Bienno,2018,residenziale,totale,5.00
017018,Bienno,2019,non_residenziale,agricolo,0.00
017018,Bienno,2019,non_residenziale,agricolo,0.00
017018,Bienno,2019,non_residenziale,depositi_commerciali_autorimesse,12.34
017018,Bienno,2019,non_residenziale,depositi_commerciali_autorimesse,1.00
017018,Bienno,2019,non_residenziale,negozi_laboratori,1.00
017018,Bienno,2019,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2019,non_residenziale,produttivo,0.00
017018,Bienno,2019,non_residenziale,produttivo,0.00
017018,Bienno,2019,non_residenziale,tco_b04,0.00
017018,Bienno,2019,non_residenziale,tco_b04,0.00
017018,Bienno,2019,non_residenziale,tco_d02,0.00
017018,Bienno,2019,non_residenziale,tco_d02,0.00
017018,Bienno,2019,non_residenziale,tco_d05,0.00
017018,Bienno,2019,non_residenziale,tco_d05,0.00
017018,Bienno,2019,non_residenziale,tco_d08,0.00
017018,Bienno,2019,non_residenziale,tco_d08,0.00
017018,Bienno,2019,non_residenziale,uffici,0.00
017018,Bienno,2019,non_residenziale,uffici,0.00
017018,Bienno,2019,pertinenze,box,12.00
017018,Bienno,2019,pertinenze,box,0.00
017018,Bienno,2019,pertinenze,depositi_pertinenziali,2.00
017018,Bienno,2019,pertinenze,depositi_pertinenziali,0.00
017018,Bienno,2019,residenziale,115-145 mq,6.33
017018,Bienno,2019,residenziale,115-145 mq,1.00
017018,Bienno,2019,residenziale,50-85 mq,8.00
017018,Bienno,2019,residenziale,50-85 mq,2.50
017018,Bienno,2019,residenziale,85-115 mq,10.00
017018,Bienno,2019,residenziale,85-115 mq,0.00
017018,Bienno,2019,residenziale,fino a 50 mq,0.00
017018,Bienno,2019,residenziale,fino a 50 mq,0.00
017018,Bienno,2019,residenziale,oltre 145 mq,6.50
017018,Bienno,2019,residenziale,oltre 145 mq,3.00
017018,Bienno,2019,residenziale,totale,30.83
017018,Bienno,2019,residenziale,totale,6.50
017018,Bienno,2020,non_residenziale,agricolo,0.00
017018,Bienno,2020,non_residenziale,agricolo,0.00
017018,Bienno,2020,non_residenziale,depositi_commerciali_autorimesse,7.43
017018,Bienno,2020,non_residenziale,depositi_commerciali_autorimesse,0.00
017018,Bienno,2020,non_residenziale,negozi_laboratori,1.20
017018,Bienno,2020,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2020,non_residenziale,produttivo,0.00
017018,Bienno,2020,non_residenziale,produttivo,0.00
017018,Bienno,2020,non_residenziale,tco_b04,0.00
017018,Bienno,2020,non_residenziale,tco_b04,0.00
017018,Bienno,2020,non_residenziale,tco_d02,0.00
017018,Bienno,2020,non_residenziale,tco_d02,0.00
017018,Bienno,2020,non_residenziale,tco_d05,0.00
017018,Bienno,2020,non_residenziale,tco_d05,0.00
017018,Bienno,2020,non_residenziale,tco_d08,0.00
017018,Bienno,2020,non_residenziale,tco_d08,0.00
017018,Bienno,2020,non_residenziale,uffici,0.00
017018,Bienno,2020,non_residenziale,uffici,0.00
017018,Bienno,2020,pertinenze,box,14.70
017018,Bienno,2020,pertinenze,box,2.00
017018,Bienno,2020,pertinenze,depositi_pertinenziali,4.50
017018,Bienno,2020,pertinenze,depositi_pertinenziali,0.00
017018,Bienno,2020,residenziale,115-145 mq,7.70
017018,Bienno,2020,residenziale,115-145 mq,1.00
017018,Bienno,2020,residenziale,50-85 mq,9.22
017018,Bienno,2020,residenziale,50-85 mq,2.00
017018,Bienno,2020,residenziale,85-115 mq,9.03
017018,Bienno,2020,residenziale,85-115 mq,2.00
017018,Bienno,2020,residenziale,fino a 50 mq,3.66
017018,Bienno,2020,residenziale,fino a 50 mq,0.00
017018,Bienno,2020,residenziale,oltre 145 mq,6.37
017018,Bienno,2020,residenziale,oltre 145 mq,0.00
017018,Bienno,2020,residenziale,totale,35.98
017018,Bienno,2020,residenziale,totale,5.00
017018,Bienno,2021,non_residenziale,agricolo,0.00
017018,Bienno,2021,non_residenziale,agricolo,0.00
017018,Bienno,2021,non_residenziale,depositi_commerciali_autorimesse,10.67
017018,Bienno,2021,non_residenziale,depositi_commerciali_autorimesse,1.00
017018,Bienno,2021,non_residenziale,negozi_laboratori,1.00
017018,Bienno,2021,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2021,non_residenziale,produttivo,0.00
017018,Bienno,2021,non_residenziale,produttivo,0.00
017018,Bienno,2021,non_residenziale,tco_b04,0.00
017018,Bienno,2021,non_residenziale,tco_b04,0.00
017018,Bienno,2021,non_residenziale,tco_d02,0.00
017018,Bienno,2021,non_residenziale,tco_d02,0.00
017018,Bienno,2021,non_residenziale,tco_d05,0.00
017018,Bienno,2021,non_residenziale,tco_d05,0.00
017018,Bienno,2021,non_residenziale,tco_d08,0.00
017018,Bienno,2021,non_residenziale,tco_d08,0.00
017018,Bienno,2021,non_residenziale,uffici,0.00
017018,Bienno,2021,non_residenziale,uffici,0.00
017018,Bienno,2021,pertinenze,box,18.00
017018,Bienno,2021,pertinenze,box,0.00
017018,Bienno,2021,pertinenze,depositi_pertinenziali,4.84
017018,Bienno,2021,pertinenze,depositi_pertinenziali,0.00
017018,Bienno,2021,residenziale,115-145 mq,5.00
017018,Bienno,2021,residenziale,115-145 mq,4.00
017018,Bienno,2021,residenziale,50-85 mq,9.34
017018,Bienno,2021,residenziale,50-85 mq,0.00
017018,Bienno,2021,residenziale,85-115 mq,10.50
017018,Bienno,2021,residenziale,85-115 mq,3.67
017018,Bienno,2021,residenziale,fino a 50 mq,2.00
017018,Bienno,2021,residenziale,fino a 50 mq,1.00
017018,Bienno,2021,residenziale,oltre 145 mq,3.42
017018,Bienno,2021,residenziale,oltre 145 mq,0.00
017018,Bienno,2021,residenziale,totale,30.26
017018,Bienno,2021,residenziale,totale,8.67
017018,Bienno,2022,non_residenziale,agricolo,0.00
017018,Bienno,2022,non_residenziale,agricolo,0.00
017018,Bienno,2022,non_residenziale,depositi_commerciali_autorimesse,14.67
017018,Bienno,2022,non_residenziale,depositi_commerciali_autorimesse,1.00
017018,Bienno,2022,non_residenziale,negozi_laboratori,4.00
017018,Bienno,2022,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2022,non_residenziale,produttivo,2.00
017018,Bienno,2022,non_residenziale,produttivo,1.00
017018,Bienno,2022,non_residenziale,tco_b04,0.00
017018,Bienno,2022,non_residenziale,tco_b04,0.00
017018,Bienno,2022,non_residenziale,tco_d02,0.00
017018,Bienno,2022,non_residenziale,tco_d02,0.00
017018,Bienno,2022,non_residenziale,tco_d05,0.00
017018,Bienno,2022,non_residenziale,tco_d05,0.00
017018,Bienno,2022,non_residenziale,tco_d08,0.00
017018,Bienno,2022,non_residenziale,tco_d08,0.00
017018,Bienno,2022,non_residenziale,uffici,0.50
017018,Bienno,2022,non_residenziale,uffici,0.00
017018,Bienno,2022,pertinenze,box,16.83
017018,Bienno,2022,pertinenze,box,3.00
017018,Bienno,2022,pertinenze,depositi_pertinenziali,13.50
017018,Bienno,2022,pertinenze,depositi_pertinenziali,2.00
017018,Bienno,2022,residenziale,115-145 mq,5.00
017018,Bienno,2022,residenziale,115-145 mq,1.00
017018,Bienno,2022,residenziale,50-85 mq,14.00
017018,Bienno,2022,residenziale,50-85 mq,3.00
017018,Bienno,2022,residenziale,85-115 mq,10.00
017018,Bienno,2022,residenziale,85-115 mq,1.00
017018,Bienno,2022,residenziale,fino a 50 mq,0.00
017018,Bienno,2022,residenziale,fino a 50 mq,0.00
017018,Bienno,2022,residenziale,oltre 145 mq,10.16
017018,Bienno,2022,residenziale,oltre 145 mq,4.00
017018,Bienno,2022,residenziale,totale,39.16
017018,Bienno,2022,residenziale,totale,9.00
017018,Bienno,2023,non_residenziale,agricolo,0.00
017018,Bienno,2023,non_residenziale,agricolo,2.00
017018,Bienno,2023,non_residenziale,depositi_commerciali_autorimesse,8.33
017018,Bienno,2023,non_residenziale,depositi_commerciali_autorimesse,0.00
017018,Bienno,2023,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2023,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2023,non_residenziale,produttivo,7.00
017018,Bienno,2023,non_residenziale,produttivo,0.00
017018,Bienno,2023,non_residenziale,tco_b04,0.00
017018,Bienno,2023,non_residenziale,tco_b04,0.00
017018,Bienno,2023,non_residenziale,tco_d02,0.00
017018,Bienno,2023,non_residenziale,tco_d02,0.00
017018,Bienno,2023,non_residenziale,tco_d05,0.00
017018,Bienno,2023,non_residenziale,tco_d05,0.00
017018,Bienno,2023,non_residenziale,tco_d08,0.00
017018,Bienno,2023,non_residenziale,tco_d08,0.00
017018,Bienno,2023,non_residenziale,uffici,1.00
017018,Bienno,2023,non_residenziale,uffici,0.00
017018,Bienno,2023,pertinenze,box,19.00
017018,Bienno,2023,pertinenze,box,2.00
017018,Bienno,2023,pertinenze,depositi_pertinenziali,10.00
017018,Bienno,2023,pertinenze,depositi_pertinenziali,3.00
017018,Bienno,2023,residenziale,115-145 mq,8.00
017018,Bienno,2023,residenziale,115-145 mq,1.00
017018,Bienno,2023,residenziale,50-85 mq,4.00
017018,Bienno,2023,residenziale,50-85 mq,0.00
017018,Bienno,2023,residenziale,85-115 mq,9.00
017018,Bienno,2023,residenziale,85-115 mq,2.00
017018,Bienno,2023,residenziale,fino a 50 mq,2.00
017018,Bienno,2023,residenziale,fino a 50 mq,1.00
017018,Bienno,2023,residenziale,oltre 145 mq,4.00
017018,Bienno,2023,residenziale,oltre 145 mq,2.00
017018,Bienno,2023,residenziale,totale,27.00
017018,Bienno,2023,residenziale,totale,6.00
017018,Bienno,2024,non_residenziale,agricolo,0.00
017018,Bienno,2024,non_residenziale,agricolo,0.00
017018,Bienno,2024,non_residenziale,depositi_commerciali_autorimesse,7.50
017018,Bienno,2024,non_residenziale,depositi_commerciali_autorimesse,0.00
017018,Bienno,2024,non_residenziale,negozi_laboratori,2.00
017018,Bienno,2024,non_residenziale,negozi_laboratori,0.00
017018,Bienno,2024,non_residenziale,produttivo,0.00
017018,Bienno,2024,non_residenziale,produttivo,0.00
017018,Bienno,2024,non_residenziale,tco_b04,0.00
017018,Bienno,2024,non_residenziale,tco_b04,0.00
017018,Bienno,2024,non_residenziale,tco_d02,0.00
017018,Bienno,2024,non_residenziale,tco_d02,0.00
017018,Bienno,2024,non_residenziale,tco_d05,0.00
017018,Bienno,2024,non_residenziale,tco_d05,0.00
017018,Bienno,2024,non_residenziale,tco_d08,0.00
017018,Bienno,2024,non_residenziale,tco_d08,0.00
017018,Bienno,2024,non_residenziale,uffici,1.00
017018,Bienno,2024,non_residenziale,uffici,0.00
017018,Bienno,2024,pertinenze,box,31.64
017018,Bienno,2024,pertinenze,box,2.00
017018,Bienno,2024,pertinenze,depositi_pertinenziali,6.05
017018,Bienno,2024,pertinenze,depositi_pertinenziali,1.00
017018,Bienno,2024,residenziale,115-145 mq,6.00
017018,Bienno,2024,residenziale,115-145 mq,1.00
017018,Bienno,2024,residenziale,50-85 mq,3.00
017018,Bienno,2024,residenziale,50-85 mq,2.00
017018,Bienno,2024,residenziale,85-115 mq,11.33
017018,Bienno,2024,residenziale,85-115 mq,2.00
017018,Bienno,2024,residenziale,fino a 50 mq,1.00
017018,Bienno,2024,residenziale,fino a 50 mq,0.00
017018,Bienno,2024,residenziale,oltre 145 mq,14.06
017018,Bienno,2024,residenziale,oltre 145 mq,3.00
017018,Bienno,2024,residenziale,totale,35.39
017018,Bienno,2024,residenziale,totale,8.00
017018,Bienno,2025,non_residenziale,agricolo,1.00
017018,Bienno,2025,non_residenziale,agricolo,0.00
017018,Bienno,2025,non_residenziale,depositi_commerciali_autorimesse,5.25
017018,Bienno,2025,non_residenziale,depositi_commerciali_autorimesse,2.50
017018,Bienno,2025,non_residenziale,negozi_laboratori,2.00
017018,Bienno,2025,non_residenziale,negozi_laboratori,1.00
017018,Bienno,2025,non_residenziale,produttivo,0.00
017018,Bienno,2025,non_residenziale,produttivo,0.00
017018,Bienno,2025,non_residenziale,tco_b04,0.00
017018,Bienno,2025,non_residenziale,tco_b04,0.00
017018,Bienno,2025,non_residenziale,tco_d02,0.00
017018,Bienno,2025,non_residenziale,tco_d02,0.00
017018,Bienno,2025,non_residenziale,tco_d05,0.00
017018,Bienno,2025,non_residenziale,tco_d05,0.00
017018,Bienno,2025,non_residenziale,tco_d08,0.00
017018,Bienno,2025,non_residenziale,tco_d08,0.00
017018,Bienno,2025,non_residenziale,uffici,0.00
017018,Bienno,2025,non_residenziale,uffici,0.00
017018,Bienno,2025,pertinenze,box,12.00
017018,Bienno,2025,pertinenze,box,3.00
017018,Bienno,2025,pertinenze,depositi_pertinenziali,14.63
017018,Bienno,2025,pertinenze,depositi_pertinenziali,0.00
017018,Bienno,2025,residenziale,115-145 mq,3.50
017018,Bienno,2025,residenziale,115-145 mq,0.00
017018,Bienno,2025,residenziale,50-85 mq,9.17
017018,Bienno,2025,residenziale,50-85 mq,2.00
017018,Bienno,2025,residenziale,85-115 mq,11.50
017018,Bienno,2025,residenziale,85-115 mq,3.00
017018,Bienno,2025,residenziale,fino a 50 mq,1.00
017018,Bienno,2025,residenziale,fino a 50 mq,0.00
017018,Bienno,2025,residenziale,oltre 145 mq,5.00
017018,Bienno,2025,residenziale,oltre 145 mq,3.25
017018,Bienno,2025,residenziale,totale,30.17
017018,Bienno,2025,residenziale,totale,8.25
017019,Bione,2011,non_residenziale,agricolo,0.00
017019,Bione,2011,non_residenziale,depositi_commerciali,5.00
017019,Bione,2011,non_residenziale,negozi_laboratori,0.00
017019,Bione,2011,non_residenziale,produttivo,1.00
017019,Bione,2011,non_residenziale,tco_b04,0.00
017019,Bione,2011,non_residenziale,tco_d02,0.00
017019,Bione,2011,non_residenziale,tco_d05,0.00
017019,Bione,2011,non_residenziale,tco_d08,0.00
017019,Bione,2011,non_residenziale,uffici,0.00
017019,Bione,2011,pertinenze,box,0.50
017019,Bione,2011,pertinenze,depositi_pertinenziali,2.00
017019,Bione,2011,residenziale,115-145 mq,0.50
017019,Bione,2011,residenziale,50-85 mq,1.50
017019,Bione,2011,residenziale,85-115 mq,0.00
017019,Bione,2011,residenziale,fino a 50 mq,2.00
017019,Bione,2011,residenziale,oltre 145 mq,2.83
017019,Bione,2011,residenziale,totale,6.83
017019,Bione,2012,non_residenziale,agricolo,0.00
017019,Bione,2012,non_residenziale,depositi_commerciali,4.00
017019,Bione,2012,non_residenziale,negozi_laboratori,1.00
017019,Bione,2012,non_residenziale,produttivo,0.00
017019,Bione,2012,non_residenziale,tco_b04,0.00
017019,Bione,2012,non_residenziale,tco_d02,0.00
017019,Bione,2012,non_residenziale,tco_d05,0.00
017019,Bione,2012,non_residenziale,tco_d08,0.00
017019,Bione,2012,non_residenziale,uffici,0.00
017019,Bione,2012,pertinenze,box,0.83
017019,Bione,2012,pertinenze,depositi_pertinenziali,2.00
017019,Bione,2012,residenziale,115-145 mq,0.00
017019,Bione,2012,residenziale,50-85 mq,2.17
017019,Bione,2012,residenziale,85-115 mq,1.83
017019,Bione,2012,residenziale,fino a 50 mq,1.00
017019,Bione,2012,residenziale,oltre 145 mq,1.00
017019,Bione,2012,residenziale,totale,6.00
017019,Bione,2013,non_residenziale,agricolo,0.00
017019,Bione,2013,non_residenziale,depositi_commerciali,1.00
017019,Bione,2013,non_residenziale,negozi_laboratori,0.00
017019,Bione,2013,non_residenziale,produttivo,0.00
017019,Bione,2013,non_residenziale,tco_b04,0.00
017019,Bione,2013,non_residenziale,tco_d02,0.00
017019,Bione,2013,non_residenziale,tco_d05,0.00
017019,Bione,2013,non_residenziale,tco_d08,0.00
017019,Bione,2013,non_residenziale,uffici,0.00
017019,Bione,2013,pertinenze,box,0.00
017019,Bione,2013,pertinenze,depositi_pertinenziali,0.00
017019,Bione,2013,residenziale,115-145 mq,0.00
017019,Bione,2013,residenziale,50-85 mq,0.00
017019,Bione,2013,residenziale,85-115 mq,0.00
017019,Bione,2013,residenziale,fino a 50 mq,0.00
017019,Bione,2013,residenziale,oltre 145 mq,1.00
017019,Bione,2013,residenziale,totale,1.00
017019,Bione,2014,non_residenziale,agricolo,0.00
017019,Bione,2014,non_residenziale,depositi_commerciali,3.00
017019,Bione,2014,non_residenziale,negozi_laboratori,1.50
017019,Bione,2014,non_residenziale,produttivo,2.00
017019,Bione,2014,non_residenziale,tco_b04,0.00
017019,Bione,2014,non_residenziale,tco_d02,0.00
017019,Bione,2014,non_residenziale,tco_d05,0.00
017019,Bione,2014,non_residenziale,tco_d08,0.00
017019,Bione,2014,non_residenziale,uffici,0.00
017019,Bione,2014,pertinenze,box,0.20
017019,Bione,2014,pertinenze,depositi_pertinenziali,1.00
017019,Bione,2014,residenziale,115-145 mq,0.00
017019,Bione,2014,residenziale,50-85 mq,0.20
017019,Bione,2014,residenziale,85-115 mq,0.40
017019,Bione,2014,residenziale,fino a 50 mq,1.00
017019,Bione,2014,residenziale,oltre 145 mq,1.50
017019,Bione,2014,residenziale,totale,3.10
017019,Bione,2015,non_residenziale,agricolo,0.00
017019,Bione,2015,non_residenziale,depositi_commerciali,3.00
017019,Bione,2015,non_residenziale,negozi_laboratori,2.00
017019,Bione,2015,non_residenziale,produttivo,1.00
017019,Bione,2015,non_residenziale,tco_b04,0.00
017019,Bione,2015,non_residenziale,tco_d02,0.00
017019,Bione,2015,non_residenziale,tco_d05,0.00
017019,Bione,2015,non_residenziale,tco_d08,0.00
017019,Bione,2015,non_residenziale,uffici,0.00
017019,Bione,2015,pertinenze,box,4.00
017019,Bione,2015,pertinenze,depositi_pertinenziali,0.00
017019,Bione,2015,residenziale,115-145 mq,3.00
017019,Bione,2015,residenziale,50-85 mq,0.00
017019,Bione,2015,residenziale,85-115 mq,1.67
017019,Bione,2015,residenziale,fino a 50 mq,0.00
017019,Bione,2015,residenziale,oltre 145 mq,2.00
017019,Bione,2015,residenziale,totale,6.67
017019,Bione,2016,non_residenziale,agricolo,0.00
017019,Bione,2016,non_residenziale,depositi_commerciali,0.66
017019,Bione,2016,non_residenziale,negozi_laboratori,0.00
017019,Bione,2016,non_residenziale,produttivo,2.00
017019,Bione,2016,non_residenziale,tco_b04,0.00
017019,Bione,2016,non_residenziale,tco_d02,0.00
017019,Bione,2016,non_residenziale,tco_d05,0.00
017019,Bione,2016,non_residenziale,tco_d08,0.00
017019,Bione,2016,non_residenziale,uffici,0.00
017019,Bione,2016,pertinenze,box,0.00
017019,Bione,2016,pertinenze,depositi_pertinenziali,1.00
017019,Bione,2016,residenziale,115-145 mq,2.00
017019,Bione,2016,residenziale,50-85 mq,0.00
017019,Bione,2016,residenziale,85-115 mq,0.00
017019,Bione,2016,residenziale,fino a 50 mq,1.25
017019,Bione,2016,residenziale,oltre 145 mq,1.00
017019,Bione,2016,residenziale,totale,4.25
017019,Bione,2017,non_residenziale,agricolo,0.00
017019,Bione,2017,non_residenziale,depositi_commerciali_autorimesse,2.00
017019,Bione,2017,non_residenziale,negozi_laboratori,0.00
017019,Bione,2017,non_residenziale,produttivo,0.00
017019,Bione,2017,non_residenziale,tco_b04,0.00
017019,Bione,2017,non_residenziale,tco_d02,0.00
017019,Bione,2017,non_residenziale,tco_d05,0.00
017019,Bione,2017,non_residenziale,tco_d08,0.00
017019,Bione,2017,non_residenziale,uffici,0.00
017019,Bione,2017,pertinenze,box,2.50
017019,Bione,2017,pertinenze,depositi_pertinenziali,1.00
017019,Bione,2017,residenziale,115-145 mq,0.50
017019,Bione,2017,residenziale,50-85 mq,1.00
017019,Bione,2017,residenziale,85-115 mq,2.00
017019,Bione,2017,residenziale,fino a 50 mq,0.00
017019,Bione,2017,residenziale,oltre 145 mq,3.00
017019,Bione,2017,residenziale,totale,6.50
017019,Bione,2018,non_residenziale,agricolo,0.00
017019,Bione,2018,non_residenziale,depositi_commerciali_autorimesse,1.00
017019,Bione,2018,non_residenziale,negozi_laboratori,0.00
017019,Bione,2018,non_residenziale,produttivo,0.00
017019,Bione,2018,non_residenziale,tco_b04,0.00
017019,Bione,2018,non_residenziale,tco_d02,0.00
017019,Bione,2018,non_residenziale,tco_d05,0.00
017019,Bione,2018,non_residenziale,tco_d08,0.00
017019,Bione,2018,non_residenziale,uffici,0.00
017019,Bione,2018,pertinenze,box,1.00
017019,Bione,2018,pertinenze,depositi_pertinenziali,1.75
017019,Bione,2018,residenziale,115-145 mq,2.00
017019,Bione,2018,residenziale,50-85 mq,2.00
017019,Bione,2018,residenziale,85-115 mq,0.00
017019,Bione,2018,residenziale,fino a 50 mq,0.75
017019,Bione,2018,residenziale,oltre 145 mq,1.00
017019,Bione,2018,residenziale,totale,5.75
017019,Bione,2019,non_residenziale,agricolo,0.00
017019,Bione,2019,non_residenziale,depositi_commerciali_autorimesse,0.50
017019,Bione,2019,non_residenziale,negozi_laboratori,0.00
017019,Bione,2019,non_residenziale,produttivo,1.00
017019,Bione,2019,non_residenziale,tco_b04,0.00
017019,Bione,2019,non_residenziale,tco_d02,0.00
017019,Bione,2019,non_residenziale,tco_d05,0.00
017019,Bione,2019,non_residenziale,tco_d08,0.00
017019,Bione,2019,non_residenziale,uffici,0.00
