territorio,nome_territorio,anno,ateco,settore,classe_addetti,indicatore,valore
ITC47,Provincia di Brescia,2019,86,assistenza sanitaria,10-49,addetti,687.8
ITC47,Provincia di Brescia,2019,86,assistenza sanitaria,250+,addetti,1929.4
ITC47,Provincia di Brescia,2019,86,assistenza sanitaria,50-249,addetti,718.9
ITC47,Provincia di Brescia,2019,86,assistenza sanitaria,totale,addetti,11671.5
ITC47,Provincia di Brescia,2019,87,servizi di assistenza sociale residenziale,0-9,addetti,157.3
ITC47,Provincia di Brescia,2019,87,servizi di assistenza sociale residenziale,10-49,addetti,814.2
ITC47,Provincia di Brescia,2019,87,servizi di assistenza sociale residenziale,50-249,addetti,975.6
ITC47,Provincia di Brescia,2019,87,servizi di assistenza sociale residenziale,totale,addetti,1947.2
ITC47,Provincia di Brescia,2019,88,assistenza sociale non residenziale,0-9,addetti,395.2
ITC47,Provincia di Brescia,2019,88,assistenza sociale non residenziale,10-49,addetti,681.9
ITC47,Provincia di Brescia,2019,88,assistenza sociale non residenziale,250+,addetti,905.6
ITC47,Provincia di Brescia,2019,88,assistenza sociale non residenziale,50-249,addetti,2570.0
ITC47,Provincia di Brescia,2019,88,assistenza sociale non residenziale,totale,addetti,4552.7
ITC47,Provincia di Brescia,2019,90,"attività creative, artistiche e di intrattenimento",0-9,addetti,561.8
ITC47,Provincia di Brescia,2019,90,"attività creative, artistiche e di intrattenimento",10-49,addetti,119.8
ITC47,Provincia di Brescia,2019,90,"attività creative, artistiche e di intrattenimento",50-249,addetti,106.0
ITC47,Provincia di Brescia,2019,90,"attività creative, artistiche e di intrattenimento",totale,addetti,787.5
ITC47,Provincia di Brescia,2019,91,"attività di biblioteche, archivi, musei ed altre attività culturali",0-9,addetti,33.4
ITC47,Provincia di Brescia,2019,91,"attività di biblioteche, archivi, musei ed altre attività culturali",10-49,addetti,111.2
ITC47,Provincia di Brescia,2019,91,"attività di biblioteche, archivi, musei ed altre attività culturali",50-249,addetti,143.9
ITC47,Provincia di Brescia,2019,91,"attività di biblioteche, archivi, musei ed altre attività culturali",totale,addetti,288.4
ITC47,Provincia di Brescia,2019,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",0-9,addetti,579.6
ITC47,Provincia di Brescia,2019,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",10-49,addetti,218.5
ITC47,Provincia di Brescia,2019,92,"attività riguardanti le lotterie, le scommesse, le case da gioco",totale,addetti,798.2
ITC47,Provincia di Brescia,2019,93,"attività sportive, di intrattenimento e di divertimento",0-9,addetti,880.3
ITC47,Provincia di Brescia,2019,93,"attività sportive, di intrattenimento e di divertimento",10-49,addetti,585.8
ITC47,Provincia di Brescia,2019,93,"attività sportive, di intrattenimento e di divertimento",50-249,addetti,128.3
ITC47,Provincia di Brescia,2019,93,"attività sportive, di intrattenimento e di divertimento",totale,addetti,1594.4
ITC47,Provincia di Brescia,2019,95,riparazione di computer e di beni per uso personale e per la casa,0-9,addetti,833.8
ITC47,Provincia di Brescia,2019,95,riparazione di computer e di beni per uso personale e per la casa,10-49,addetti,91.6
ITC47,Provincia di Brescia,2019,95,riparazione di computer e di beni per uso personale e per la casa,totale,addetti,925.5
ITC47,Provincia di Brescia,2019,96,altre attività di servizi per la persona,0-9,addetti,7977.9
ITC47,Provincia di Brescia,2019,96,altre attività di servizi per la persona,10-49,addetti,1516.0
ITC47,Provincia di Brescia,2019,96,altre attività di servizi per la persona,50-249,addetti,1120.0
ITC47,Provincia di Brescia,2019,96,altre attività di servizi per la persona,totale,addetti,10613.9
ITC47,Provincia di Brescia,2020,0010,TOTALE,0-9,addetti,196572.1
ITC47,Provincia di Brescia,2020,0010,TOTALE,10-49,addetti,126137.8
ITC47,Provincia di Brescia,2020,0010,TOTALE,250+,addetti,29720.8
ITC47,Provincia di Brescia,2020,0010,TOTALE,50-249,addetti,89239.5
ITC47,Provincia di Brescia,2020,0010,TOTALE,totale,addetti,441670.2
ITC47,Provincia di Brescia,2020,08,altre attività di estrazione di minerali da cave e miniere,0-9,addetti,284.1
ITC47,Provincia di Brescia,2020,08,altre attività di estrazione di minerali da cave e miniere,10-49,addetti,286.8
ITC47,Provincia di Brescia,2020,08,altre attività di estrazione di minerali da cave e miniere,totale,addetti,570.9
ITC47,Provincia di Brescia,2020,09,attività dei servizi di supporto all'estrazione,0-9,addetti,0.0
ITC47,Provincia di Brescia,2020,09,attività dei servizi di supporto all'estrazione,totale,addetti,0.0
ITC47,Provincia di Brescia,2020,10,industrie alimentari,0-9,addetti,2303.4
ITC47,Provincia di Brescia,2020,10,industrie alimentari,10-49,addetti,2644.6
ITC47,Provincia di Brescia,2020,10,industrie alimentari,250+,addetti,809.5
ITC47,Provincia di Brescia,2020,10,industrie alimentari,50-249,addetti,2277.8
ITC47,Provincia di Brescia,2020,10,industrie alimentari,totale,addetti,8035.4
ITC47,Provincia di Brescia,2020,11,industria delle bevande,0-9,addetti,177.6
ITC47,Provincia di Brescia,2020,11,industria delle bevande,10-49,addetti,251.9
ITC47,Provincia di Brescia,2020,11,industria delle bevande,50-249,addetti,397.5
ITC47,Provincia di Brescia,2020,11,industria delle bevande,totale,addetti,827.0
ITC47,Provincia di Brescia,2020,13,industrie tessili,0-9,addetti,578.0
ITC47,Provincia di Brescia,2020,13,industrie tessili,10-49,addetti,1155.7
ITC47,Provincia di Brescia,2020,13,industrie tessili,50-249,addetti,1003.0
ITC47,Provincia di Brescia,2020,13,industrie tessili,totale,addetti,2736.7
ITC47,Provincia di Brescia,2020,14,"confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",0-9,addetti,1915.4
ITC47,Provincia di Brescia,2020,14,"confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",10-49,addetti,2351.3
ITC47,Provincia di Brescia,2020,14,"confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",50-249,addetti,824.9
ITC47,Provincia di Brescia,2020,14,"confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",totale,addetti,5091.7
ITC47,Provincia di Brescia,2020,15,fabbricazione di articoli in pelle e simili,0-9,addetti,215.4
ITC47,Provincia di Brescia,2020,15,fabbricazione di articoli in pelle e simili,10-49,addetti,436.0
ITC47,Provincia di Brescia,2020,15,fabbricazione di articoli in pelle e simili,50-249,addetti,274.4
ITC47,Provincia di Brescia,2020,15,fabbricazione di articoli in pelle e simili,totale,addetti,925.8
ITC47,Provincia di Brescia,2020,16,"industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",0-9,addetti,1416.4
ITC47,Provincia di Brescia,2020,16,"industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",10-49,addetti,806.0
ITC47,Provincia di Brescia,2020,16,"industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",50-249,addetti,294.3
ITC47,Provincia di Brescia,2020,16,"industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",totale,addetti,2516.7
ITC47,Provincia di Brescia,2020,17,fabbricazione di carta e di prodotti di carta,0-9,addetti,230.2
ITC47,Provincia di Brescia,2020,17,fabbricazione di carta e di prodotti di carta,10-49,addetti,826.7
ITC47,Provincia di Brescia,2020,17,fabbricazione di carta e di prodotti di carta,250+,addetti,274.3
ITC47,Provincia di Brescia,2020,17,fabbricazione di carta e di prodotti di carta,50-249,addetti,630.6
ITC47,Provincia di Brescia,2020,17,fabbricazione di carta e di prodotti di carta,totale,addetti,1961.8
ITC47,Provincia di Brescia,2020,18,stampa e riproduzione di supporti registrati,0-9,addetti,584.0
ITC47,Provincia di Brescia,2020,18,stampa e riproduzione di supporti registrati,10-49,addetti,557.9
ITC47,Provincia di Brescia,2020,18,stampa e riproduzione di supporti registrati,50-249,addetti,467.3
ITC47,Provincia di Brescia,2020,18,stampa e riproduzione di supporti registrati,totale,addetti,1609.2
ITC47,Provincia di Brescia,2020,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0-9,addetti,21.8
ITC47,Provincia di Brescia,2020,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,10-49,addetti,75.2
ITC47,Provincia di Brescia,2020,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,totale,addetti,97.0
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,0-9,addetti,295.4
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,10-49,addetti,851.2
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,250+,addetti,354.6
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,50-249,addetti,962.9
ITC47,Provincia di Brescia,2020,20,fabbricazione di prodotti chimici,totale,addetti,2464.1
ITC47,Provincia di Brescia,2020,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0-9,addetti,21.4
ITC47,Provincia di Brescia,2020,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,10-49,addetti,44.3
ITC47,Provincia di Brescia,2020,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,50-249,addetti,249.1
ITC47,Provincia di Brescia,2020,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,totale,addetti,314.7
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,0-9,addetti,1064.0
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,10-49,addetti,3397.3
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,250+,addetti,773.9
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,50-249,addetti,3577.8
ITC47,Provincia di Brescia,2020,22,fabbricazione di articoli in gomma e materie plastiche,totale,addetti,8813.0
ITC47,Provincia di Brescia,2020,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,0-9,addetti,937.5
ITC47,Provincia di Brescia,2020,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,10-49,addetti,1588.8
ITC47,Provincia di Brescia,2020,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,50-249,addetti,1337.0
ITC47,Provincia di Brescia,2020,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,totale,addetti,3863.2
ITC47,Provincia di Brescia,2020,24,metallurgia,0-9,addetti,672.3
ITC47,Provincia di Brescia,2020,24,metallurgia,10-49,addetti,3473.6
ITC47,Provincia di Brescia,2020,24,metallurgia,250+,addetti,4707.3
ITC47,Provincia di Brescia,2020,24,metallurgia,50-249,addetti,6168.8
ITC47,Provincia di Brescia,2020,24,metallurgia,totale,addetti,15021.9
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),0-9,addetti,10581.2
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),10-49,addetti,18843.1
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),250+,addetti,1931.4
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),50-249,addetti,9137.3
ITC47,Provincia di Brescia,2020,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),totale,addetti,40493.1
ITC47,Provincia di Brescia,2020,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",0-9,addetti,391.2
ITC47,Provincia di Brescia,2020,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",10-49,addetti,953.0
ITC47,Provincia di Brescia,2020,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",50-249,addetti,1047.9
ITC47,Provincia di Brescia,2020,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",totale,addetti,2392.1
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,0-9,addetti,863.9
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,10-49,addetti,2103.1
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,250+,addetti,909.8
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,50-249,addetti,2251.8
ITC47,Provincia di Brescia,2020,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,totale,addetti,6128.6
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,0-9,addetti,2225.4
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,10-49,addetti,8589.4
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,250+,addetti,3137.4
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,50-249,addetti,10573.1
ITC47,Provincia di Brescia,2020,28,fabbricazione di macchinari ed apparecchiature nca,totale,addetti,24525.3
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",0-9,addetti,226.6
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",10-49,addetti,1253.7
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",250+,addetti,4182.0
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",50-249,addetti,2516.6
ITC47,Provincia di Brescia,2020,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",totale,addetti,8178.9
ITC47,Provincia di Brescia,2020,30,fabbricazione di altri mezzi di trasporto,0-9,addetti,179.7
ITC47,Provincia di Brescia,2020,30,fabbricazione di altri mezzi di trasporto,10-49,addetti,223.5
ITC47,Provincia di Brescia,2020,30,fabbricazione di altri mezzi di trasporto,50-249,addetti,306.6
ITC47,Provincia di Brescia,2020,30,fabbricazione di altri mezzi di trasporto,totale,addetti,709.9
ITC47,Provincia di Brescia,2020,31,fabbricazione di mobili,0-9,addetti,772.6
ITC47,Provincia di Brescia,2020,31,fabbricazione di mobili,10-49,addetti,809.9
ITC47,Provincia di Brescia,2020,31,fabbricazione di mobili,50-249,addetti,214.7
ITC47,Provincia di Brescia,2020,31,fabbricazione di mobili,totale,addetti,1797.2
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,0-9,addetti,1053.8
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,10-49,addetti,584.6
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,250+,addetti,252.7
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,50-249,addetti,541.4
ITC47,Provincia di Brescia,2020,32,altre industrie manifatturiere,totale,addetti,2432.4
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",0-9,addetti,2336.2
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",10-49,addetti,2180.3
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",250+,addetti,321.2
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",50-249,addetti,1194.5
ITC47,Provincia di Brescia,2020,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",totale,addetti,6032.2
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",0-9,addetti,322.3
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",10-49,addetti,740.3
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",250+,addetti,364.8
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",50-249,addetti,792.0
ITC47,Provincia di Brescia,2020,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",totale,addetti,2219.3
ITC47,Provincia di Brescia,2020,36,"raccolta, trattamento e fornitura di acqua",0-9,addetti,25.1
ITC47,Provincia di Brescia,2020,36,"raccolta, trattamento e fornitura di acqua",10-49,addetti,144.3
ITC47,Provincia di Brescia,2020,36,"raccolta, trattamento e fornitura di acqua",50-249,addetti,410.2
ITC47,Provincia di Brescia,2020,36,"raccolta, trattamento e fornitura di acqua",totale,addetti,579.7
ITC47,Provincia di Brescia,2020,37,gestione delle reti fognarie,0-9,addetti,63.3
ITC47,Provincia di Brescia,2020,37,gestione delle reti fognarie,10-49,addetti,124.7
ITC47,Provincia di Brescia,2020,37,gestione delle reti fognarie,totale,addetti,188.0
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",0-9,addetti,715.4
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",10-49,addetti,1088.0
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",250+,addetti,767.2
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",50-249,addetti,1556.8
ITC47,Provincia di Brescia,2020,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",totale,addetti,4127.5
ITC47,Provincia di Brescia,2020,39,attività di risanamento e altri servizi di gestione dei rifiuti,0-9,addetti,68.7
ITC47,Provincia di Brescia,2020,39,attività di risanamento e altri servizi di gestione dei rifiuti,10-49,addetti,43.4
ITC47,Provincia di Brescia,2020,39,attività di risanamento e altri servizi di gestione dei rifiuti,totale,addetti,112.1
ITC47,Provincia di Brescia,2020,41,costruzione di edifici,0-9,addetti,5258.9
ITC47,Provincia di Brescia,2020,41,costruzione di edifici,10-49,addetti,3902.0
ITC47,Provincia di Brescia,2020,41,costruzione di edifici,50-249,addetti,1075.0
ITC47,Provincia di Brescia,2020,41,costruzione di edifici,totale,addetti,10235.9
ITC47,Provincia di Brescia,2020,42,ingegneria civile,0-9,addetti,294.5
ITC47,Provincia di Brescia,2020,42,ingegneria civile,10-49,addetti,935.3
ITC47,Provincia di Brescia,2020,42,ingegneria civile,50-249,addetti,1180.1
ITC47,Provincia di Brescia,2020,42,ingegneria civile,totale,addetti,2409.8
ITC47,Provincia di Brescia,2020,43,lavori di costruzione specializzati,0-9,addetti,16885.7
ITC47,Provincia di Brescia,2020,43,lavori di costruzione specializzati,10-49,addetti,6825.9
ITC47,Provincia di Brescia,2020,43,lavori di costruzione specializzati,50-249,addetti,1760.6
ITC47,Provincia di Brescia,2020,43,lavori di costruzione specializzati,totale,addetti,25472.2
ITC47,Provincia di Brescia,2020,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,0-9,addetti,6598.1
ITC47,Provincia di Brescia,2020,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,10-49,addetti,2478.7
ITC47,Provincia di Brescia,2020,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,50-249,addetti,937.2
ITC47,Provincia di Brescia,2020,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,totale,addetti,10014.0
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),0-9,addetti,15109.2
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),10-49,addetti,8128.4
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),250+,addetti,264.6
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),50-249,addetti,2764.4
ITC47,Provincia di Brescia,2020,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),totale,addetti,26266.7
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),0-9,addetti,23274.9
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),10-49,addetti,10109.8
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),250+,addetti,268.0
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),50-249,addetti,4127.5
ITC47,Provincia di Brescia,2020,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),totale,addetti,37780.1
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,0-9,addetti,4478.9
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,10-49,addetti,3134.2
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,250+,addetti,704.9
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,50-249,addetti,1457.9
ITC47,Provincia di Brescia,2020,49,trasporto terrestre e trasporto mediante condotte,totale,addetti,9775.9
ITC47,Provincia di Brescia,2020,50,trasporto marittimo e per vie d'acqua,0-9,addetti,54.9
ITC47,Provincia di Brescia,2020,50,trasporto marittimo e per vie d'acqua,totale,addetti,54.9
ITC47,Provincia di Brescia,2020,51,trasporto aereo,0-9,addetti,16.0
ITC47,Provincia di Brescia,2020,51,trasporto aereo,50-249,addetti,58.9
ITC47,Provincia di Brescia,2020,51,trasporto aereo,totale,addetti,74.8
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,0-9,addetti,840.7
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,10-49,addetti,1198.9
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,250+,addetti,749.8
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,50-249,addetti,838.1
ITC47,Provincia di Brescia,2020,52,magazzinaggio e attività di supporto ai trasporti,totale,addetti,3627.5
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,0-9,addetti,640.8
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,10-49,addetti,884.9
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,250+,addetti,414.7
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,50-249,addetti,115.8
ITC47,Provincia di Brescia,2020,53,servizi postali e attività di corriere,totale,addetti,2056.2
ITC47,Provincia di Brescia,2020,55,alloggio,0-9,addetti,2545.6
ITC47,Provincia di Brescia,2020,55,alloggio,10-49,addetti,1451.0
ITC47,Provincia di Brescia,2020,55,alloggio,50-249,addetti,652.9
ITC47,Provincia di Brescia,2020,55,alloggio,totale,addetti,4649.5
ITC47,Provincia di Brescia,2020,56,attività dei servizi di ristorazione,0-9,addetti,18623.1
ITC47,Provincia di Brescia,2020,56,attività dei servizi di ristorazione,10-49,addetti,7538.5
ITC47,Provincia di Brescia,2020,56,attività dei servizi di ristorazione,50-249,addetti,1447.6
ITC47,Provincia di Brescia,2020,56,attività dei servizi di ristorazione,totale,addetti,27609.2
ITC47,Provincia di Brescia,2020,58,attività editoriali,0-9,addetti,80.0
ITC47,Provincia di Brescia,2020,58,attività editoriali,10-49,addetti,87.7
ITC47,Provincia di Brescia,2020,58,attività editoriali,50-249,addetti,103.7
ITC47,Provincia di Brescia,2020,58,attività editoriali,totale,addetti,271.4
ITC47,Provincia di Brescia,2020,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",0-9,addetti,160.6
ITC47,Provincia di Brescia,2020,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",10-49,addetti,49.1
ITC47,Provincia di Brescia,2020,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",50-249,addetti,52.5
ITC47,Provincia di Brescia,2020,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",totale,addetti,262.2
ITC47,Provincia di Brescia,2020,60,attività di programmazione e trasmissione,0-9,addetti,32.5
ITC47,Provincia di Brescia,2020,60,attività di programmazione e trasmissione,10-49,addetti,50.2
ITC47,Provincia di Brescia,2020,60,attività di programmazione e trasmissione,totale,addetti,82.7
ITC47,Provincia di Brescia,2020,61,telecomunicazioni,0-9,addetti,257.4
ITC47,Provincia di Brescia,2020,61,telecomunicazioni,10-49,addetti,186.3
ITC47,Provincia di Brescia,2020,61,telecomunicazioni,50-249,addetti,434.4
ITC47,Provincia di Brescia,2020,61,telecomunicazioni,totale,addetti,878.1
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",0-9,addetti,1861.3
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",10-49,addetti,1411.2
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",250+,addetti,359.2
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",50-249,addetti,662.9
ITC47,Provincia di Brescia,2020,62,"produzione di software, consulenza informatica e attività connesse",totale,addetti,4294.7
ITC47,Provincia di Brescia,2020,63,attività dei servizi d'informazione e altri servizi informatici,0-9,addetti,2308.2
ITC47,Provincia di Brescia,2020,63,attività dei servizi d'informazione e altri servizi informatici,10-49,addetti,689.0
ITC47,Provincia di Brescia,2020,63,attività dei servizi d'informazione e altri servizi informatici,50-249,addetti,371.0
ITC47,Provincia di Brescia,2020,63,attività dei servizi d'informazione e altri servizi informatici,totale,addetti,3368.2
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),0-9,addetti,2924.3
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),10-49,addetti,2126.0
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),250+,addetti,737.6
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),50-249,addetti,1749.8
ITC47,Provincia di Brescia,2020,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),totale,addetti,7537.7
ITC47,Provincia di Brescia,2020,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",0-9,addetti,71.0
ITC47,Provincia di Brescia,2020,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",10-49,addetti,116.0
ITC47,Provincia di Brescia,2020,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",totale,addetti,187.1
ITC47,Provincia di Brescia,2020,66,attività ausiliarie dei servizi finanziari e delle attività assicurative,0-9,addetti,3387.0
ITC47,Provincia di Brescia,2020,66,attività ausiliarie dei servizi finanziari e delle attività assicurative,10-49,addetti,679.7
ITC47,Provincia di Brescia,2020,66,attività ausiliarie dei servizi finanziari e delle attività assicurative,totale,addetti,4066.8
ITC47,Provincia di Brescia,2020,68,attività immobiliari,0-9,addetti,7926.7
ITC47,Provincia di Brescia,2020,68,attività immobiliari,10-49,addetti,175.3
ITC47,Provincia di Brescia,2020,68,attività immobiliari,totale,addetti,8101.9
ITC47,Provincia di Brescia,2020,69,attività legali e contabilità,0-9,addetti,8268.0
ITC47,Provincia di Brescia,2020,69,attività legali e contabilità,10-49,addetti,1576.3
ITC47,Provincia di Brescia,2020,69,attività legali e contabilità,50-249,addetti,354.5
ITC47,Provincia di Brescia,2020,69,attività legali e contabilità,totale,addetti,10198.9
