anno,ateneo_codice,ateneo,gruppo_codice,gruppo,regione_residenza,provincia_residenza,iscritti
2010,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,27
2010,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,59
2010,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,11
2010,1501,Milano,13,Agrario-Forestale e Veterinario,PIEMONTE,NOVARA,7
2010,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,27
2010,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,7
2010,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,6
2010,1504,Milano Cattolica,1,Educazione e Formazione,SICILIA,AGRIGENTO,7
2010,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,131
2010,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,1007
2010,1504,Milano Cattolica,1,Educazione e Formazione,SICILIA,CALTANISSETTA,6
2010,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,84
2010,1504,Milano Cattolica,1,Educazione e Formazione,PUGLIA,LECCE,7
2010,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,60
2010,1504,Milano Cattolica,1,Educazione e Formazione,EMILIA ROMAGNA,PIACENZA,11
2010,1504,Milano Cattolica,1,Educazione e Formazione,SICILIA,SIRACUSA,5
2010,1504,Milano Cattolica,1,Educazione e Formazione,SICILIA,TRAPANI,5
2010,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,36
2010,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,47
2010,1504,Milano Cattolica,10,Informatica e Tecnologie ICT,LOMBARDIA,BRESCIA,6
2010,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,17
2010,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,310
2010,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,10
2010,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,5
2010,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,BASILICATA,POTENZA,5
2010,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,30
2010,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,199
2010,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,20
2010,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MANTOVA,5
2010,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,20
2010,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MONZA E BRIANZA,9
2010,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,12
2010,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,22
2010,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BRESCIA,427
2010,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,CREMONA,20
2010,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MANTOVA,16
2010,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BERGAMO,27
2010,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BRESCIA,650
2010,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,CREMONA,51
2010,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MANTOVA,37
2010,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MILANO,5
2010,1504,Milano Cattolica,4,Linguistico,EMILIA ROMAGNA,PIACENZA,5
2010,1504,Milano Cattolica,4,Linguistico,VENETO,VERONA,27
2010,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BERGAMO,6
2010,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BRESCIA,289
2010,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,CREMONA,5
2010,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MANTOVA,10
2010,1504,Milano Cattolica,6,Psicologico,VENETO,VERONA,6
2010,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BERGAMO,21
2010,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BRESCIA,224
2010,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,CREMONA,8
2010,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,MANTOVA,8
2010,1504,Milano Cattolica,9,Scientifico,VENETO,VERONA,5
2010,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BERGAMO,93
2010,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BRESCIA,1557
2010,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,CREMONA,34
2010,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MANTOVA,50
2010,1701,Brescia,11,Architettura e Ingegneria civile,VENETO,VERONA,50
2010,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BERGAMO,127
2010,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BRESCIA,2042
2010,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,CREMONA,46
2010,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MANTOVA,95
2010,1701,Brescia,12,Ingegneria industriale e dell'informazione,REGIONE ESTERA,PROVINCIA ESTERA,5
2010,1701,Brescia,12,Ingegneria industriale e dell'informazione,Provincia autonoma di TRENTO,TRENTO,12
2010,1701,Brescia,12,Ingegneria industriale e dell'informazione,VENETO,VERONA,104
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,9
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,429
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di BOLZANO,BOLZANO,7
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,2305
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,BRINDISI,5
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CALTANISSETTA,7
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CATANIA,5
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CALABRIA,COSENZA,10
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,117
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,ENNA,8
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,FOGGIA,6
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,14
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,77
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,MESSINA,5
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MILANO,13
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,NAPOLI,9
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,PADOVA,9
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,PALERMO,11
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PARMA,17
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PIACENZA,19
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,REGIONE ESTERA,PROVINCIA ESTERA,18
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,RAGUSA,5
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,REGGIO EMILIA,7
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,SALERNO,8
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,SONDRIO,6
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,TRAPANI,21
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,43
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VERONA,39
2010,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VICENZA,21
2010,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BERGAMO,82
2010,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BRESCIA,335
2010,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,CREMONA,24
2010,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,MANTOVA,15
2010,1701,Brescia,2,Arte e Design,LOMBARDIA,BRESCIA,94
2010,1701,Brescia,7,Economico,LOMBARDIA,BERGAMO,95
2010,1701,Brescia,7,Economico,LOMBARDIA,BRESCIA,3185
2010,1701,Brescia,7,Economico,LOMBARDIA,CREMONA,63
2010,1701,Brescia,7,Economico,LOMBARDIA,MANTOVA,115
2010,1701,Brescia,7,Economico,LOMBARDIA,MILANO,5
2010,1701,Brescia,7,Economico,REGIONE ESTERA,PROVINCIA ESTERA,8
2010,1701,Brescia,7,Economico,LAZIO,ROMA,7
2010,1701,Brescia,7,Economico,Provincia autonoma di TRENTO,TRENTO,11
2010,1701,Brescia,7,Economico,VENETO,VERONA,25
2010,1701,Brescia,8,Giuridico,LOMBARDIA,BERGAMO,125
2010,1701,Brescia,8,Giuridico,LOMBARDIA,BRESCIA,1959
2010,1701,Brescia,8,Giuridico,LOMBARDIA,CREMONA,56
2010,1701,Brescia,8,Giuridico,LOMBARDIA,MANTOVA,73
2010,1701,Brescia,8,Giuridico,LOMBARDIA,MILANO,7
2010,1701,Brescia,8,Giuridico,EMILIA ROMAGNA,PIACENZA,7
2010,1701,Brescia,8,Giuridico,Provincia autonoma di TRENTO,TRENTO,10
2010,1701,Brescia,8,Giuridico,VENETO,VERONA,21
2010,1701,Brescia,9,Scientifico,LOMBARDIA,BERGAMO,19
2010,1701,Brescia,9,Scientifico,LOMBARDIA,BRESCIA,100
2011,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,35
2011,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,53
2011,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,11
2011,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MILANO,5
2011,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,24
2011,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,9
2011,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,8
2011,1504,Milano Cattolica,1,Educazione e Formazione,SICILIA,AGRIGENTO,5
2011,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,107
2011,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,941
2011,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,82
2011,1504,Milano Cattolica,1,Educazione e Formazione,PUGLIA,LECCE,9
2011,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,57
2011,1504,Milano Cattolica,1,Educazione e Formazione,EMILIA ROMAGNA,PIACENZA,6
2011,1504,Milano Cattolica,1,Educazione e Formazione,SICILIA,SIRACUSA,5
2011,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,36
2011,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,37
2011,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,21
2011,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,281
2011,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,15
2011,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,7
2011,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,5
2011,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,31
2011,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,163
2011,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,16
2011,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MANTOVA,7
2011,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,17
2011,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MONZA E BRIANZA,10
2011,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,11
2011,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,19
2011,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BRESCIA,398
2011,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,CREMONA,19
2011,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MANTOVA,13
2011,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MILANO,9
2011,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BERGAMO,44
2011,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BRESCIA,663
2011,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,CREMONA,52
2011,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MANTOVA,40
2011,1504,Milano Cattolica,4,Linguistico,EMILIA ROMAGNA,PIACENZA,6
2011,1504,Milano Cattolica,4,Linguistico,VENETO,VERONA,29
2011,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BERGAMO,11
2011,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BRESCIA,328
2011,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,CREMONA,8
2011,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MANTOVA,12
2011,1504,Milano Cattolica,6,Psicologico,VENETO,VERONA,10
2011,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BERGAMO,23
2011,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BRESCIA,215
2011,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,CREMONA,9
2011,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,MANTOVA,8
2011,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BERGAMO,91
2011,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BRESCIA,1506
2011,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,CREMONA,36
2011,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MANTOVA,43
2011,1701,Brescia,11,Architettura e Ingegneria civile,VENETO,VERONA,50
2011,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BERGAMO,135
2011,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BRESCIA,2043
2011,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,CREMONA,46
2011,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MANTOVA,95
2011,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MILANO,6
2011,1701,Brescia,12,Ingegneria industriale e dell'informazione,REGIONE ESTERA,PROVINCIA ESTERA,6
2011,1701,Brescia,12,Ingegneria industriale e dell'informazione,Provincia autonoma di TRENTO,TRENTO,8
2011,1701,Brescia,12,Ingegneria industriale e dell'informazione,VENETO,VERONA,97
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,8
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,BARI,6
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,473
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di BOLZANO,BOLZANO,10
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,2348
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,BRINDISI,6
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CALTANISSETTA,10
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,COMO,5
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CALABRIA,COSENZA,6
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,122
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,ENNA,10
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,12
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,86
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,MESSINA,7
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MILANO,10
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MONZA E BRIANZA,5
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,NAPOLI,5
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,PADOVA,9
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,PALERMO,11
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PARMA,15
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PIACENZA,19
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,REGIONE ESTERA,PROVINCIA ESTERA,21
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,RAGUSA,5
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,REGGIO EMILIA,5
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CAMPANIA,SALERNO,11
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,TRAPANI,22
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di TRENTO,TRENTO,48
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VERONA,50
2011,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,VICENZA,20
2011,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BERGAMO,94
2011,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,BRESCIA,341
2011,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,CREMONA,27
2011,1701,Brescia,15,Scienze motorie e sportive,LOMBARDIA,MANTOVA,15
2011,1701,Brescia,15,Scienze motorie e sportive,Provincia autonoma di TRENTO,TRENTO,6
2011,1701,Brescia,2,Arte e Design,LOMBARDIA,BRESCIA,63
2011,1701,Brescia,7,Economico,LOMBARDIA,BERGAMO,93
2011,1701,Brescia,7,Economico,LOMBARDIA,BRESCIA,3007
2011,1701,Brescia,7,Economico,LOMBARDIA,CREMONA,56
2011,1701,Brescia,7,Economico,LOMBARDIA,MANTOVA,112
2011,1701,Brescia,7,Economico,LOMBARDIA,MILANO,6
2011,1701,Brescia,7,Economico,REGIONE ESTERA,PROVINCIA ESTERA,9
2011,1701,Brescia,7,Economico,LAZIO,ROMA,5
2011,1701,Brescia,7,Economico,Provincia autonoma di TRENTO,TRENTO,10
2011,1701,Brescia,7,Economico,VENETO,VERONA,29
2011,1701,Brescia,7,Economico,VENETO,VICENZA,6
2011,1701,Brescia,8,Giuridico,LOMBARDIA,BERGAMO,122
2011,1701,Brescia,8,Giuridico,LOMBARDIA,BRESCIA,1866
2011,1701,Brescia,8,Giuridico,LOMBARDIA,CREMONA,63
2011,1701,Brescia,8,Giuridico,LOMBARDIA,MANTOVA,77
2011,1701,Brescia,8,Giuridico,LOMBARDIA,MILANO,5
2011,1701,Brescia,8,Giuridico,EMILIA ROMAGNA,PIACENZA,6
2011,1701,Brescia,8,Giuridico,Provincia autonoma di TRENTO,TRENTO,10
2011,1701,Brescia,8,Giuridico,VENETO,VERONA,18
2011,1701,Brescia,9,Scientifico,LOMBARDIA,BERGAMO,11
2011,1701,Brescia,9,Scientifico,LOMBARDIA,BRESCIA,103
2012,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BERGAMO,35
2012,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,BRESCIA,70
2012,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,COMO,10
2012,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MILANO,5
2012,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,MONZA E BRIANZA,7
2012,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,SONDRIO,24
2012,1501,Milano,13,Agrario-Forestale e Veterinario,Provincia autonoma di TRENTO,TRENTO,10
2012,1501,Milano,13,Agrario-Forestale e Veterinario,LOMBARDIA,VARESE,5
2012,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BERGAMO,86
2012,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,BRESCIA,903
2012,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,CREMONA,75
2012,1504,Milano Cattolica,1,Educazione e Formazione,PUGLIA,LECCE,6
2012,1504,Milano Cattolica,1,Educazione e Formazione,LOMBARDIA,MANTOVA,53
2012,1504,Milano Cattolica,1,Educazione e Formazione,Provincia autonoma di TRENTO,TRENTO,38
2012,1504,Milano Cattolica,1,Educazione e Formazione,VENETO,VERONA,38
2012,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,30
2012,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,302
2012,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,15
2012,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,11
2012,1504,Milano Cattolica,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,6
2012,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BERGAMO,34
2012,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,BRESCIA,161
2012,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,CREMONA,10
2012,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MANTOVA,7
2012,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MILANO,18
2012,1504,Milano Cattolica,2,Arte e Design,LOMBARDIA,MONZA E BRIANZA,7
2012,1504,Milano Cattolica,2,Arte e Design,VENETO,VERONA,9
2012,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BERGAMO,16
2012,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,BRESCIA,350
2012,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,CREMONA,18
2012,1504,Milano Cattolica,3,Letterario-Umanistico,LOMBARDIA,MANTOVA,18
2012,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BERGAMO,41
2012,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,BRESCIA,669
2012,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,CREMONA,57
2012,1504,Milano Cattolica,4,Linguistico,LOMBARDIA,MANTOVA,35
2012,1504,Milano Cattolica,4,Linguistico,EMILIA ROMAGNA,PIACENZA,8
2012,1504,Milano Cattolica,4,Linguistico,VENETO,VERONA,30
2012,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BERGAMO,12
2012,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,BRESCIA,314
2012,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,CREMONA,12
2012,1504,Milano Cattolica,6,Psicologico,LOMBARDIA,MANTOVA,12
2012,1504,Milano Cattolica,6,Psicologico,VENETO,VERONA,15
2012,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BERGAMO,15
2012,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,BRESCIA,222
2012,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,CREMONA,9
2012,1504,Milano Cattolica,9,Scientifico,LOMBARDIA,MANTOVA,7
2012,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BERGAMO,85
2012,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,BRESCIA,1438
2012,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,CREMONA,41
2012,1701,Brescia,11,Architettura e Ingegneria civile,LOMBARDIA,MANTOVA,40
2012,1701,Brescia,11,Architettura e Ingegneria civile,VENETO,VERONA,43
2012,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BERGAMO,133
2012,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,BRESCIA,2123
2012,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,CREMONA,54
2012,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MANTOVA,96
2012,1701,Brescia,12,Ingegneria industriale e dell'informazione,LOMBARDIA,MILANO,6
2012,1701,Brescia,12,Ingegneria industriale e dell'informazione,REGIONE ESTERA,PROVINCIA ESTERA,8
2012,1701,Brescia,12,Ingegneria industriale e dell'informazione,Provincia autonoma di TRENTO,TRENTO,8
2012,1701,Brescia,12,Ingegneria industriale e dell'informazione,VENETO,VERONA,88
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,AGRIGENTO,9
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,BARI,6
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BERGAMO,504
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,Provincia autonoma di BOLZANO,BOLZANO,12
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,BRESCIA,2345
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CALTANISSETTA,8
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,CATANIA,5
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,COMO,5
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,CALABRIA,COSENZA,5
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,CREMONA,130
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,ENNA,12
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,PUGLIA,LECCE,8
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MANTOVA,85
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MILANO,9
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,LOMBARDIA,MONZA E BRIANZA,7
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,VENETO,PADOVA,9
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,PALERMO,5
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PARMA,13
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,EMILIA ROMAGNA,PIACENZA,14
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,REGIONE ESTERA,PROVINCIA ESTERA,21
2012,1701,Brescia,14,Medico-Sanitario e Farmaceutico,SICILIA,RAGUSA,8
