tavola,territorio,anno,sesso,modalita,codice_modalita,valore
rischio_criminalita,017029,2022,total,all items,ALL,95820.0
rischio_criminalita,017029,2022,total,all items,ALL,95820.0
rischio_criminalita,017029,2022,total,all items,ALL,95820.0
rischio_criminalita,017029,2022,total,all items,ALL,51578.7
rischio_criminalita,017029,2022,total,all items,ALL,51578.7
rischio_criminalita,017029,2022,total,all items,ALL,21983.1
rischio_criminalita,017029,2022,total,all items,ALL,21983.1
rischio_criminalita,017029,2022,total,all items,ALL,19173.7
rischio_criminalita,017029,2022,total,all items,ALL,19173.7
rischio_criminalita,017029,2022,total,all items,ALL,3084.5
rischio_criminalita,017029,2022,total,all items,ALL,3084.5
rischio_criminalita,017029,2022,total,a little,CR_LITTLE,51578.7
rischio_criminalita,017029,2022,total,not at all,CR_NATALL,21983.1
rischio_criminalita,017029,2022,total,quite a bit,CR_QUITE_BIT,19173.7
rischio_criminalita,017029,2022,total,very much,CR_V_MUCH,3084.5
rischio_criminalita,017029,2023,total,all items,ALL,96609.0
rischio_criminalita,017029,2023,total,all items,ALL,96609.0
rischio_criminalita,017029,2023,total,all items,ALL,96609.0
rischio_criminalita,017029,2023,total,all items,ALL,52344.6
rischio_criminalita,017029,2023,total,all items,ALL,52344.6
rischio_criminalita,017029,2023,total,all items,ALL,18946.0
rischio_criminalita,017029,2023,total,all items,ALL,18946.0
rischio_criminalita,017029,2023,total,all items,ALL,21470.4
rischio_criminalita,017029,2023,total,all items,ALL,21470.4
rischio_criminalita,017029,2023,total,all items,ALL,3848.0
rischio_criminalita,017029,2023,total,all items,ALL,3848.0
rischio_criminalita,017029,2023,total,a little,CR_LITTLE,52344.6
rischio_criminalita,017029,2023,total,not at all,CR_NATALL,18946.0
rischio_criminalita,017029,2023,total,quite a bit,CR_QUITE_BIT,21470.4
rischio_criminalita,017029,2023,total,very much,CR_V_MUCH,3848.0
rischio_criminalita,017029,2024,total,all items,ALL,97803.0
rischio_criminalita,017029,2024,total,all items,ALL,97803.0
rischio_criminalita,017029,2024,total,all items,ALL,97803.0
rischio_criminalita,017029,2024,total,all items,ALL,50952.7
rischio_criminalita,017029,2024,total,all items,ALL,50952.7
rischio_criminalita,017029,2024,total,all items,ALL,19172.5
rischio_criminalita,017029,2024,total,all items,ALL,19172.5
rischio_criminalita,017029,2024,total,all items,ALL,22725.0
rischio_criminalita,017029,2024,total,all items,ALL,22725.0
rischio_criminalita,017029,2024,total,all items,ALL,4952.7
rischio_criminalita,017029,2024,total,all items,ALL,4952.7
rischio_criminalita,017029,2024,total,a little,CR_LITTLE,50952.7
rischio_criminalita,017029,2024,total,not at all,CR_NATALL,19172.5
rischio_criminalita,017029,2024,total,quite a bit,CR_QUITE_BIT,22725.0
rischio_criminalita,017029,2024,total,very much,CR_V_MUCH,4952.7
rischio_criminalita,ITC47,2022,total,all items,ALL,549363.0
rischio_criminalita,ITC47,2022,total,all items,ALL,549363.0
rischio_criminalita,ITC47,2022,total,all items,ALL,549363.0
rischio_criminalita,ITC47,2022,total,all items,ALL,281052.4
rischio_criminalita,ITC47,2022,total,all items,ALL,281052.4
rischio_criminalita,ITC47,2022,total,all items,ALL,181164.2
rischio_criminalita,ITC47,2022,total,all items,ALL,181164.2
rischio_criminalita,ITC47,2022,total,all items,ALL,76613.5
rischio_criminalita,ITC47,2022,total,all items,ALL,76613.5
rischio_criminalita,ITC47,2022,total,all items,ALL,10532.9
rischio_criminalita,ITC47,2022,total,all items,ALL,10532.9
rischio_criminalita,ITC47,2022,total,a little,CR_LITTLE,281052.4
rischio_criminalita,ITC47,2022,total,not at all,CR_NATALL,181164.2
rischio_criminalita,ITC47,2022,total,quite a bit,CR_QUITE_BIT,76613.5
rischio_criminalita,ITC47,2022,total,very much,CR_V_MUCH,10532.9
rischio_criminalita,ITC47,2023,total,all items,ALL,553261.0
rischio_criminalita,ITC47,2023,total,all items,ALL,553261.0
rischio_criminalita,ITC47,2023,total,all items,ALL,553261.0
rischio_criminalita,ITC47,2023,total,all items,ALL,279369.1
rischio_criminalita,ITC47,2023,total,all items,ALL,279369.1
rischio_criminalita,ITC47,2023,total,all items,ALL,181841.0
rischio_criminalita,ITC47,2023,total,all items,ALL,181841.0
rischio_criminalita,ITC47,2023,total,all items,ALL,79670.8
rischio_criminalita,ITC47,2023,total,all items,ALL,79670.8
rischio_criminalita,ITC47,2023,total,all items,ALL,12380.0
rischio_criminalita,ITC47,2023,total,all items,ALL,12380.0
rischio_criminalita,ITC47,2023,total,a little,CR_LITTLE,279369.1
rischio_criminalita,ITC47,2023,total,not at all,CR_NATALL,181841.0
rischio_criminalita,ITC47,2023,total,quite a bit,CR_QUITE_BIT,79670.8
rischio_criminalita,ITC47,2023,total,very much,CR_V_MUCH,12380.0
rischio_criminalita,ITC47,2024,total,all items,ALL,557184.0
rischio_criminalita,ITC47,2024,total,all items,ALL,557184.0
rischio_criminalita,ITC47,2024,total,all items,ALL,557184.0
rischio_criminalita,ITC47,2024,total,all items,ALL,287136.1
rischio_criminalita,ITC47,2024,total,all items,ALL,287136.1
rischio_criminalita,ITC47,2024,total,all items,ALL,166071.4
rischio_criminalita,ITC47,2024,total,all items,ALL,166071.4
rischio_criminalita,ITC47,2024,total,all items,ALL,89769.4
rischio_criminalita,ITC47,2024,total,all items,ALL,89769.4
rischio_criminalita,ITC47,2024,total,all items,ALL,14207.0
rischio_criminalita,ITC47,2024,total,all items,ALL,14207.0
rischio_criminalita,ITC47,2024,total,a little,CR_LITTLE,287136.1
rischio_criminalita,ITC47,2024,total,not at all,CR_NATALL,166071.4
rischio_criminalita,ITC47,2024,total,quite a bit,CR_QUITE_BIT,89769.4
rischio_criminalita,ITC47,2024,total,very much,CR_V_MUCH,14207.0
sicurezza_al_buio,017029,2022,females,all items,ALL,91350.0
sicurezza_al_buio,017029,2022,females,all items,ALL,91350.0
sicurezza_al_buio,017029,2022,females,all items,ALL,91350.0
sicurezza_al_buio,017029,2022,females,all items,ALL,433.8
sicurezza_al_buio,017029,2022,females,all items,ALL,433.8
sicurezza_al_buio,017029,2022,females,all items,ALL,9187.0
sicurezza_al_buio,017029,2022,females,all items,ALL,9187.0
sicurezza_al_buio,017029,2022,females,all items,ALL,20654.3
sicurezza_al_buio,017029,2022,females,all items,ALL,20654.3
sicurezza_al_buio,017029,2022,females,all items,ALL,8274.3
sicurezza_al_buio,017029,2022,females,all items,ALL,8274.3
sicurezza_al_buio,017029,2022,females,all items,ALL,5628.0
sicurezza_al_buio,017029,2022,females,all items,ALL,5628.0
sicurezza_al_buio,017029,2022,females,all items,ALL,8700.7
sicurezza_al_buio,017029,2022,females,all items,ALL,8700.7
sicurezza_al_buio,017029,2022,females,all items,ALL,38471.9
sicurezza_al_buio,017029,2022,females,all items,ALL,38471.9
sicurezza_al_buio,017029,2022,males,all items,ALL,83182.0
sicurezza_al_buio,017029,2022,males,all items,ALL,83182.0
sicurezza_al_buio,017029,2022,males,all items,ALL,83182.0
sicurezza_al_buio,017029,2022,males,all items,ALL,595.5
sicurezza_al_buio,017029,2022,males,all items,ALL,595.5
sicurezza_al_buio,017029,2022,males,all items,ALL,20617.3
sicurezza_al_buio,017029,2022,males,all items,ALL,20617.3
sicurezza_al_buio,017029,2022,males,all items,ALL,9754.2
sicurezza_al_buio,017029,2022,males,all items,ALL,9754.2
sicurezza_al_buio,017029,2022,males,all items,ALL,3570.1
sicurezza_al_buio,017029,2022,males,all items,ALL,3570.1
sicurezza_al_buio,017029,2022,males,all items,ALL,2865.9
sicurezza_al_buio,017029,2022,males,all items,ALL,2865.9
sicurezza_al_buio,017029,2022,males,all items,ALL,1735.4
sicurezza_al_buio,017029,2022,males,all items,ALL,1735.4
sicurezza_al_buio,017029,2022,males,all items,ALL,44043.6
sicurezza_al_buio,017029,2022,males,all items,ALL,44043.6
sicurezza_al_buio,017029,2022,total,all items,ALL,174532.0
sicurezza_al_buio,017029,2022,total,all items,ALL,174532.0
sicurezza_al_buio,017029,2022,total,all items,ALL,174532.0
sicurezza_al_buio,017029,2022,total,all items,ALL,1029.3
sicurezza_al_buio,017029,2022,total,all items,ALL,1029.3
sicurezza_al_buio,017029,2022,total,all items,ALL,29804.3
sicurezza_al_buio,017029,2022,total,all items,ALL,29804.3
sicurezza_al_buio,017029,2022,total,all items,ALL,30408.5
sicurezza_al_buio,017029,2022,total,all items,ALL,30408.5
sicurezza_al_buio,017029,2022,total,all items,ALL,11844.4
sicurezza_al_buio,017029,2022,total,all items,ALL,11844.4
sicurezza_al_buio,017029,2022,total,all items,ALL,8493.9
sicurezza_al_buio,017029,2022,total,all items,ALL,8493.9
sicurezza_al_buio,017029,2022,total,all items,ALL,10436.1
sicurezza_al_buio,017029,2022,total,all items,ALL,10436.1
sicurezza_al_buio,017029,2022,total,all items,ALL,82515.6
sicurezza_al_buio,017029,2022,total,all items,ALL,82515.6
sicurezza_al_buio,017029,2022,females,no answer,NO_ANSWER,433.8
sicurezza_al_buio,017029,2022,males,no answer,NO_ANSWER,595.5
sicurezza_al_buio,017029,2022,total,no answer,NO_ANSWER,1029.3
sicurezza_al_buio,017029,2022,females,I feel completely safe,SI_COMP_SAFE,9187.0
sicurezza_al_buio,017029,2022,males,I feel completely safe,SI_COMP_SAFE,20617.3
sicurezza_al_buio,017029,2022,total,I feel completely safe,SI_COMP_SAFE,29804.3
sicurezza_al_buio,017029,2022,females,I feel little safe,SI_LITTLE_SAFE,20654.3
sicurezza_al_buio,017029,2022,males,I feel little safe,SI_LITTLE_SAFE,9754.2
sicurezza_al_buio,017029,2022,total,I feel little safe,SI_LITTLE_SAFE,30408.5
sicurezza_al_buio,017029,2022,females,I don’t feel safe at all,SI_NATALL_SAFE,8274.3
sicurezza_al_buio,017029,2022,males,I don’t feel safe at all,SI_NATALL_SAFE,3570.1
sicurezza_al_buio,017029,2022,total,I don’t feel safe at all,SI_NATALL_SAFE,11844.4
sicurezza_al_buio,017029,2022,females,I never go out,SI_NEVER_GO,5628.0
sicurezza_al_buio,017029,2022,males,I never go out,SI_NEVER_GO,2865.9
sicurezza_al_buio,017029,2022,total,I never go out,SI_NEVER_GO,8493.9
sicurezza_al_buio,017029,2022,females,I never go out alone,SI_NEVER_GO_AL,8700.7
sicurezza_al_buio,017029,2022,males,I never go out alone,SI_NEVER_GO_AL,1735.4
sicurezza_al_buio,017029,2022,total,I never go out alone,SI_NEVER_GO_AL,10436.1
sicurezza_al_buio,017029,2022,females,I feel quite safe,SI_QUITE_SAFE,38471.9
sicurezza_al_buio,017029,2022,males,I feel quite safe,SI_QUITE_SAFE,44043.6
sicurezza_al_buio,017029,2022,total,I feel quite safe,SI_QUITE_SAFE,82515.6
sicurezza_al_buio,017029,2023,females,all items,ALL,91672.0
sicurezza_al_buio,017029,2023,females,all items,ALL,91672.0
sicurezza_al_buio,017029,2023,females,all items,ALL,91672.0
sicurezza_al_buio,017029,2023,females,all items,ALL,168.7
sicurezza_al_buio,017029,2023,females,all items,ALL,168.7
sicurezza_al_buio,017029,2023,females,all items,ALL,7277.6
sicurezza_al_buio,017029,2023,females,all items,ALL,7277.6
sicurezza_al_buio,017029,2023,females,all items,ALL,24120.2
sicurezza_al_buio,017029,2023,females,all items,ALL,24120.2
sicurezza_al_buio,017029,2023,females,all items,ALL,10642.4
sicurezza_al_buio,017029,2023,females,all items,ALL,10642.4
sicurezza_al_buio,017029,2023,females,all items,ALL,5964.3
sicurezza_al_buio,017029,2023,females,all items,ALL,5964.3
sicurezza_al_buio,017029,2023,females,all items,ALL,8163.5
sicurezza_al_buio,017029,2023,females,all items,ALL,8163.5
sicurezza_al_buio,017029,2023,females,all items,ALL,35335.3
sicurezza_al_buio,017029,2023,females,all items,ALL,35335.3
sicurezza_al_buio,017029,2023,males,all items,ALL,84077.0
sicurezza_al_buio,017029,2023,males,all items,ALL,84077.0
sicurezza_al_buio,017029,2023,males,all items,ALL,84077.0
sicurezza_al_buio,017029,2023,males,all items,ALL,75.6
sicurezza_al_buio,017029,2023,males,all items,ALL,75.6
sicurezza_al_buio,017029,2023,males,all items,ALL,16312.0
sicurezza_al_buio,017029,2023,males,all items,ALL,16312.0
sicurezza_al_buio,017029,2023,males,all items,ALL,14145.0
sicurezza_al_buio,017029,2023,males,all items,ALL,14145.0
sicurezza_al_buio,017029,2023,males,all items,ALL,4470.6
sicurezza_al_buio,017029,2023,males,all items,ALL,4470.6
sicurezza_al_buio,017029,2023,males,all items,ALL,2364.4
sicurezza_al_buio,017029,2023,males,all items,ALL,2364.4
sicurezza_al_buio,017029,2023,males,all items,ALL,1973.6
sicurezza_al_buio,017029,2023,males,all items,ALL,1973.6
sicurezza_al_buio,017029,2023,males,all items,ALL,44735.9
sicurezza_al_buio,017029,2023,males,all items,ALL,44735.9
sicurezza_al_buio,017029,2023,total,all items,ALL,175749.0
sicurezza_al_buio,017029,2023,total,all items,ALL,175749.0
sicurezza_al_buio,017029,2023,total,all items,ALL,175749.0
sicurezza_al_buio,017029,2023,total,all items,ALL,244.3
sicurezza_al_buio,017029,2023,total,all items,ALL,244.3
sicurezza_al_buio,017029,2023,total,all items,ALL,23589.6
sicurezza_al_buio,017029,2023,total,all items,ALL,23589.6
sicurezza_al_buio,017029,2023,total,all items,ALL,38265.2
sicurezza_al_buio,017029,2023,total,all items,ALL,38265.2
sicurezza_al_buio,017029,2023,total,all items,ALL,15113.0
sicurezza_al_buio,017029,2023,total,all items,ALL,15113.0
sicurezza_al_buio,017029,2023,total,all items,ALL,8328.6
sicurezza_al_buio,017029,2023,total,all items,ALL,8328.6
sicurezza_al_buio,017029,2023,total,all items,ALL,10137.1
sicurezza_al_buio,017029,2023,total,all items,ALL,10137.1
sicurezza_al_buio,017029,2023,total,all items,ALL,80071.2
sicurezza_al_buio,017029,2023,total,all items,ALL,80071.2
sicurezza_al_buio,017029,2023,females,no answer,NO_ANSWER,168.7
sicurezza_al_buio,017029,2023,males,no answer,NO_ANSWER,75.6
sicurezza_al_buio,017029,2023,total,no answer,NO_ANSWER,244.3
sicurezza_al_buio,017029,2023,females,I feel completely safe,SI_COMP_SAFE,7277.6
sicurezza_al_buio,017029,2023,males,I feel completely safe,SI_COMP_SAFE,16312.0
sicurezza_al_buio,017029,2023,total,I feel completely safe,SI_COMP_SAFE,23589.6
sicurezza_al_buio,017029,2023,females,I feel little safe,SI_LITTLE_SAFE,24120.2
sicurezza_al_buio,017029,2023,males,I feel little safe,SI_LITTLE_SAFE,14145.0
sicurezza_al_buio,017029,2023,total,I feel little safe,SI_LITTLE_SAFE,38265.2
sicurezza_al_buio,017029,2023,females,I don’t feel safe at all,SI_NATALL_SAFE,10642.4
sicurezza_al_buio,017029,2023,males,I don’t feel safe at all,SI_NATALL_SAFE,4470.6
sicurezza_al_buio,017029,2023,total,I don’t feel safe at all,SI_NATALL_SAFE,15113.0
sicurezza_al_buio,017029,2023,females,I never go out,SI_NEVER_GO,5964.3
sicurezza_al_buio,017029,2023,males,I never go out,SI_NEVER_GO,2364.4
sicurezza_al_buio,017029,2023,total,I never go out,SI_NEVER_GO,8328.6
sicurezza_al_buio,017029,2023,females,I never go out alone,SI_NEVER_GO_AL,8163.5
sicurezza_al_buio,017029,2023,males,I never go out alone,SI_NEVER_GO_AL,1973.6
sicurezza_al_buio,017029,2023,total,I never go out alone,SI_NEVER_GO_AL,10137.1
sicurezza_al_buio,017029,2023,females,I feel quite safe,SI_QUITE_SAFE,35335.3
sicurezza_al_buio,017029,2023,males,I feel quite safe,SI_QUITE_SAFE,44735.9
sicurezza_al_buio,017029,2023,total,I feel quite safe,SI_QUITE_SAFE,80071.2
sicurezza_al_buio,017029,2024,females,all items,ALL,92420.0
sicurezza_al_buio,017029,2024,females,all items,ALL,92420.0
sicurezza_al_buio,017029,2024,females,all items,ALL,92420.0
sicurezza_al_buio,017029,2024,females,all items,ALL,539.0
sicurezza_al_buio,017029,2024,females,all items,ALL,539.0
sicurezza_al_buio,017029,2024,females,all items,ALL,6901.1
sicurezza_al_buio,017029,2024,females,all items,ALL,6901.1
sicurezza_al_buio,017029,2024,females,all items,ALL,25135.4
sicurezza_al_buio,017029,2024,females,all items,ALL,25135.4
sicurezza_al_buio,017029,2024,females,all items,ALL,12820.0
sicurezza_al_buio,017029,2024,females,all items,ALL,12820.0
sicurezza_al_buio,017029,2024,females,all items,ALL,4910.2
sicurezza_al_buio,017029,2024,females,all items,ALL,4910.2
sicurezza_al_buio,017029,2024,females,all items,ALL,7456.2
sicurezza_al_buio,017029,2024,females,all items,ALL,7456.2
sicurezza_al_buio,017029,2024,females,all items,ALL,34658.3
sicurezza_al_buio,017029,2024,females,all items,ALL,34658.3
sicurezza_al_buio,017029,2024,males,all items,ALL,85303.0
sicurezza_al_buio,017029,2024,males,all items,ALL,85303.0
sicurezza_al_buio,017029,2024,males,all items,ALL,85303.0
sicurezza_al_buio,017029,2024,males,all items,ALL,270.8
sicurezza_al_buio,017029,2024,males,all items,ALL,270.8
sicurezza_al_buio,017029,2024,males,all items,ALL,16253.7
sicurezza_al_buio,017029,2024,males,all items,ALL,16253.7
sicurezza_al_buio,017029,2024,males,all items,ALL,14630.6
sicurezza_al_buio,017029,2024,males,all items,ALL,14630.6
sicurezza_al_buio,017029,2024,males,all items,ALL,6232.6
sicurezza_al_buio,017029,2024,males,all items,ALL,6232.6
sicurezza_al_buio,017029,2024,males,all items,ALL,2101.5
sicurezza_al_buio,017029,2024,males,all items,ALL,2101.5
sicurezza_al_buio,017029,2024,males,all items,ALL,1849.2
sicurezza_al_buio,017029,2024,males,all items,ALL,1849.2
sicurezza_al_buio,017029,2024,males,all items,ALL,43964.6
sicurezza_al_buio,017029,2024,males,all items,ALL,43964.6
sicurezza_al_buio,017029,2024,total,all items,ALL,177723.0
sicurezza_al_buio,017029,2024,total,all items,ALL,177723.0
sicurezza_al_buio,017029,2024,total,all items,ALL,177723.0
sicurezza_al_buio,017029,2024,total,all items,ALL,809.8
sicurezza_al_buio,017029,2024,total,all items,ALL,809.8
sicurezza_al_buio,017029,2024,total,all items,ALL,23154.8
sicurezza_al_buio,017029,2024,total,all items,ALL,23154.8
sicurezza_al_buio,017029,2024,total,all items,ALL,39765.9
sicurezza_al_buio,017029,2024,total,all items,ALL,39765.9
sicurezza_al_buio,017029,2024,total,all items,ALL,19052.6
sicurezza_al_buio,017029,2024,total,all items,ALL,19052.6
sicurezza_al_buio,017029,2024,total,all items,ALL,7011.7
sicurezza_al_buio,017029,2024,total,all items,ALL,7011.7
sicurezza_al_buio,017029,2024,total,all items,ALL,9305.4
sicurezza_al_buio,017029,2024,total,all items,ALL,9305.4
sicurezza_al_buio,017029,2024,total,all items,ALL,78622.9
sicurezza_al_buio,017029,2024,total,all items,ALL,78622.9
sicurezza_al_buio,017029,2024,females,no answer,NO_ANSWER,539.0
sicurezza_al_buio,017029,2024,males,no answer,NO_ANSWER,270.8
sicurezza_al_buio,017029,2024,total,no answer,NO_ANSWER,809.8
sicurezza_al_buio,017029,2024,females,I feel completely safe,SI_COMP_SAFE,6901.1
sicurezza_al_buio,017029,2024,males,I feel completely safe,SI_COMP_SAFE,16253.7
sicurezza_al_buio,017029,2024,total,I feel completely safe,SI_COMP_SAFE,23154.8
sicurezza_al_buio,017029,2024,females,I feel little safe,SI_LITTLE_SAFE,25135.4
sicurezza_al_buio,017029,2024,males,I feel little safe,SI_LITTLE_SAFE,14630.6
sicurezza_al_buio,017029,2024,total,I feel little safe,SI_LITTLE_SAFE,39765.9
sicurezza_al_buio,017029,2024,females,I don’t feel safe at all,SI_NATALL_SAFE,12820.0
sicurezza_al_buio,017029,2024,males,I don’t feel safe at all,SI_NATALL_SAFE,6232.6
sicurezza_al_buio,017029,2024,total,I don’t feel safe at all,SI_NATALL_SAFE,19052.6
sicurezza_al_buio,017029,2024,females,I never go out,SI_NEVER_GO,4910.2
sicurezza_al_buio,017029,2024,males,I never go out,SI_NEVER_GO,2101.5
sicurezza_al_buio,017029,2024,total,I never go out,SI_NEVER_GO,7011.7
sicurezza_al_buio,017029,2024,females,I never go out alone,SI_NEVER_GO_AL,7456.2
sicurezza_al_buio,017029,2024,males,I never go out alone,SI_NEVER_GO_AL,1849.2
sicurezza_al_buio,017029,2024,total,I never go out alone,SI_NEVER_GO_AL,9305.4
sicurezza_al_buio,017029,2024,females,I feel quite safe,SI_QUITE_SAFE,34658.3
sicurezza_al_buio,017029,2024,males,I feel quite safe,SI_QUITE_SAFE,43964.6
sicurezza_al_buio,017029,2024,total,I feel quite safe,SI_QUITE_SAFE,78622.9
sicurezza_al_buio,ITC47,2022,females,all items,ALL,559619.0
sicurezza_al_buio,ITC47,2022,females,all items,ALL,559619.0
sicurezza_al_buio,ITC47,2022,females,all items,ALL,559619.0
sicurezza_al_buio,ITC47,2022,females,all items,ALL,3645.9
sicurezza_al_buio,ITC47,2022,females,all items,ALL,3645.9
sicurezza_al_buio,ITC47,2022,females,all items,ALL,66614.2
sicurezza_al_buio,ITC47,2022,females,all items,ALL,66614.2
sicurezza_al_buio,ITC47,2022,females,all items,ALL,111603.6
sicurezza_al_buio,ITC47,2022,females,all items,ALL,111603.6
sicurezza_al_buio,ITC47,2022,females,all items,ALL,41662.4
sicurezza_al_buio,ITC47,2022,females,all items,ALL,41662.4
sicurezza_al_buio,ITC47,2022,females,all items,ALL,36238.0
sicurezza_al_buio,ITC47,2022,females,all items,ALL,36238.0
sicurezza_al_buio,ITC47,2022,females,all items,ALL,52779.2
sicurezza_al_buio,ITC47,2022,females,all items,ALL,52779.2
sicurezza_al_buio,ITC47,2022,females,all items,ALL,247075.8
sicurezza_al_buio,ITC47,2022,females,all items,ALL,247075.8
sicurezza_al_buio,ITC47,2022,males,all items,ALL,544616.0
sicurezza_al_buio,ITC47,2022,males,all items,ALL,544616.0
sicurezza_al_buio,ITC47,2022,males,all items,ALL,544616.0
sicurezza_al_buio,ITC47,2022,males,all items,ALL,4064.8
sicurezza_al_buio,ITC47,2022,males,all items,ALL,4064.8
sicurezza_al_buio,ITC47,2022,males,all items,ALL,156977.3
sicurezza_al_buio,ITC47,2022,males,all items,ALL,156977.3
sicurezza_al_buio,ITC47,2022,males,all items,ALL,57924.6
sicurezza_al_buio,ITC47,2022,males,all items,ALL,57924.6
sicurezza_al_buio,ITC47,2022,males,all items,ALL,14592.8
sicurezza_al_buio,ITC47,2022,males,all items,ALL,14592.8
sicurezza_al_buio,ITC47,2022,males,all items,ALL,22839.0
sicurezza_al_buio,ITC47,2022,males,all items,ALL,22839.0
sicurezza_al_buio,ITC47,2022,males,all items,ALL,12506.3
sicurezza_al_buio,ITC47,2022,males,all items,ALL,12506.3
sicurezza_al_buio,ITC47,2022,males,all items,ALL,275711.3
sicurezza_al_buio,ITC47,2022,males,all items,ALL,275711.3
sicurezza_al_buio,ITC47,2022,total,all items,ALL,1104235.0
sicurezza_al_buio,ITC47,2022,total,all items,ALL,1104235.0
sicurezza_al_buio,ITC47,2022,total,all items,ALL,1104235.0
sicurezza_al_buio,ITC47,2022,total,all items,ALL,7710.7
sicurezza_al_buio,ITC47,2022,total,all items,ALL,7710.7
sicurezza_al_buio,ITC47,2022,total,all items,ALL,223591.5
sicurezza_al_buio,ITC47,2022,total,all items,ALL,223591.5
sicurezza_al_buio,ITC47,2022,total,all items,ALL,169528.1
sicurezza_al_buio,ITC47,2022,total,all items,ALL,169528.1
sicurezza_al_buio,ITC47,2022,total,all items,ALL,56255.2
sicurezza_al_buio,ITC47,2022,total,all items,ALL,56255.2
sicurezza_al_buio,ITC47,2022,total,all items,ALL,59077.0
sicurezza_al_buio,ITC47,2022,total,all items,ALL,59077.0
sicurezza_al_buio,ITC47,2022,total,all items,ALL,65285.4
sicurezza_al_buio,ITC47,2022,total,all items,ALL,65285.4
sicurezza_al_buio,ITC47,2022,total,all items,ALL,522787.1
sicurezza_al_buio,ITC47,2022,total,all items,ALL,522787.1
sicurezza_al_buio,ITC47,2022,females,no answer,NO_ANSWER,3645.9
sicurezza_al_buio,ITC47,2022,males,no answer,NO_ANSWER,4064.8
sicurezza_al_buio,ITC47,2022,total,no answer,NO_ANSWER,7710.7
sicurezza_al_buio,ITC47,2022,females,I feel completely safe,SI_COMP_SAFE,66614.2
sicurezza_al_buio,ITC47,2022,males,I feel completely safe,SI_COMP_SAFE,156977.3
sicurezza_al_buio,ITC47,2022,total,I feel completely safe,SI_COMP_SAFE,223591.5
sicurezza_al_buio,ITC47,2022,females,I feel little safe,SI_LITTLE_SAFE,111603.6
sicurezza_al_buio,ITC47,2022,males,I feel little safe,SI_LITTLE_SAFE,57924.6
sicurezza_al_buio,ITC47,2022,total,I feel little safe,SI_LITTLE_SAFE,169528.1
sicurezza_al_buio,ITC47,2022,females,I don’t feel safe at all,SI_NATALL_SAFE,41662.4
sicurezza_al_buio,ITC47,2022,males,I don’t feel safe at all,SI_NATALL_SAFE,14592.8
sicurezza_al_buio,ITC47,2022,total,I don’t feel safe at all,SI_NATALL_SAFE,56255.2
sicurezza_al_buio,ITC47,2022,females,I never go out,SI_NEVER_GO,36238.0
sicurezza_al_buio,ITC47,2022,males,I never go out,SI_NEVER_GO,22839.0
sicurezza_al_buio,ITC47,2022,total,I never go out,SI_NEVER_GO,59077.0
sicurezza_al_buio,ITC47,2022,females,I never go out alone,SI_NEVER_GO_AL,52779.2
sicurezza_al_buio,ITC47,2022,males,I never go out alone,SI_NEVER_GO_AL,12506.3
sicurezza_al_buio,ITC47,2022,total,I never go out alone,SI_NEVER_GO_AL,65285.4
sicurezza_al_buio,ITC47,2022,females,I feel quite safe,SI_QUITE_SAFE,247075.8
sicurezza_al_buio,ITC47,2022,males,I feel quite safe,SI_QUITE_SAFE,275711.3
sicurezza_al_buio,ITC47,2022,total,I feel quite safe,SI_QUITE_SAFE,522787.1
sicurezza_al_buio,ITC47,2023,females,all items,ALL,562279.0
sicurezza_al_buio,ITC47,2023,females,all items,ALL,562279.0
sicurezza_al_buio,ITC47,2023,females,all items,ALL,562279.0
sicurezza_al_buio,ITC47,2023,females,all items,ALL,6426.9
sicurezza_al_buio,ITC47,2023,females,all items,ALL,6426.9
sicurezza_al_buio,ITC47,2023,females,all items,ALL,60828.2
sicurezza_al_buio,ITC47,2023,females,all items,ALL,60828.2
sicurezza_al_buio,ITC47,2023,females,all items,ALL,118509.7
sicurezza_al_buio,ITC47,2023,females,all items,ALL,118509.7
sicurezza_al_buio,ITC47,2023,females,all items,ALL,52743.1
sicurezza_al_buio,ITC47,2023,females,all items,ALL,52743.1
sicurezza_al_buio,ITC47,2023,females,all items,ALL,35361.1
sicurezza_al_buio,ITC47,2023,females,all items,ALL,35361.1
sicurezza_al_buio,ITC47,2023,females,all items,ALL,52392.0
sicurezza_al_buio,ITC47,2023,females,all items,ALL,52392.0
sicurezza_al_buio,ITC47,2023,females,all items,ALL,236018.1
sicurezza_al_buio,ITC47,2023,females,all items,ALL,236018.1
sicurezza_al_buio,ITC47,2023,males,all items,ALL,549056.0
sicurezza_al_buio,ITC47,2023,males,all items,ALL,549056.0
sicurezza_al_buio,ITC47,2023,males,all items,ALL,549056.0
sicurezza_al_buio,ITC47,2023,males,all items,ALL,6882.6
sicurezza_al_buio,ITC47,2023,males,all items,ALL,6882.6
sicurezza_al_buio,ITC47,2023,males,all items,ALL,141771.9
sicurezza_al_buio,ITC47,2023,males,all items,ALL,141771.9
sicurezza_al_buio,ITC47,2023,males,all items,ALL,64397.4
sicurezza_al_buio,ITC47,2023,males,all items,ALL,64397.4
sicurezza_al_buio,ITC47,2023,males,all items,ALL,20038.2
sicurezza_al_buio,ITC47,2023,males,all items,ALL,20038.2
sicurezza_al_buio,ITC47,2023,males,all items,ALL,19272.0
sicurezza_al_buio,ITC47,2023,males,all items,ALL,19272.0
