codice_provincia,provincia,regione,ambito,anno,trimestre,comparto,segmento,ntn,stato
039,Ravenna,Emilia-Romagna,resto_provincia,2019,4,residenziale,totale,668.09,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,1,pertinenze,box,354.47,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,1,pertinenze,depositi_pertinenziali,37.53,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,1,residenziale,totale,537.38,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,2,pertinenze,box,406.42,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,2,pertinenze,depositi_pertinenziali,40.00,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,2,residenziale,totale,529.11,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,3,pertinenze,box,419.64,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,3,pertinenze,depositi_pertinenziali,42.87,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,3,residenziale,totale,552.26,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,4,pertinenze,box,646.91,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,4,pertinenze,depositi_pertinenziali,85.88,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2020,4,residenziale,totale,863.15,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,1,pertinenze,box,512.38,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,1,pertinenze,depositi_pertinenziali,59.17,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,1,residenziale,totale,742.06,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,2,pertinenze,box,660.14,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,2,pertinenze,depositi_pertinenziali,95.87,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,2,residenziale,totale,917.19,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,3,pertinenze,box,602.38,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,3,pertinenze,depositi_pertinenziali,97.02,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,3,residenziale,totale,841.48,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,4,pertinenze,box,715.73,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,4,pertinenze,depositi_pertinenziali,115.97,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2021,4,residenziale,totale,1032.48,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,1,pertinenze,box,567.30,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,1,pertinenze,depositi_pertinenziali,111.95,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,1,residenziale,totale,812.50,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,2,pertinenze,box,670.65,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,2,pertinenze,depositi_pertinenziali,119.84,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,2,residenziale,totale,959.16,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,3,pertinenze,box,618.74,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,3,pertinenze,depositi_pertinenziali,92.17,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,3,residenziale,totale,863.82,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,4,pertinenze,box,692.91,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,4,pertinenze,depositi_pertinenziali,128.64,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2022,4,residenziale,totale,963.91,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,1,pertinenze,box,484.37,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,1,pertinenze,depositi_pertinenziali,100.84,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,1,residenziale,totale,757.09,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,2,pertinenze,box,611.41,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,2,pertinenze,depositi_pertinenziali,143.66,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,2,residenziale,totale,774.89,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,3,pertinenze,box,468.99,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,3,pertinenze,depositi_pertinenziali,72.67,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,3,residenziale,totale,606.29,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,4,pertinenze,box,662.09,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,4,pertinenze,depositi_pertinenziali,121.97,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2023,4,residenziale,totale,994.56,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,1,pertinenze,box,410.33,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,1,pertinenze,depositi_pertinenziali,120.63,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,1,residenziale,totale,657.34,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,2,pertinenze,box,559.34,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,2,pertinenze,depositi_pertinenziali,139.33,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,2,residenziale,totale,852.69,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,3,pertinenze,box,495.25,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,3,pertinenze,depositi_pertinenziali,83.67,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,3,residenziale,totale,698.47,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,4,pertinenze,box,655.67,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,4,pertinenze,depositi_pertinenziali,122.80,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2024,4,residenziale,totale,940.97,definitivo
039,Ravenna,Emilia-Romagna,resto_provincia,2025,1,pertinenze,box,576.21,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,1,pertinenze,depositi_pertinenziali,94.34,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,1,residenziale,totale,825.93,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,2,pertinenze,box,630.10,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,2,pertinenze,depositi_pertinenziali,129.00,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,2,residenziale,totale,886.60,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,3,pertinenze,box,547.99,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,3,pertinenze,depositi_pertinenziali,114.48,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,3,residenziale,totale,790.52,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,4,pertinenze,box,724.02,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,4,pertinenze,depositi_pertinenziali,149.08,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2025,4,residenziale,totale,977.06,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2026,1,pertinenze,box,597.75,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2026,1,pertinenze,depositi_pertinenziali,129.49,provvisorio
039,Ravenna,Emilia-Romagna,resto_provincia,2026,1,residenziale,totale,832.57,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,1,pertinenze,box,225.14,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,1,pertinenze,depositi_pertinenziali,18.75,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,1,residenziale,totale,231.24,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,2,pertinenze,box,269.46,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,2,pertinenze,depositi_pertinenziali,12.89,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,2,residenziale,totale,295.60,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,3,pertinenze,box,212.26,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,3,pertinenze,depositi_pertinenziali,14.50,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,3,residenziale,totale,230.72,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,4,pertinenze,box,303.07,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,4,pertinenze,depositi_pertinenziali,18.81,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2011,4,residenziale,totale,307.56,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,1,pertinenze,box,189.62,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,1,pertinenze,depositi_pertinenziali,11.62,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,1,residenziale,totale,206.05,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,2,pertinenze,box,209.19,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,2,pertinenze,depositi_pertinenziali,11.04,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,2,residenziale,totale,229.52,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,3,pertinenze,box,165.67,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,3,pertinenze,depositi_pertinenziali,8.78,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,3,residenziale,totale,162.88,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,4,pertinenze,box,223.57,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,4,pertinenze,depositi_pertinenziali,10.21,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2012,4,residenziale,totale,252.25,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,1,pertinenze,box,144.54,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,1,pertinenze,depositi_pertinenziali,8.75,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,1,residenziale,totale,179.56,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,2,pertinenze,box,184.98,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,2,pertinenze,depositi_pertinenziali,9.37,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,2,residenziale,totale,200.81,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,3,pertinenze,box,159.19,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,3,pertinenze,depositi_pertinenziali,8.00,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,3,residenziale,totale,165.94,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,4,pertinenze,box,186.98,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,4,pertinenze,depositi_pertinenziali,11.38,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2013,4,residenziale,totale,188.63,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,1,pertinenze,box,146.74,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,1,pertinenze,depositi_pertinenziali,11.72,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,1,residenziale,totale,163.11,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,2,pertinenze,box,161.95,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,2,pertinenze,depositi_pertinenziali,15.30,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,2,residenziale,totale,215.71,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,3,pertinenze,box,169.94,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,3,pertinenze,depositi_pertinenziali,2.92,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,3,residenziale,totale,172.39,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,4,pertinenze,box,193.61,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,4,pertinenze,depositi_pertinenziali,11.19,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2014,4,residenziale,totale,223.91,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,1,pertinenze,box,120.44,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,1,pertinenze,depositi_pertinenziali,6.41,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,1,residenziale,totale,130.71,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,2,pertinenze,box,194.88,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,2,pertinenze,depositi_pertinenziali,20.01,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,2,residenziale,totale,220.25,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,3,pertinenze,box,168.65,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,3,pertinenze,depositi_pertinenziali,15.52,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,3,residenziale,totale,215.92,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,4,pertinenze,box,180.07,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,4,pertinenze,depositi_pertinenziali,16.53,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2015,4,residenziale,totale,234.57,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,1,pertinenze,box,182.04,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,1,pertinenze,depositi_pertinenziali,15.58,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,1,residenziale,totale,199.75,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,2,pertinenze,box,230.03,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,2,pertinenze,depositi_pertinenziali,8.51,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,2,residenziale,totale,249.23,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,3,pertinenze,box,208.54,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,3,pertinenze,depositi_pertinenziali,13.00,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,3,residenziale,totale,240.66,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,4,pertinenze,box,231.32,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,4,pertinenze,depositi_pertinenziali,21.99,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2016,4,residenziale,totale,270.02,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,1,pertinenze,box,202.97,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,1,pertinenze,depositi_pertinenziali,11.50,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,1,residenziale,totale,230.53,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,2,pertinenze,box,217.15,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,2,pertinenze,depositi_pertinenziali,26.51,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,2,residenziale,totale,278.17,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,3,pertinenze,box,180.59,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,3,pertinenze,depositi_pertinenziali,14.50,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,3,residenziale,totale,209.92,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,4,pertinenze,box,256.74,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,4,pertinenze,depositi_pertinenziali,26.00,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2017,4,residenziale,totale,294.33,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,1,pertinenze,box,227.05,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,1,pertinenze,depositi_pertinenziali,19.41,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,1,residenziale,totale,277.16,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,2,pertinenze,box,233.00,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,2,pertinenze,depositi_pertinenziali,15.26,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,2,residenziale,totale,310.74,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,3,pertinenze,box,213.20,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,3,pertinenze,depositi_pertinenziali,11.75,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,3,residenziale,totale,258.60,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,4,pertinenze,box,268.86,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,4,pertinenze,depositi_pertinenziali,33.34,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2018,4,residenziale,totale,359.25,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,1,pertinenze,box,215.54,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,1,pertinenze,depositi_pertinenziali,23.96,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,1,residenziale,totale,247.99,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,2,pertinenze,box,294.96,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,2,pertinenze,depositi_pertinenziali,33.66,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,2,residenziale,totale,338.74,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,3,pertinenze,box,259.70,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,3,pertinenze,depositi_pertinenziali,21.22,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,3,residenziale,totale,308.14,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,4,pertinenze,box,277.71,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,4,pertinenze,depositi_pertinenziali,23.69,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2019,4,residenziale,totale,327.91,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,1,pertinenze,box,206.72,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,1,pertinenze,depositi_pertinenziali,19.51,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,1,residenziale,totale,243.30,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,2,pertinenze,box,219.37,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,2,pertinenze,depositi_pertinenziali,19.70,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,2,residenziale,totale,251.68,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,3,pertinenze,box,217.19,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,3,pertinenze,depositi_pertinenziali,19.72,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,3,residenziale,totale,272.60,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,4,pertinenze,box,352.16,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,4,pertinenze,depositi_pertinenziali,58.30,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2020,4,residenziale,totale,434.12,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,1,pertinenze,box,255.02,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,1,pertinenze,depositi_pertinenziali,41.73,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,1,residenziale,totale,337.00,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,2,pertinenze,box,383.24,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,2,pertinenze,depositi_pertinenziali,54.81,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,2,residenziale,totale,474.44,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,3,pertinenze,box,273.36,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,3,pertinenze,depositi_pertinenziali,60.38,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,3,residenziale,totale,387.88,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,4,pertinenze,box,416.74,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,4,pertinenze,depositi_pertinenziali,54.52,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2021,4,residenziale,totale,450.12,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,1,pertinenze,box,324.82,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,1,pertinenze,depositi_pertinenziali,43.39,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,1,residenziale,totale,392.99,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,2,pertinenze,box,374.89,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,2,pertinenze,depositi_pertinenziali,64.20,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,2,residenziale,totale,467.09,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,3,pertinenze,box,265.75,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,3,pertinenze,depositi_pertinenziali,56.97,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,3,residenziale,totale,363.43,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,4,pertinenze,box,343.79,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,4,pertinenze,depositi_pertinenziali,65.34,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2022,4,residenziale,totale,445.45,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,1,pertinenze,box,281.42,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,1,pertinenze,depositi_pertinenziali,50.21,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,1,residenziale,totale,391.86,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,2,pertinenze,box,291.85,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,2,pertinenze,depositi_pertinenziali,37.01,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,2,residenziale,totale,354.41,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,3,pertinenze,box,277.15,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,3,pertinenze,depositi_pertinenziali,48.65,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,3,residenziale,totale,311.54,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,4,pertinenze,box,334.60,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,4,pertinenze,depositi_pertinenziali,61.79,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2023,4,residenziale,totale,404.18,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,1,pertinenze,box,219.37,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,1,pertinenze,depositi_pertinenziali,38.59,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,1,residenziale,totale,284.82,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,2,pertinenze,box,275.78,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,2,pertinenze,depositi_pertinenziali,44.46,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,2,residenziale,totale,358.31,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,3,pertinenze,box,299.83,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,3,pertinenze,depositi_pertinenziali,47.50,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,3,residenziale,totale,357.01,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,4,pertinenze,box,342.98,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,4,pertinenze,depositi_pertinenziali,74.38,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2024,4,residenziale,totale,445.15,definitivo
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,1,pertinenze,box,264.11,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,1,pertinenze,depositi_pertinenziali,71.31,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,1,residenziale,totale,350.64,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,2,pertinenze,box,294.89,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,2,pertinenze,depositi_pertinenziali,68.22,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,2,residenziale,totale,398.87,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,3,pertinenze,box,261.82,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,3,pertinenze,depositi_pertinenziali,46.32,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,3,residenziale,totale,364.29,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,4,pertinenze,box,366.26,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,4,pertinenze,depositi_pertinenziali,88.24,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2025,4,residenziale,totale,478.71,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2026,1,pertinenze,box,285.75,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2026,1,pertinenze,depositi_pertinenziali,68.64,provvisorio
040,Forlì-Cesena,Emilia-Romagna,capoluogo,2026,1,residenziale,totale,427.08,provvisorio
040,Forlì-Cesena,Emilia-Romagna,resto_provincia,2011,1,pertinenze,box,486.80,definitivo
040,Forlì-Cesena,Emilia-Romagna,resto_provincia,2011,1,pertinenze,depositi_pertinenziali,38.93,definitivo
040,Forlì-Cesena,Emilia-Romagna,resto_provincia,2011,1,residenziale,totale,579.07,definitivo
040,Forlì-Cesena,Emilia-Romagna,resto_provincia,2011,2,pertinenze,box,535.99,definitivo
040,Forlì-Cesena,Emilia-Romagna,resto_provincia,2011,2,pertinenze,depositi_pertinenziali,38.71,definitivo
040,Forlì-Cesena,Emilia-Romagna,resto_provincia,2011,2,residenziale,totale,685.23,definitivo
040,Forlì-Cesena,Emilia-Romagna,resto_provincia,2011,3,pertinenze,box,539.02,definitivo
