codice_istat,comune,anno,sesso,iscritti
017001,Acquafredda,2010,F,19
017001,Acquafredda,2010,M,7
017001,Acquafredda,2011,F,17
017001,Acquafredda,2011,M,7
017001,Acquafredda,2012,F,16
017001,Acquafredda,2012,M,8
017001,Acquafredda,2013,F,14
017001,Acquafredda,2013,M,8
017001,Acquafredda,2014,F,17
017001,Acquafredda,2014,M,5
017001,Acquafredda,2015,F,22
017001,Acquafredda,2015,M,7
017001,Acquafredda,2016,F,17
017001,Acquafredda,2016,M,9
017001,Acquafredda,2017,F,15
017001,Acquafredda,2017,M,9
017001,Acquafredda,2018,F,15
017001,Acquafredda,2018,M,11
017001,Acquafredda,2019,F,15
017001,Acquafredda,2019,M,13
017001,Acquafredda,2020,F,16
017001,Acquafredda,2020,M,11
017001,Acquafredda,2021,F,21
017001,Acquafredda,2021,M,7
017001,Acquafredda,2022,F,24
017001,Acquafredda,2022,M,9
017001,Acquafredda,2023,F,24
017001,Acquafredda,2023,M,14
017001,Acquafredda,2024,F,21
017001,Acquafredda,2024,M,15
017002,Adro,2010,F,58
017002,Adro,2010,M,57
017002,Adro,2011,F,73
017002,Adro,2011,M,48
017002,Adro,2012,F,74
017002,Adro,2012,M,53
017002,Adro,2013,F,73
017002,Adro,2013,M,50
017002,Adro,2014,F,73
017002,Adro,2014,M,60
017002,Adro,2015,F,78
017002,Adro,2015,M,62
017002,Adro,2016,F,74
017002,Adro,2016,M,52
017002,Adro,2017,F,71
017002,Adro,2017,M,52
017002,Adro,2018,F,81
017002,Adro,2018,M,51
017002,Adro,2019,F,95
017002,Adro,2019,M,58
017002,Adro,2020,F,104
017002,Adro,2020,M,59
017002,Adro,2021,F,105
017002,Adro,2021,M,66
017002,Adro,2022,F,103
017002,Adro,2022,M,60
017002,Adro,2023,F,102
017002,Adro,2023,M,68
017002,Adro,2024,F,113
017002,Adro,2024,M,67
017003,Agnosine,2010,F,21
017003,Agnosine,2010,M,19
017003,Agnosine,2011,F,20
017003,Agnosine,2011,M,15
017003,Agnosine,2012,F,17
017003,Agnosine,2012,M,18
017003,Agnosine,2013,F,17
017003,Agnosine,2013,M,13
017003,Agnosine,2014,F,17
017003,Agnosine,2014,M,10
017003,Agnosine,2015,F,14
017003,Agnosine,2015,M,8
017003,Agnosine,2016,F,13
017003,Agnosine,2016,M,6
017003,Agnosine,2017,F,16
017003,Agnosine,2017,M,8
017003,Agnosine,2018,F,13
017003,Agnosine,2018,M,7
017003,Agnosine,2019,F,13
017003,Agnosine,2019,M,6
017003,Agnosine,2020,F,18
017003,Agnosine,2020,M,6
017003,Agnosine,2021,F,23
017003,Agnosine,2021,M,8
017003,Agnosine,2022,F,23
017003,Agnosine,2022,M,9
017003,Agnosine,2023,F,22
017003,Agnosine,2023,M,12
017003,Agnosine,2024,F,19
017003,Agnosine,2024,M,10
017004,Alfianello,2010,F,24
017004,Alfianello,2010,M,17
017004,Alfianello,2011,F,26
017004,Alfianello,2011,M,21
017004,Alfianello,2012,F,25
017004,Alfianello,2012,M,15
017004,Alfianello,2013,F,27
017004,Alfianello,2013,M,20
017004,Alfianello,2014,F,26
017004,Alfianello,2014,M,19
017004,Alfianello,2015,F,39
017004,Alfianello,2015,M,17
017004,Alfianello,2016,F,40
017004,Alfianello,2016,M,15
017004,Alfianello,2017,F,37
017004,Alfianello,2017,M,13
017004,Alfianello,2018,F,33
017004,Alfianello,2018,M,13
017004,Alfianello,2019,F,31
017004,Alfianello,2019,M,13
017004,Alfianello,2020,F,35
017004,Alfianello,2020,M,14
017004,Alfianello,2021,F,32
017004,Alfianello,2021,M,14
017004,Alfianello,2022,F,34
017004,Alfianello,2022,M,16
017004,Alfianello,2023,F,29
017004,Alfianello,2023,M,21
017004,Alfianello,2024,F,30
017004,Alfianello,2024,M,22
017005,Anfo,2010,F,2
017005,Anfo,2010,M,1
017005,Anfo,2011,F,2
017005,Anfo,2011,M,2
017005,Anfo,2012,F,3
017005,Anfo,2012,M,2
017005,Anfo,2013,F,2
017005,Anfo,2014,F,2
017005,Anfo,2014,M,2
017005,Anfo,2015,F,3
017005,Anfo,2015,M,2
017005,Anfo,2016,F,3
017005,Anfo,2016,M,3
017005,Anfo,2017,F,3
017005,Anfo,2017,M,2
017005,Anfo,2018,F,3
017005,Anfo,2018,M,4
017005,Anfo,2019,F,4
017005,Anfo,2019,M,4
017005,Anfo,2020,F,3
017005,Anfo,2020,M,4
017005,Anfo,2021,F,4
017005,Anfo,2021,M,4
017005,Anfo,2022,F,3
017005,Anfo,2022,M,5
017005,Anfo,2023,F,5
017005,Anfo,2023,M,5
017005,Anfo,2024,F,9
017005,Anfo,2024,M,3
017006,Angolo Terme,2010,F,35
017006,Angolo Terme,2010,M,17
017006,Angolo Terme,2011,F,37
017006,Angolo Terme,2011,M,12
017006,Angolo Terme,2012,F,31
017006,Angolo Terme,2012,M,11
017006,Angolo Terme,2013,F,30
017006,Angolo Terme,2013,M,8
017006,Angolo Terme,2014,F,28
017006,Angolo Terme,2014,M,8
017006,Angolo Terme,2015,F,26
017006,Angolo Terme,2015,M,8
017006,Angolo Terme,2016,F,24
017006,Angolo Terme,2016,M,11
017006,Angolo Terme,2017,F,25
017006,Angolo Terme,2017,M,15
017006,Angolo Terme,2018,F,28
017006,Angolo Terme,2018,M,18
017006,Angolo Terme,2019,F,30
017006,Angolo Terme,2019,M,17
017006,Angolo Terme,2020,F,33
017006,Angolo Terme,2020,M,22
017006,Angolo Terme,2021,F,38
017006,Angolo Terme,2021,M,23
017006,Angolo Terme,2022,F,34
017006,Angolo Terme,2022,M,25
017006,Angolo Terme,2023,F,30
017006,Angolo Terme,2023,M,25
017006,Angolo Terme,2024,F,26
017006,Angolo Terme,2024,M,19
017007,Artogne,2010,F,37
017007,Artogne,2010,M,21
017007,Artogne,2011,F,41
017007,Artogne,2011,M,24
017007,Artogne,2012,F,39
017007,Artogne,2012,M,24
017007,Artogne,2013,F,37
017007,Artogne,2013,M,26
017007,Artogne,2014,F,35
017007,Artogne,2014,M,25
017007,Artogne,2015,F,38
017007,Artogne,2015,M,23
017007,Artogne,2016,F,35
017007,Artogne,2016,M,25
017007,Artogne,2017,F,34
017007,Artogne,2017,M,29
017007,Artogne,2018,F,33
017007,Artogne,2018,M,29
017007,Artogne,2019,F,42
017007,Artogne,2019,M,29
017007,Artogne,2020,F,44
017007,Artogne,2020,M,31
017007,Artogne,2021,F,44
017007,Artogne,2021,M,31
017007,Artogne,2022,F,46
017007,Artogne,2022,M,33
017007,Artogne,2023,F,50
017007,Artogne,2023,M,37
017007,Artogne,2024,F,44
017007,Artogne,2024,M,35
017008,Azzano Mella,2010,F,27
017008,Azzano Mella,2010,M,21
017008,Azzano Mella,2011,F,29
017008,Azzano Mella,2011,M,23
017008,Azzano Mella,2012,F,19
017008,Azzano Mella,2012,M,22
017008,Azzano Mella,2013,F,16
017008,Azzano Mella,2013,M,25
017008,Azzano Mella,2014,F,17
017008,Azzano Mella,2014,M,25
017008,Azzano Mella,2015,F,23
017008,Azzano Mella,2015,M,27
017008,Azzano Mella,2016,F,22
017008,Azzano Mella,2016,M,27
017008,Azzano Mella,2017,F,25
017008,Azzano Mella,2017,M,26
017008,Azzano Mella,2018,F,24
017008,Azzano Mella,2018,M,29
017008,Azzano Mella,2019,F,21
017008,Azzano Mella,2019,M,30
017008,Azzano Mella,2020,F,27
017008,Azzano Mella,2020,M,30
017008,Azzano Mella,2021,F,33
017008,Azzano Mella,2021,M,31
017008,Azzano Mella,2022,F,43
017008,Azzano Mella,2022,M,38
017008,Azzano Mella,2023,F,48
017008,Azzano Mella,2023,M,49
017008,Azzano Mella,2024,F,57
017008,Azzano Mella,2024,M,49
017009,Bagnolo Mella,2010,F,170
017009,Bagnolo Mella,2010,M,100
017009,Bagnolo Mella,2011,F,149
017009,Bagnolo Mella,2011,M,93
017009,Bagnolo Mella,2012,F,142
017009,Bagnolo Mella,2012,M,100
017009,Bagnolo Mella,2013,F,141
017009,Bagnolo Mella,2013,M,109
017009,Bagnolo Mella,2014,F,144
017009,Bagnolo Mella,2014,M,122
017009,Bagnolo Mella,2015,F,136
017009,Bagnolo Mella,2015,M,122
017009,Bagnolo Mella,2016,F,146
017009,Bagnolo Mella,2016,M,120
017009,Bagnolo Mella,2017,F,140
017009,Bagnolo Mella,2017,M,122
017009,Bagnolo Mella,2018,F,149
017009,Bagnolo Mella,2018,M,137
017009,Bagnolo Mella,2019,F,154
017009,Bagnolo Mella,2019,M,136
017009,Bagnolo Mella,2020,F,162
017009,Bagnolo Mella,2020,M,138
017009,Bagnolo Mella,2021,F,160
017009,Bagnolo Mella,2021,M,121
017009,Bagnolo Mella,2022,F,157
017009,Bagnolo Mella,2022,M,118
017009,Bagnolo Mella,2023,F,159
017009,Bagnolo Mella,2023,M,116
017009,Bagnolo Mella,2024,F,165
017009,Bagnolo Mella,2024,M,127
017010,Bagolino,2010,F,39
017010,Bagolino,2010,M,31
017010,Bagolino,2011,F,33
017010,Bagolino,2011,M,27
017010,Bagolino,2012,F,36
017010,Bagolino,2012,M,28
017010,Bagolino,2013,F,29
017010,Bagolino,2013,M,29
017010,Bagolino,2014,F,33
017010,Bagolino,2014,M,30
017010,Bagolino,2015,F,27
017010,Bagolino,2015,M,30
017010,Bagolino,2016,F,28
017010,Bagolino,2016,M,26
017010,Bagolino,2017,F,31
017010,Bagolino,2017,M,25
017010,Bagolino,2018,F,36
017010,Bagolino,2018,M,27
017010,Bagolino,2019,F,40
017010,Bagolino,2019,M,28
017010,Bagolino,2020,F,39
017010,Bagolino,2020,M,24
017010,Bagolino,2021,F,48
017010,Bagolino,2021,M,24
017010,Bagolino,2022,F,54
017010,Bagolino,2022,M,24
017010,Bagolino,2023,F,48
017010,Bagolino,2023,M,29
017010,Bagolino,2024,F,56
017010,Bagolino,2024,M,29
017011,Barbariga,2010,F,23
017011,Barbariga,2010,M,25
017011,Barbariga,2011,F,25
017011,Barbariga,2011,M,24
017011,Barbariga,2012,F,20
017011,Barbariga,2012,M,24
017011,Barbariga,2013,F,19
017011,Barbariga,2013,M,25
017011,Barbariga,2014,F,17
017011,Barbariga,2014,M,26
017011,Barbariga,2015,F,20
017011,Barbariga,2015,M,21
017011,Barbariga,2016,F,12
017011,Barbariga,2016,M,18
017011,Barbariga,2017,F,18
017011,Barbariga,2017,M,16
017011,Barbariga,2018,F,24
017011,Barbariga,2018,M,16
017011,Barbariga,2019,F,20
017011,Barbariga,2019,M,19
017011,Barbariga,2020,F,24
017011,Barbariga,2020,M,21
017011,Barbariga,2021,F,24
017011,Barbariga,2021,M,20
017011,Barbariga,2022,F,31
017011,Barbariga,2022,M,22
017011,Barbariga,2023,F,24
017011,Barbariga,2023,M,22
017011,Barbariga,2024,F,29
017011,Barbariga,2024,M,27
017012,Barghe,2010,F,16
017012,Barghe,2010,M,8
017012,Barghe,2011,F,15
017012,Barghe,2011,M,9
017012,Barghe,2012,F,18
017012,Barghe,2012,M,10
017012,Barghe,2013,F,18
017012,Barghe,2013,M,8
017012,Barghe,2014,F,17
017012,Barghe,2014,M,10
017012,Barghe,2015,F,12
017012,Barghe,2015,M,6
017012,Barghe,2016,F,14
017012,Barghe,2016,M,10
017012,Barghe,2017,F,16
017012,Barghe,2017,M,14
017012,Barghe,2018,F,17
017012,Barghe,2018,M,16
017012,Barghe,2019,F,14
017012,Barghe,2019,M,17
017012,Barghe,2020,F,15
017012,Barghe,2020,M,17
017012,Barghe,2021,F,13
017012,Barghe,2021,M,19
017012,Barghe,2022,F,12
017012,Barghe,2022,M,21
017012,Barghe,2023,F,11
017012,Barghe,2023,M,18
017012,Barghe,2024,F,10
017012,Barghe,2024,M,17
017013,Bassano Bresciano,2010,F,35
017013,Bassano Bresciano,2010,M,21
017013,Bassano Bresciano,2011,F,33
017013,Bassano Bresciano,2011,M,20
017013,Bassano Bresciano,2012,F,29
017013,Bassano Bresciano,2012,M,19
017013,Bassano Bresciano,2013,F,28
017013,Bassano Bresciano,2013,M,17
017013,Bassano Bresciano,2014,F,26
017013,Bassano Bresciano,2014,M,14
017013,Bassano Bresciano,2015,F,26
017013,Bassano Bresciano,2015,M,17
017013,Bassano Bresciano,2016,F,24
017013,Bassano Bresciano,2016,M,15
017013,Bassano Bresciano,2017,F,27
017013,Bassano Bresciano,2017,M,19
017013,Bassano Bresciano,2018,F,28
017013,Bassano Bresciano,2018,M,23
017013,Bassano Bresciano,2019,F,25
017013,Bassano Bresciano,2019,M,21
017013,Bassano Bresciano,2020,F,21
017013,Bassano Bresciano,2020,M,21
017013,Bassano Bresciano,2021,F,20
017013,Bassano Bresciano,2021,M,24
017013,Bassano Bresciano,2022,F,33
017013,Bassano Bresciano,2022,M,22
017013,Bassano Bresciano,2023,F,27
017013,Bassano Bresciano,2023,M,20
017013,Bassano Bresciano,2024,F,37
017013,Bassano Bresciano,2024,M,21
017014,Bedizzole,2010,F,117
017014,Bedizzole,2010,M,66
017014,Bedizzole,2011,F,108
017014,Bedizzole,2011,M,69
017014,Bedizzole,2012,F,103
017014,Bedizzole,2012,M,81
017014,Bedizzole,2013,F,107
017014,Bedizzole,2013,M,78
017014,Bedizzole,2014,F,100
017014,Bedizzole,2014,M,88
017014,Bedizzole,2015,F,103
017014,Bedizzole,2015,M,89
017014,Bedizzole,2016,F,109
017014,Bedizzole,2016,M,102
017014,Bedizzole,2017,F,115
017014,Bedizzole,2017,M,98
017014,Bedizzole,2018,F,110
017014,Bedizzole,2018,M,95
017014,Bedizzole,2019,F,129
017014,Bedizzole,2019,M,89
017014,Bedizzole,2020,F,145
017014,Bedizzole,2020,M,85
017014,Bedizzole,2021,F,140
017014,Bedizzole,2021,M,79
017014,Bedizzole,2022,F,143
017014,Bedizzole,2022,M,80
017014,Bedizzole,2023,F,153
017014,Bedizzole,2023,M,88
017014,Bedizzole,2024,F,169
017014,Bedizzole,2024,M,92
017015,Berlingo,2010,F,15
017015,Berlingo,2010,M,13
017015,Berlingo,2011,F,18
017015,Berlingo,2011,M,11
017015,Berlingo,2012,F,18
017015,Berlingo,2012,M,11
017015,Berlingo,2013,F,17
017015,Berlingo,2013,M,13
017015,Berlingo,2014,F,19
017015,Berlingo,2014,M,12
017015,Berlingo,2015,F,16
017015,Berlingo,2015,M,13
017015,Berlingo,2016,F,15
017015,Berlingo,2016,M,8
017015,Berlingo,2017,F,22
017015,Berlingo,2017,M,13
017015,Berlingo,2018,F,25
017015,Berlingo,2018,M,12
017015,Berlingo,2019,F,29
017015,Berlingo,2019,M,14
017015,Berlingo,2020,F,34
017015,Berlingo,2020,M,20
017015,Berlingo,2021,F,38
017015,Berlingo,2021,M,18
017015,Berlingo,2022,F,37
017015,Berlingo,2022,M,17
017015,Berlingo,2023,F,37
017015,Berlingo,2023,M,21
017015,Berlingo,2024,F,47
017015,Berlingo,2024,M,21
017016,Berzo Demo,2010,F,14
017016,Berzo Demo,2010,M,18
017016,Berzo Demo,2011,F,18
017016,Berzo Demo,2011,M,17
017016,Berzo Demo,2012,F,14
017016,Berzo Demo,2012,M,19
017016,Berzo Demo,2013,F,12
017016,Berzo Demo,2013,M,19
017016,Berzo Demo,2014,F,16
017016,Berzo Demo,2014,M,21
017016,Berzo Demo,2015,F,21
017016,Berzo Demo,2015,M,18
017016,Berzo Demo,2016,F,23
017016,Berzo Demo,2016,M,19
017016,Berzo Demo,2017,F,24
017016,Berzo Demo,2017,M,17
017016,Berzo Demo,2018,F,31
017016,Berzo Demo,2018,M,14
017016,Berzo Demo,2019,F,30
017016,Berzo Demo,2019,M,18
017016,Berzo Demo,2020,F,25
017016,Berzo Demo,2020,M,17
017016,Berzo Demo,2021,F,22
017016,Berzo Demo,2021,M,18
017016,Berzo Demo,2022,F,25
017016,Berzo Demo,2022,M,18
017016,Berzo Demo,2023,F,25
017016,Berzo Demo,2023,M,17
017016,Berzo Demo,2024,F,23
017016,Berzo Demo,2024,M,8
017017,Berzo Inferiore,2010,F,37
017017,Berzo Inferiore,2010,M,16
017017,Berzo Inferiore,2011,F,30
017017,Berzo Inferiore,2011,M,16
017017,Berzo Inferiore,2012,F,27
017017,Berzo Inferiore,2012,M,15
017017,Berzo Inferiore,2013,F,23
017017,Berzo Inferiore,2013,M,16
017017,Berzo Inferiore,2014,F,17
017017,Berzo Inferiore,2014,M,15
017017,Berzo Inferiore,2015,F,25
017017,Berzo Inferiore,2015,M,14
017017,Berzo Inferiore,2016,F,31
017017,Berzo Inferiore,2016,M,15
017017,Berzo Inferiore,2017,F,38
017017,Berzo Inferiore,2017,M,17
017017,Berzo Inferiore,2018,F,41
017017,Berzo Inferiore,2018,M,17
017017,Berzo Inferiore,2019,F,40
017017,Berzo Inferiore,2019,M,15
017017,Berzo Inferiore,2020,F,46
017017,Berzo Inferiore,2020,M,19
017017,Berzo Inferiore,2021,F,46
017017,Berzo Inferiore,2021,M,23
017017,Berzo Inferiore,2022,F,47
017017,Berzo Inferiore,2022,M,23
017017,Berzo Inferiore,2023,F,52
017017,Berzo Inferiore,2023,M,24
017017,Berzo Inferiore,2024,F,48
017017,Berzo Inferiore,2024,M,26
017018,Bienno,2010,F,59
017018,Bienno,2010,M,37
017018,Bienno,2011,F,62
017018,Bienno,2011,M,27
017018,Bienno,2012,F,59
017018,Bienno,2012,M,30
017018,Bienno,2013,F,51
017018,Bienno,2013,M,28
017018,Bienno,2014,F,46
017018,Bienno,2014,M,29
017018,Bienno,2015,F,49
017018,Bienno,2015,M,30
017018,Bienno,2016,F,45
017018,Bienno,2016,M,33
017018,Bienno,2017,F,47
017018,Bienno,2017,M,34
017018,Bienno,2018,F,54
017018,Bienno,2018,M,37
017018,Bienno,2019,F,51
017018,Bienno,2019,M,38
017018,Bienno,2020,F,55
017018,Bienno,2020,M,37
017018,Bienno,2021,F,58
017018,Bienno,2021,M,36
017018,Bienno,2022,F,62
017018,Bienno,2022,M,39
017018,Bienno,2023,F,66
017018,Bienno,2023,M,37
017018,Bienno,2024,F,70
017018,Bienno,2024,M,34
017019,Bione,2010,F,11
017019,Bione,2010,M,9
017019,Bione,2011,F,12
017019,Bione,2011,M,8
017019,Bione,2012,F,15
017019,Bione,2012,M,8
017019,Bione,2013,F,15
017019,Bione,2013,M,13
017019,Bione,2014,F,15
017019,Bione,2014,M,9
017019,Bione,2015,F,12
017019,Bione,2015,M,8
017019,Bione,2016,F,15
017019,Bione,2016,M,10
017019,Bione,2017,F,21
017019,Bione,2017,M,13
017019,Bione,2018,F,23
017019,Bione,2018,M,11
017019,Bione,2019,F,18
017019,Bione,2019,M,13
017019,Bione,2020,F,16
017019,Bione,2020,M,11
017019,Bione,2021,F,22
017019,Bione,2021,M,11
017019,Bione,2022,F,14
017019,Bione,2022,M,7
017019,Bione,2023,F,10
017019,Bione,2023,M,7
017019,Bione,2024,F,12
017019,Bione,2024,M,6
017020,Borgo San Giacomo,2010,F,50
017020,Borgo San Giacomo,2010,M,41
017020,Borgo San Giacomo,2011,F,50
017020,Borgo San Giacomo,2011,M,43
017020,Borgo San Giacomo,2012,F,52
017020,Borgo San Giacomo,2012,M,40
017020,Borgo San Giacomo,2013,F,50
017020,Borgo San Giacomo,2013,M,38
017020,Borgo San Giacomo,2014,F,52
017020,Borgo San Giacomo,2014,M,35
017020,Borgo San Giacomo,2015,F,57
017020,Borgo San Giacomo,2015,M,32
017020,Borgo San Giacomo,2016,F,55
017020,Borgo San Giacomo,2016,M,37
017020,Borgo San Giacomo,2017,F,61
017020,Borgo San Giacomo,2017,M,43
017020,Borgo San Giacomo,2018,F,59
017020,Borgo San Giacomo,2018,M,44
017020,Borgo San Giacomo,2019,F,54
017020,Borgo San Giacomo,2019,M,45
017020,Borgo San Giacomo,2020,F,59
017020,Borgo San Giacomo,2020,M,43
017020,Borgo San Giacomo,2021,F,68
017020,Borgo San Giacomo,2021,M,42
017020,Borgo San Giacomo,2022,F,70
017020,Borgo San Giacomo,2022,M,36
017020,Borgo San Giacomo,2023,F,62
017020,Borgo San Giacomo,2023,M,41
017020,Borgo San Giacomo,2024,F,68
017020,Borgo San Giacomo,2024,M,51
017021,Borgosatollo,2010,F,101
017021,Borgosatollo,2010,M,76
017021,Borgosatollo,2011,F,92
017021,Borgosatollo,2011,M,75
017021,Borgosatollo,2012,F,94
017021,Borgosatollo,2012,M,84
017021,Borgosatollo,2013,F,99
017021,Borgosatollo,2013,M,88
017021,Borgosatollo,2014,F,102
017021,Borgosatollo,2014,M,78
017021,Borgosatollo,2015,F,104
017021,Borgosatollo,2015,M,82
017021,Borgosatollo,2016,F,107
017021,Borgosatollo,2016,M,81
017021,Borgosatollo,2017,F,116
017021,Borgosatollo,2017,M,87
017021,Borgosatollo,2018,F,138
017021,Borgosatollo,2018,M,103
017021,Borgosatollo,2019,F,136
017021,Borgosatollo,2019,M,99
017021,Borgosatollo,2020,F,145
017021,Borgosatollo,2020,M,104
017021,Borgosatollo,2021,F,154
017021,Borgosatollo,2021,M,113
017021,Borgosatollo,2022,F,150
017021,Borgosatollo,2022,M,114
017021,Borgosatollo,2023,F,149
017021,Borgosatollo,2023,M,118
017021,Borgosatollo,2024,F,138
017021,Borgosatollo,2024,M,111
017022,Borno,2010,F,34
017022,Borno,2010,M,21
017022,Borno,2011,F,28
017022,Borno,2011,M,19
017022,Borno,2012,F,29
017022,Borno,2012,M,16
017022,Borno,2013,F,31
017022,Borno,2013,M,14
017022,Borno,2014,F,29
017022,Borno,2014,M,19
017022,Borno,2015,F,31
017022,Borno,2015,M,22
017022,Borno,2016,F,36
017022,Borno,2016,M,19
017022,Borno,2017,F,36
017022,Borno,2017,M,22
017022,Borno,2018,F,37
017022,Borno,2018,M,28
017022,Borno,2019,F,35
017022,Borno,2019,M,25
017022,Borno,2020,F,38
017022,Borno,2020,M,25
017022,Borno,2021,F,42
017022,Borno,2021,M,26
017022,Borno,2022,F,42
017022,Borno,2022,M,26
017022,Borno,2023,F,40
017022,Borno,2023,M,28
017022,Borno,2024,F,40
017022,Borno,2024,M,22
017023,Botticino,2010,F,141
017023,Botticino,2010,M,112
017023,Botticino,2011,F,137
017023,Botticino,2011,M,111
017023,Botticino,2012,F,142
017023,Botticino,2012,M,115
017023,Botticino,2013,F,140
017023,Botticino,2013,M,117
017023,Botticino,2014,F,140
017023,Botticino,2014,M,109
017023,Botticino,2015,F,133
017023,Botticino,2015,M,103
017023,Botticino,2016,F,141
017023,Botticino,2016,M,107
017023,Botticino,2017,F,141
017023,Botticino,2017,M,107
017023,Botticino,2018,F,156
017023,Botticino,2018,M,113
017023,Botticino,2019,F,153
017023,Botticino,2019,M,111
017023,Botticino,2020,F,158
017023,Botticino,2020,M,109
017023,Botticino,2021,F,152
017023,Botticino,2021,M,119
017023,Botticino,2022,F,147
017023,Botticino,2022,M,111
017023,Botticino,2023,F,141
017023,Botticino,2023,M,110
017023,Botticino,2024,F,150
017023,Botticino,2024,M,118
017024,Bovegno,2010,F,27
017024,Bovegno,2010,M,16
017024,Bovegno,2011,F,23
017024,Bovegno,2011,M,13
017024,Bovegno,2012,F,18
017024,Bovegno,2012,M,11
017024,Bovegno,2013,F,18
017024,Bovegno,2013,M,4
017024,Bovegno,2014,F,16
017024,Bovegno,2014,M,4
017024,Bovegno,2015,F,16
017024,Bovegno,2015,M,6
017024,Bovegno,2016,F,18
017024,Bovegno,2016,M,4
017024,Bovegno,2017,F,21
017024,Bovegno,2017,M,10
017024,Bovegno,2018,F,24
017024,Bovegno,2018,M,9
017024,Bovegno,2019,F,28
017024,Bovegno,2019,M,8
017024,Bovegno,2020,F,28
017024,Bovegno,2020,M,10
017024,Bovegno,2021,F,31
017024,Bovegno,2021,M,9
017024,Bovegno,2022,F,27
017024,Bovegno,2022,M,7
017024,Bovegno,2023,F,30
017024,Bovegno,2023,M,6
017024,Bovegno,2024,F,34
017024,Bovegno,2024,M,8
017025,Bovezzo,2010,F,99
017025,Bovezzo,2010,M,94
017025,Bovezzo,2011,F,95
017025,Bovezzo,2011,M,94
017025,Bovezzo,2012,F,94
017025,Bovezzo,2012,M,93
017025,Bovezzo,2013,F,95
017025,Bovezzo,2013,M,91
017025,Bovezzo,2014,F,98
017025,Bovezzo,2014,M,83
017025,Bovezzo,2015,F,101
017025,Bovezzo,2015,M,89
017025,Bovezzo,2016,F,103
017025,Bovezzo,2016,M,91
017025,Bovezzo,2017,F,114
017025,Bovezzo,2017,M,93
017025,Bovezzo,2018,F,108
017025,Bovezzo,2018,M,92
017025,Bovezzo,2019,F,121
017025,Bovezzo,2019,M,99
017025,Bovezzo,2020,F,119
017025,Bovezzo,2020,M,99
017025,Bovezzo,2021,F,123
017025,Bovezzo,2021,M,108
017025,Bovezzo,2022,F,117
017025,Bovezzo,2022,M,99
017025,Bovezzo,2023,F,114
017025,Bovezzo,2023,M,91
017025,Bovezzo,2024,F,116
017025,Bovezzo,2024,M,89
017026,Brandico,2010,F,19
017026,Brandico,2010,M,9
017026,Brandico,2011,F,22
017026,Brandico,2011,M,10
017026,Brandico,2012,F,20
017026,Brandico,2012,M,10
017026,Brandico,2013,F,14
017026,Brandico,2013,M,10
017026,Brandico,2014,F,9
017026,Brandico,2014,M,7
017026,Brandico,2015,F,11
017026,Brandico,2015,M,10
017026,Brandico,2016,F,14
017026,Brandico,2016,M,9
017026,Brandico,2017,F,12
017026,Brandico,2017,M,11
017026,Brandico,2018,F,11
017026,Brandico,2018,M,10
017026,Brandico,2019,F,8
017026,Brandico,2019,M,10
017026,Brandico,2020,F,11
017026,Brandico,2020,M,9
017026,Brandico,2021,F,12
017026,Brandico,2021,M,11
017026,Brandico,2022,F,16
017026,Brandico,2022,M,16
017026,Brandico,2023,F,18
017026,Brandico,2023,M,20
017026,Brandico,2024,F,22
017026,Brandico,2024,M,24
017027,Braone,2010,F,9
017027,Braone,2010,M,7
017027,Braone,2011,F,6
017027,Braone,2011,M,5
017027,Braone,2012,F,6
017027,Braone,2012,M,4
017027,Braone,2013,F,9
017027,Braone,2013,M,4
017027,Braone,2014,F,9
017027,Braone,2014,M,5
017027,Braone,2015,F,8
017027,Braone,2015,M,4
017027,Braone,2016,F,4
017027,Braone,2016,M,2
017027,Braone,2017,F,5
017027,Braone,2017,M,1
017027,Braone,2018,F,9
017027,Braone,2018,M,2
017027,Braone,2019,F,9
017027,Braone,2019,M,5
017027,Braone,2020,F,13
017027,Braone,2020,M,7
017027,Braone,2021,F,9
017027,Braone,2021,M,6
017027,Braone,2022,F,11
017027,Braone,2022,M,4
017027,Braone,2023,F,14
017027,Braone,2023,M,8
017027,Braone,2024,F,14
017027,Braone,2024,M,6
017028,Breno,2010,F,63
017028,Breno,2010,M,46
017028,Breno,2011,F,58
017028,Breno,2011,M,51
017028,Breno,2012,F,58
017028,Breno,2012,M,51
017028,Breno,2013,F,60
017028,Breno,2013,M,48
017028,Breno,2014,F,57
017028,Breno,2014,M,49
017028,Breno,2015,F,56
017028,Breno,2015,M,48
017028,Breno,2016,F,61
017028,Breno,2016,M,53
017028,Breno,2017,F,64
017028,Breno,2017,M,53
017028,Breno,2018,F,64
017028,Breno,2018,M,59
017028,Breno,2019,F,66
017028,Breno,2019,M,54
017028,Breno,2020,F,73
017028,Breno,2020,M,59
017028,Breno,2021,F,71
017028,Breno,2021,M,69
017028,Breno,2022,F,78
017028,Breno,2022,M,63
017028,Breno,2023,F,76
017028,Breno,2023,M,66
017028,Breno,2024,F,78
017028,Breno,2024,M,77
017029,Brescia,2010,F,3095
017029,Brescia,2010,M,2709
017029,Brescia,2011,F,3021
017029,Brescia,2011,M,2643
017029,Brescia,2012,F,2961
017029,Brescia,2012,M,2604
017029,Brescia,2013,F,2875
017029,Brescia,2013,M,2665
017029,Brescia,2014,F,2886
017029,Brescia,2014,M,2633
017029,Brescia,2015,F,2836
017029,Brescia,2015,M,2600
