codice_istat,comune,anno,sezione,nome_sezione,indicatore,valore
017003,Agnosine,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,35.8
017003,Agnosine,2020,H,trasporto e magazzinaggio,addetti,4.0
017003,Agnosine,2020,I,attività dei servizi di alloggio e di ristorazione,addetti,21.1
017003,Agnosine,2020,J,servizi di informazione e comunicazione,addetti,3.9
017003,Agnosine,2020,K,attività finanziarie e assicurative,addetti,7.7
017003,Agnosine,2020,L,attività immobiliari,addetti,10.0
017003,Agnosine,2020,M,"attività professionali, scientifiche e tecniche",addetti,15.8
017003,Agnosine,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,27.6
017003,Agnosine,2020,Q,sanità e assistenza sociale,addetti,8.5
017003,Agnosine,2020,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,3.0
017003,Agnosine,2020,S,altre attività di servizi,addetti,9.8
017003,Agnosine,2021,C,attività manifatturiere,addetti,418.4
017003,Agnosine,2021,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,27.4
017003,Agnosine,2021,F,costruzioni,addetti,38.4
017003,Agnosine,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,37.6
017003,Agnosine,2021,H,trasporto e magazzinaggio,addetti,4.0
017003,Agnosine,2021,I,attività dei servizi di alloggio e di ristorazione,addetti,22.4
017003,Agnosine,2021,J,servizi di informazione e comunicazione,addetti,5.5
017003,Agnosine,2021,K,attività finanziarie e assicurative,addetti,8.3
017003,Agnosine,2021,L,attività immobiliari,addetti,13.0
017003,Agnosine,2021,M,"attività professionali, scientifiche e tecniche",addetti,19.1
017003,Agnosine,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,36.1
017003,Agnosine,2021,Q,sanità e assistenza sociale,addetti,9.0
017003,Agnosine,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,2.7
017003,Agnosine,2021,S,altre attività di servizi,addetti,10.0
017003,Agnosine,2022,C,attività manifatturiere,addetti,397.6
017003,Agnosine,2022,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,30.9
017003,Agnosine,2022,F,costruzioni,addetti,32.1
017003,Agnosine,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,39.7
017003,Agnosine,2022,H,trasporto e magazzinaggio,addetti,4.0
017003,Agnosine,2022,I,attività dei servizi di alloggio e di ristorazione,addetti,20.0
017003,Agnosine,2022,J,servizi di informazione e comunicazione,addetti,3.0
017003,Agnosine,2022,K,attività finanziarie e assicurative,addetti,8.3
017003,Agnosine,2022,L,attività immobiliari,addetti,13.7
017003,Agnosine,2022,M,"attività professionali, scientifiche e tecniche",addetti,17.0
017003,Agnosine,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,32.8
017003,Agnosine,2022,Q,sanità e assistenza sociale,addetti,9.0
017003,Agnosine,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,3.0
017003,Agnosine,2022,S,altre attività di servizi,addetti,10.0
017003,Agnosine,2023,C,attività manifatturiere,addetti,488.5
017003,Agnosine,2023,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,31.4
017003,Agnosine,2023,F,costruzioni,addetti,39.8
017003,Agnosine,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,39.6
017003,Agnosine,2023,H,trasporto e magazzinaggio,addetti,4.0
017003,Agnosine,2023,I,attività dei servizi di alloggio e di ristorazione,addetti,19.0
017003,Agnosine,2023,J,servizi di informazione e comunicazione,addetti,2.0
017003,Agnosine,2023,K,attività finanziarie e assicurative,addetti,7.8
017003,Agnosine,2023,L,attività immobiliari,addetti,16.0
017003,Agnosine,2023,M,"attività professionali, scientifiche e tecniche",addetti,20.0
017003,Agnosine,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,28.6
017003,Agnosine,2023,Q,sanità e assistenza sociale,addetti,8.9
017003,Agnosine,2023,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,3.0
017003,Agnosine,2023,S,altre attività di servizi,addetti,7.0
017003,Agnosine,2018,C,attività manifatturiere,unita_locali,68
017003,Agnosine,2018,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,2
017003,Agnosine,2018,F,costruzioni,unita_locali,17
017003,Agnosine,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,27
017003,Agnosine,2018,H,trasporto e magazzinaggio,unita_locali,4
017003,Agnosine,2018,I,attività dei servizi di alloggio e di ristorazione,unita_locali,9
017003,Agnosine,2018,J,servizi di informazione e comunicazione,unita_locali,1
017003,Agnosine,2018,K,attività finanziarie e assicurative,unita_locali,5
017003,Agnosine,2018,L,attività immobiliari,unita_locali,7
017003,Agnosine,2018,M,"attività professionali, scientifiche e tecniche",unita_locali,12
017003,Agnosine,2018,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,2
017003,Agnosine,2018,Q,sanità e assistenza sociale,unita_locali,5
017003,Agnosine,2018,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017003,Agnosine,2018,S,altre attività di servizi,unita_locali,8
017003,Agnosine,2019,C,attività manifatturiere,unita_locali,66
017003,Agnosine,2019,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017003,Agnosine,2019,F,costruzioni,unita_locali,14
017003,Agnosine,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,22
017003,Agnosine,2019,H,trasporto e magazzinaggio,unita_locali,4
017003,Agnosine,2019,I,attività dei servizi di alloggio e di ristorazione,unita_locali,8
017003,Agnosine,2019,J,servizi di informazione e comunicazione,unita_locali,1
017003,Agnosine,2019,K,attività finanziarie e assicurative,unita_locali,4
017003,Agnosine,2019,L,attività immobiliari,unita_locali,5
017003,Agnosine,2019,M,"attività professionali, scientifiche e tecniche",unita_locali,11
017003,Agnosine,2019,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,3
017003,Agnosine,2019,Q,sanità e assistenza sociale,unita_locali,5
017003,Agnosine,2019,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017003,Agnosine,2019,S,altre attività di servizi,unita_locali,7
017003,Agnosine,2020,C,attività manifatturiere,unita_locali,65
017003,Agnosine,2020,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017003,Agnosine,2020,F,costruzioni,unita_locali,18
017003,Agnosine,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,24
017003,Agnosine,2020,H,trasporto e magazzinaggio,unita_locali,4
017003,Agnosine,2020,I,attività dei servizi di alloggio e di ristorazione,unita_locali,9
017003,Agnosine,2020,J,servizi di informazione e comunicazione,unita_locali,2
017003,Agnosine,2020,K,attività finanziarie e assicurative,unita_locali,4
017003,Agnosine,2020,L,attività immobiliari,unita_locali,7
017003,Agnosine,2020,M,"attività professionali, scientifiche e tecniche",unita_locali,14
017003,Agnosine,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,4
017003,Agnosine,2020,Q,sanità e assistenza sociale,unita_locali,5
017003,Agnosine,2020,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017003,Agnosine,2020,S,altre attività di servizi,unita_locali,7
017003,Agnosine,2021,C,attività manifatturiere,unita_locali,66
017003,Agnosine,2021,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,2
017003,Agnosine,2021,F,costruzioni,unita_locali,19
017003,Agnosine,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,22
017003,Agnosine,2021,H,trasporto e magazzinaggio,unita_locali,4
017003,Agnosine,2021,I,attività dei servizi di alloggio e di ristorazione,unita_locali,7
017003,Agnosine,2021,J,servizi di informazione e comunicazione,unita_locali,2
017003,Agnosine,2021,K,attività finanziarie e assicurative,unita_locali,4
017003,Agnosine,2021,L,attività immobiliari,unita_locali,8
017003,Agnosine,2021,M,"attività professionali, scientifiche e tecniche",unita_locali,18
017003,Agnosine,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,3
017003,Agnosine,2021,Q,sanità e assistenza sociale,unita_locali,5
017003,Agnosine,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017003,Agnosine,2021,S,altre attività di servizi,unita_locali,6
017003,Agnosine,2022,C,attività manifatturiere,unita_locali,66
017003,Agnosine,2022,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017003,Agnosine,2022,F,costruzioni,unita_locali,18
017003,Agnosine,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,21
017003,Agnosine,2022,H,trasporto e magazzinaggio,unita_locali,4
017003,Agnosine,2022,I,attività dei servizi di alloggio e di ristorazione,unita_locali,6
017003,Agnosine,2022,J,servizi di informazione e comunicazione,unita_locali,1
017003,Agnosine,2022,K,attività finanziarie e assicurative,unita_locali,4
017003,Agnosine,2022,L,attività immobiliari,unita_locali,10
017003,Agnosine,2022,M,"attività professionali, scientifiche e tecniche",unita_locali,15
017003,Agnosine,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,4
017003,Agnosine,2022,Q,sanità e assistenza sociale,unita_locali,5
017003,Agnosine,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,2
017003,Agnosine,2022,S,altre attività di servizi,unita_locali,6
017003,Agnosine,2023,C,attività manifatturiere,unita_locali,64
017003,Agnosine,2023,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017003,Agnosine,2023,F,costruzioni,unita_locali,19
017003,Agnosine,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,23
017003,Agnosine,2023,H,trasporto e magazzinaggio,unita_locali,4
017003,Agnosine,2023,I,attività dei servizi di alloggio e di ristorazione,unita_locali,6
017003,Agnosine,2023,J,servizi di informazione e comunicazione,unita_locali,1
017003,Agnosine,2023,K,attività finanziarie e assicurative,unita_locali,3
017003,Agnosine,2023,L,attività immobiliari,unita_locali,9
017003,Agnosine,2023,M,"attività professionali, scientifiche e tecniche",unita_locali,18
017003,Agnosine,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,7
017003,Agnosine,2023,Q,sanità e assistenza sociale,unita_locali,5
017003,Agnosine,2023,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,2
017003,Agnosine,2023,S,altre attività di servizi,unita_locali,6
017004,Alfianello,2018,C,attività manifatturiere,addetti,231.0
017004,Alfianello,2018,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,11.1
017004,Alfianello,2018,F,costruzioni,addetti,47.8
017004,Alfianello,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,107.2
017004,Alfianello,2018,H,trasporto e magazzinaggio,addetti,32.9
017004,Alfianello,2018,I,attività dei servizi di alloggio e di ristorazione,addetti,33.7
017004,Alfianello,2018,J,servizi di informazione e comunicazione,addetti,8.5
017004,Alfianello,2018,K,attività finanziarie e assicurative,addetti,7.9
017004,Alfianello,2018,L,attività immobiliari,addetti,18.0
017004,Alfianello,2018,M,"attività professionali, scientifiche e tecniche",addetti,29.4
017004,Alfianello,2018,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,95.2
017004,Alfianello,2018,Q,sanità e assistenza sociale,addetti,20.9
017004,Alfianello,2018,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,1.0
017004,Alfianello,2018,S,altre attività di servizi,addetti,13.0
017004,Alfianello,2019,C,attività manifatturiere,addetti,267.4
017004,Alfianello,2019,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,12.3
017004,Alfianello,2019,F,costruzioni,addetti,49.5
017004,Alfianello,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,105.4
017004,Alfianello,2019,H,trasporto e magazzinaggio,addetti,28.0
017004,Alfianello,2019,I,attività dei servizi di alloggio e di ristorazione,addetti,26.9
017004,Alfianello,2019,J,servizi di informazione e comunicazione,addetti,9.3
017004,Alfianello,2019,K,attività finanziarie e assicurative,addetti,7.0
017004,Alfianello,2019,L,attività immobiliari,addetti,25.0
017004,Alfianello,2019,M,"attività professionali, scientifiche e tecniche",addetti,34.6
017004,Alfianello,2019,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,92.2
017004,Alfianello,2019,Q,sanità e assistenza sociale,addetti,17.0
017004,Alfianello,2019,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,2.0
017004,Alfianello,2019,S,altre attività di servizi,addetti,14.2
017004,Alfianello,2020,C,attività manifatturiere,addetti,271.8
017004,Alfianello,2020,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,13.0
017004,Alfianello,2020,F,costruzioni,addetti,50.0
017004,Alfianello,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,106.0
017004,Alfianello,2020,H,trasporto e magazzinaggio,addetti,26.1
017004,Alfianello,2020,I,attività dei servizi di alloggio e di ristorazione,addetti,23.2
017004,Alfianello,2020,J,servizi di informazione e comunicazione,addetti,9.8
017004,Alfianello,2020,K,attività finanziarie e assicurative,addetti,9.6
017004,Alfianello,2020,L,attività immobiliari,addetti,27.0
017004,Alfianello,2020,M,"attività professionali, scientifiche e tecniche",addetti,39.0
017004,Alfianello,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,74.4
017004,Alfianello,2020,Q,sanità e assistenza sociale,addetti,19.8
017004,Alfianello,2020,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,2.0
017004,Alfianello,2020,S,altre attività di servizi,addetti,15.0
017004,Alfianello,2021,C,attività manifatturiere,addetti,278.7
017004,Alfianello,2021,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,23.4
017004,Alfianello,2021,F,costruzioni,addetti,49.9
017004,Alfianello,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,111.7
017004,Alfianello,2021,H,trasporto e magazzinaggio,addetti,25.0
017004,Alfianello,2021,I,attività dei servizi di alloggio e di ristorazione,addetti,24.0
017004,Alfianello,2021,J,servizi di informazione e comunicazione,addetti,9.3
017004,Alfianello,2021,K,attività finanziarie e assicurative,addetti,7.9
017004,Alfianello,2021,L,attività immobiliari,addetti,23.2
017004,Alfianello,2021,M,"attività professionali, scientifiche e tecniche",addetti,33.8
017004,Alfianello,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,87.1
017004,Alfianello,2021,Q,sanità e assistenza sociale,addetti,18.0
017004,Alfianello,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,2.0
017004,Alfianello,2021,S,altre attività di servizi,addetti,17.2
017004,Alfianello,2022,C,attività manifatturiere,addetti,309.1
017004,Alfianello,2022,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,26.3
017004,Alfianello,2022,F,costruzioni,addetti,51.9
017004,Alfianello,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,113.3
017004,Alfianello,2022,H,trasporto e magazzinaggio,addetti,23.4
017004,Alfianello,2022,I,attività dei servizi di alloggio e di ristorazione,addetti,18.2
017004,Alfianello,2022,J,servizi di informazione e comunicazione,addetti,11.4
017004,Alfianello,2022,K,attività finanziarie e assicurative,addetti,6.6
017004,Alfianello,2022,L,attività immobiliari,addetti,22.8
017004,Alfianello,2022,M,"attività professionali, scientifiche e tecniche",addetti,37.6
017004,Alfianello,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,75.2
017004,Alfianello,2022,Q,sanità e assistenza sociale,addetti,18.1
017004,Alfianello,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,2.0
017004,Alfianello,2022,S,altre attività di servizi,addetti,17.0
