codice_istat,comune,anno,classe_addetti,indicatore,valore
017112,Monticelli Brusati,2018,10-49,unita_locali,20
017112,Monticelli Brusati,2018,50-249,unita_locali,5
017112,Monticelli Brusati,2018,totale,unita_locali,371
017112,Monticelli Brusati,2019,0-9,unita_locali,352
017112,Monticelli Brusati,2019,10-49,unita_locali,18
017112,Monticelli Brusati,2019,50-249,unita_locali,5
017112,Monticelli Brusati,2019,totale,unita_locali,375
017112,Monticelli Brusati,2020,0-9,unita_locali,378
017112,Monticelli Brusati,2020,10-49,unita_locali,19
017112,Monticelli Brusati,2020,50-249,unita_locali,5
017112,Monticelli Brusati,2020,totale,unita_locali,402
017112,Monticelli Brusati,2021,0-9,unita_locali,394
017112,Monticelli Brusati,2021,10-49,unita_locali,16
017112,Monticelli Brusati,2021,50-249,unita_locali,5
017112,Monticelli Brusati,2021,totale,unita_locali,415
017112,Monticelli Brusati,2022,0-9,unita_locali,409
017112,Monticelli Brusati,2022,10-49,unita_locali,16
017112,Monticelli Brusati,2022,50-249,unita_locali,5
017112,Monticelli Brusati,2022,totale,unita_locali,430
017112,Monticelli Brusati,2023,0-9,unita_locali,405
017112,Monticelli Brusati,2023,10-49,unita_locali,19
017112,Monticelli Brusati,2023,50-249,unita_locali,5
017112,Monticelli Brusati,2023,totale,unita_locali,429
017113,Montichiari,2018,0-9,addetti,3728.3
017113,Montichiari,2018,10-49,addetti,2893.2
017113,Montichiari,2018,50-249,addetti,2970.9
017113,Montichiari,2018,totale,addetti,9592.4
017113,Montichiari,2019,0-9,addetti,3728.8
017113,Montichiari,2019,10-49,addetti,2936.2
017113,Montichiari,2019,50-249,addetti,3045.4
017113,Montichiari,2019,totale,addetti,9710.4
017113,Montichiari,2020,0-9,addetti,3724.0
017113,Montichiari,2020,10-49,addetti,3199.0
017113,Montichiari,2020,250+,addetti,249.6
017113,Montichiari,2020,50-249,addetti,2509.9
017113,Montichiari,2020,totale,addetti,9682.5
017113,Montichiari,2021,0-9,addetti,3776.6
017113,Montichiari,2021,10-49,addetti,3390.4
017113,Montichiari,2021,50-249,addetti,2853.7
017113,Montichiari,2021,totale,addetti,10020.7
017113,Montichiari,2022,0-9,addetti,3823.9
017113,Montichiari,2022,10-49,addetti,3473.6
017113,Montichiari,2022,50-249,addetti,3258.5
017113,Montichiari,2022,totale,addetti,10556.0
017113,Montichiari,2023,0-9,addetti,3947.3
017113,Montichiari,2023,10-49,addetti,3454.5
017113,Montichiari,2023,50-249,addetti,3478.2
017113,Montichiari,2023,totale,addetti,10879.9
017113,Montichiari,2018,0-9,unita_locali,1836
017113,Montichiari,2018,10-49,unita_locali,152
017113,Montichiari,2018,50-249,unita_locali,32
017113,Montichiari,2018,totale,unita_locali,2020
017113,Montichiari,2019,0-9,unita_locali,1813
017113,Montichiari,2019,10-49,unita_locali,151
017113,Montichiari,2019,50-249,unita_locali,34
017113,Montichiari,2019,totale,unita_locali,1998
017113,Montichiari,2020,0-9,unita_locali,1849
017113,Montichiari,2020,10-49,unita_locali,167
017113,Montichiari,2020,250+,unita_locali,1
017113,Montichiari,2020,50-249,unita_locali,28
017113,Montichiari,2020,totale,unita_locali,2045
017113,Montichiari,2021,0-9,unita_locali,1892
017113,Montichiari,2021,10-49,unita_locali,181
017113,Montichiari,2021,50-249,unita_locali,30
017113,Montichiari,2021,totale,unita_locali,2103
017113,Montichiari,2022,0-9,unita_locali,1988
017113,Montichiari,2022,10-49,unita_locali,187
017113,Montichiari,2022,50-249,unita_locali,37
017113,Montichiari,2022,totale,unita_locali,2212
017113,Montichiari,2023,0-9,unita_locali,2031
017113,Montichiari,2023,10-49,unita_locali,186
017113,Montichiari,2023,50-249,unita_locali,38
017113,Montichiari,2023,totale,unita_locali,2255
017114,Montirone,2018,0-9,addetti,712.6
017114,Montirone,2018,10-49,addetti,674.0
017114,Montirone,2018,50-249,addetti,112.5
017114,Montirone,2018,totale,addetti,1499.2
017114,Montirone,2019,0-9,addetti,728.1
017114,Montirone,2019,10-49,addetti,576.4
017114,Montirone,2019,250+,addetti,293.0
017114,Montirone,2019,50-249,addetti,133.0
017114,Montirone,2019,totale,addetti,1730.4
017114,Montirone,2020,0-9,addetti,732.2
017114,Montirone,2020,10-49,addetti,598.7
017114,Montirone,2020,50-249,addetti,140.6
017114,Montirone,2020,totale,addetti,1471.5
017114,Montirone,2021,0-9,addetti,755.0
017114,Montirone,2021,10-49,addetti,472.0
017114,Montirone,2021,50-249,addetti,312.3
017114,Montirone,2021,totale,addetti,1539.2
017114,Montirone,2022,0-9,addetti,837.6
017114,Montirone,2022,10-49,addetti,500.8
017114,Montirone,2022,50-249,addetti,332.9
017114,Montirone,2022,totale,addetti,1671.2
017114,Montirone,2023,0-9,addetti,799.7
017114,Montirone,2023,10-49,addetti,610.6
017114,Montirone,2023,50-249,addetti,413.9
017114,Montirone,2023,totale,addetti,1824.2
017114,Montirone,2018,0-9,unita_locali,351
017114,Montirone,2018,10-49,unita_locali,37
017114,Montirone,2018,50-249,unita_locali,2
017114,Montirone,2018,totale,unita_locali,390
017114,Montirone,2019,0-9,unita_locali,356
017114,Montirone,2019,10-49,unita_locali,31
017114,Montirone,2019,250+,unita_locali,1
017114,Montirone,2019,50-249,unita_locali,2
017114,Montirone,2019,totale,unita_locali,390
017114,Montirone,2020,0-9,unita_locali,367
017114,Montirone,2020,10-49,unita_locali,33
017114,Montirone,2020,50-249,unita_locali,2
017114,Montirone,2020,totale,unita_locali,402
017114,Montirone,2021,0-9,unita_locali,380
017114,Montirone,2021,10-49,unita_locali,28
017114,Montirone,2021,50-249,unita_locali,5
017114,Montirone,2021,totale,unita_locali,413
017114,Montirone,2022,0-9,unita_locali,405
017114,Montirone,2022,10-49,unita_locali,30
017114,Montirone,2022,50-249,unita_locali,5
017114,Montirone,2022,totale,unita_locali,440
017114,Montirone,2023,0-9,unita_locali,414
017114,Montirone,2023,10-49,unita_locali,39
017114,Montirone,2023,50-249,unita_locali,6
017114,Montirone,2023,totale,unita_locali,459
017115,Mura,2018,0-9,addetti,64.3
017115,Mura,2018,10-49,addetti,64.9
017115,Mura,2018,50-249,addetti,136.0
017115,Mura,2018,totale,addetti,265.2
017115,Mura,2019,0-9,addetti,58.9
017115,Mura,2019,10-49,addetti,65.9
017115,Mura,2019,50-249,addetti,138.9
017115,Mura,2019,totale,addetti,263.8
017115,Mura,2020,0-9,addetti,69.4
017115,Mura,2020,10-49,addetti,61.1
017115,Mura,2020,50-249,addetti,136.4
017115,Mura,2020,totale,addetti,266.9
017115,Mura,2021,0-9,addetti,76.7
017115,Mura,2021,10-49,addetti,62.2
017115,Mura,2021,50-249,addetti,139.3
017115,Mura,2021,totale,addetti,278.2
017115,Mura,2022,0-9,addetti,76.0
017115,Mura,2022,10-49,addetti,43.9
017115,Mura,2022,50-249,addetti,137.2
017115,Mura,2022,totale,addetti,257.1
017115,Mura,2023,0-9,addetti,86.0
017115,Mura,2023,10-49,addetti,33.4
017115,Mura,2023,50-249,addetti,144.4
017115,Mura,2023,totale,addetti,263.8
017115,Mura,2018,0-9,unita_locali,34
017115,Mura,2018,10-49,unita_locali,3
017115,Mura,2018,50-249,unita_locali,1
017115,Mura,2018,totale,unita_locali,38
017115,Mura,2019,0-9,unita_locali,34
017115,Mura,2019,10-49,unita_locali,3
017115,Mura,2019,50-249,unita_locali,1
017115,Mura,2019,totale,unita_locali,38
017115,Mura,2020,0-9,unita_locali,36
017115,Mura,2020,10-49,unita_locali,3
017115,Mura,2020,50-249,unita_locali,1
017115,Mura,2020,totale,unita_locali,40
017115,Mura,2021,0-9,unita_locali,37
017115,Mura,2021,10-49,unita_locali,3
017115,Mura,2021,50-249,unita_locali,1
017115,Mura,2021,totale,unita_locali,41
017115,Mura,2022,0-9,unita_locali,39
017115,Mura,2022,10-49,unita_locali,2
017115,Mura,2022,50-249,unita_locali,1
017115,Mura,2022,totale,unita_locali,42
017115,Mura,2023,0-9,unita_locali,42
017115,Mura,2023,10-49,unita_locali,1
017115,Mura,2023,50-249,unita_locali,1
017115,Mura,2023,totale,unita_locali,44
017116,Muscoline,2018,0-9,addetti,335.3
017116,Muscoline,2018,10-49,addetti,228.6
017116,Muscoline,2018,50-249,addetti,328.9
017116,Muscoline,2018,totale,addetti,892.8
017116,Muscoline,2019,0-9,addetti,328.5
017116,Muscoline,2019,10-49,addetti,247.7
017116,Muscoline,2019,50-249,addetti,345.4
017116,Muscoline,2019,totale,addetti,921.6
017116,Muscoline,2020,0-9,addetti,357.2
017116,Muscoline,2020,10-49,addetti,280.3
017116,Muscoline,2020,50-249,addetti,259.2
017116,Muscoline,2020,totale,addetti,896.7
017116,Muscoline,2021,0-9,addetti,348.5
017116,Muscoline,2021,10-49,addetti,227.3
017116,Muscoline,2021,50-249,addetti,331.7
017116,Muscoline,2021,totale,addetti,907.5
017116,Muscoline,2022,0-9,addetti,370.5
017116,Muscoline,2022,10-49,addetti,253.5
017116,Muscoline,2022,50-249,addetti,326.0
017116,Muscoline,2022,totale,addetti,950.0
017116,Muscoline,2023,0-9,addetti,367.1
017116,Muscoline,2023,10-49,addetti,264.7
017116,Muscoline,2023,50-249,addetti,332.9
017116,Muscoline,2023,totale,addetti,964.7
017116,Muscoline,2018,0-9,unita_locali,190
017116,Muscoline,2018,10-49,unita_locali,11
017116,Muscoline,2018,50-249,unita_locali,4
017116,Muscoline,2018,totale,unita_locali,205
017116,Muscoline,2019,0-9,unita_locali,189
017116,Muscoline,2019,10-49,unita_locali,11
017116,Muscoline,2019,50-249,unita_locali,4
017116,Muscoline,2019,totale,unita_locali,204
017116,Muscoline,2020,0-9,unita_locali,209
017116,Muscoline,2020,10-49,unita_locali,10
017116,Muscoline,2020,50-249,unita_locali,3
017116,Muscoline,2020,totale,unita_locali,222
017116,Muscoline,2021,0-9,unita_locali,211
017116,Muscoline,2021,10-49,unita_locali,11
017116,Muscoline,2021,50-249,unita_locali,4
017116,Muscoline,2021,totale,unita_locali,226
017116,Muscoline,2022,0-9,unita_locali,226
017116,Muscoline,2022,10-49,unita_locali,13
017116,Muscoline,2022,50-249,unita_locali,4
017116,Muscoline,2022,totale,unita_locali,243
017116,Muscoline,2023,0-9,unita_locali,233
017116,Muscoline,2023,10-49,unita_locali,12
017116,Muscoline,2023,50-249,unita_locali,4
017116,Muscoline,2023,totale,unita_locali,249
017117,Nave,2018,0-9,addetti,1249.3
017117,Nave,2018,10-49,addetti,894.4
017117,Nave,2018,50-249,addetti,647.1
017117,Nave,2018,totale,addetti,2790.9
017117,Nave,2019,0-9,addetti,1236.5
017117,Nave,2019,10-49,addetti,919.9
017117,Nave,2019,50-249,addetti,599.0
017117,Nave,2019,totale,addetti,2755.5
017117,Nave,2020,0-9,addetti,1216.4
017117,Nave,2020,10-49,addetti,943.7
017117,Nave,2020,50-249,addetti,493.6
017117,Nave,2020,totale,addetti,2653.8
017117,Nave,2021,0-9,addetti,1256.1
017117,Nave,2021,10-49,addetti,980.3
017117,Nave,2021,50-249,addetti,527.7
017117,Nave,2021,totale,addetti,2764.2
017117,Nave,2022,0-9,addetti,1244.3
017117,Nave,2022,10-49,addetti,931.4
017117,Nave,2022,50-249,addetti,604.2
017117,Nave,2022,totale,addetti,2779.9
017117,Nave,2023,0-9,addetti,1288.3
017117,Nave,2023,10-49,addetti,821.7
017117,Nave,2023,50-249,addetti,647.6
017117,Nave,2023,totale,addetti,2757.7
017117,Nave,2018,0-9,unita_locali,704
017117,Nave,2018,10-49,unita_locali,50
017117,Nave,2018,50-249,unita_locali,6
017117,Nave,2018,totale,unita_locali,760
017117,Nave,2019,0-9,unita_locali,668
017117,Nave,2019,10-49,unita_locali,49
017117,Nave,2019,50-249,unita_locali,6
017117,Nave,2019,totale,unita_locali,723
017117,Nave,2020,0-9,unita_locali,670
017117,Nave,2020,10-49,unita_locali,50
017117,Nave,2020,50-249,unita_locali,4
017117,Nave,2020,totale,unita_locali,724
017117,Nave,2021,0-9,unita_locali,702
017117,Nave,2021,10-49,unita_locali,51
017117,Nave,2021,50-249,unita_locali,4
017117,Nave,2021,totale,unita_locali,757
017117,Nave,2022,0-9,unita_locali,718
017117,Nave,2022,10-49,unita_locali,50
017117,Nave,2022,50-249,unita_locali,5
017117,Nave,2022,totale,unita_locali,773
017117,Nave,2023,0-9,unita_locali,730
017117,Nave,2023,10-49,unita_locali,42
017117,Nave,2023,50-249,unita_locali,5
017117,Nave,2023,totale,unita_locali,777
017118,Niardo,2018,0-9,addetti,307.1
017118,Niardo,2018,10-49,addetti,165.3
017118,Niardo,2018,50-249,addetti,52.0
017118,Niardo,2018,totale,addetti,524.4
017118,Niardo,2019,0-9,addetti,324.2
017118,Niardo,2019,10-49,addetti,181.0
017118,Niardo,2019,50-249,addetti,60.7
017118,Niardo,2019,totale,addetti,565.9
017118,Niardo,2020,0-9,addetti,293.6
017118,Niardo,2020,10-49,addetti,166.4
017118,Niardo,2020,50-249,addetti,131.2
017118,Niardo,2020,totale,addetti,591.2
017118,Niardo,2021,0-9,addetti,285.1
017118,Niardo,2021,10-49,addetti,150.6
017118,Niardo,2021,50-249,addetti,263.6
017118,Niardo,2021,totale,addetti,699.3
017118,Niardo,2022,0-9,addetti,301.8
017118,Niardo,2022,10-49,addetti,178.8
017118,Niardo,2022,50-249,addetti,104.5
017118,Niardo,2022,totale,addetti,585.1
017118,Niardo,2023,0-9,addetti,298.5
017118,Niardo,2023,10-49,addetti,142.5
017118,Niardo,2023,50-249,addetti,70.6
017118,Niardo,2023,totale,addetti,511.6
017118,Niardo,2018,0-9,unita_locali,141
017118,Niardo,2018,10-49,unita_locali,11
017118,Niardo,2018,50-249,unita_locali,1
017118,Niardo,2018,totale,unita_locali,153
017118,Niardo,2019,0-9,unita_locali,147
017118,Niardo,2019,10-49,unita_locali,10
017118,Niardo,2019,50-249,unita_locali,1
017118,Niardo,2019,totale,unita_locali,158
017118,Niardo,2020,0-9,unita_locali,149
017118,Niardo,2020,10-49,unita_locali,12
017118,Niardo,2020,50-249,unita_locali,2
017118,Niardo,2020,totale,unita_locali,163
017118,Niardo,2021,0-9,unita_locali,140
017118,Niardo,2021,10-49,unita_locali,11
017118,Niardo,2021,50-249,unita_locali,3
017118,Niardo,2021,totale,unita_locali,154
017118,Niardo,2022,0-9,unita_locali,144
017118,Niardo,2022,10-49,unita_locali,11
017118,Niardo,2022,50-249,unita_locali,1
017118,Niardo,2022,totale,unita_locali,156
017118,Niardo,2023,0-9,unita_locali,140
017118,Niardo,2023,10-49,unita_locali,10
017118,Niardo,2023,50-249,unita_locali,1
017118,Niardo,2023,totale,unita_locali,151
017119,Nuvolento,2018,0-9,addetti,639.5
017119,Nuvolento,2018,10-49,addetti,343.7
017119,Nuvolento,2018,50-249,addetti,145.8
017119,Nuvolento,2018,totale,addetti,1129.1
017119,Nuvolento,2019,0-9,addetti,648.4
017119,Nuvolento,2019,10-49,addetti,349.4
017119,Nuvolento,2019,50-249,addetti,145.0
017119,Nuvolento,2019,totale,addetti,1142.9
017119,Nuvolento,2020,0-9,addetti,638.4
017119,Nuvolento,2020,10-49,addetti,322.8
017119,Nuvolento,2020,50-249,addetti,191.3
017119,Nuvolento,2020,totale,addetti,1152.6
017119,Nuvolento,2021,0-9,addetti,628.8
017119,Nuvolento,2021,10-49,addetti,359.9
017119,Nuvolento,2021,50-249,addetti,191.2
017119,Nuvolento,2021,totale,addetti,1179.8
017119,Nuvolento,2022,0-9,addetti,643.4
017119,Nuvolento,2022,10-49,addetti,324.3
017119,Nuvolento,2022,50-249,addetti,202.2
017119,Nuvolento,2022,totale,addetti,1170.0
017119,Nuvolento,2023,0-9,addetti,672.1
017119,Nuvolento,2023,10-49,addetti,351.4
017119,Nuvolento,2023,50-249,addetti,204.3
017119,Nuvolento,2023,totale,addetti,1227.9
017119,Nuvolento,2018,0-9,unita_locali,322
017119,Nuvolento,2018,10-49,unita_locali,21
017119,Nuvolento,2018,50-249,unita_locali,2
017119,Nuvolento,2018,totale,unita_locali,345
017119,Nuvolento,2019,0-9,unita_locali,330
017119,Nuvolento,2019,10-49,unita_locali,20
017119,Nuvolento,2019,50-249,unita_locali,2
017119,Nuvolento,2019,totale,unita_locali,352
017119,Nuvolento,2020,0-9,unita_locali,337
017119,Nuvolento,2020,10-49,unita_locali,20
017119,Nuvolento,2020,50-249,unita_locali,3
017119,Nuvolento,2020,totale,unita_locali,360
017119,Nuvolento,2021,0-9,unita_locali,339
017119,Nuvolento,2021,10-49,unita_locali,20
017119,Nuvolento,2021,50-249,unita_locali,3
017119,Nuvolento,2021,totale,unita_locali,362
017119,Nuvolento,2022,0-9,unita_locali,345
017119,Nuvolento,2022,10-49,unita_locali,19
017119,Nuvolento,2022,50-249,unita_locali,3
017119,Nuvolento,2022,totale,unita_locali,367
017119,Nuvolento,2023,0-9,unita_locali,355
017119,Nuvolento,2023,10-49,unita_locali,19
017119,Nuvolento,2023,50-249,unita_locali,3
017119,Nuvolento,2023,totale,unita_locali,377
017120,Nuvolera,2018,0-9,addetti,565.7
017120,Nuvolera,2018,10-49,addetti,287.1
017120,Nuvolera,2018,50-249,addetti,132.4
017120,Nuvolera,2018,totale,addetti,985.3
017120,Nuvolera,2019,0-9,addetti,571.1
017120,Nuvolera,2019,10-49,addetti,270.6
017120,Nuvolera,2019,50-249,addetti,132.2
017120,Nuvolera,2019,totale,addetti,973.9
017120,Nuvolera,2020,0-9,addetti,549.8
017120,Nuvolera,2020,10-49,addetti,245.6
017120,Nuvolera,2020,50-249,addetti,133.6
017120,Nuvolera,2020,totale,addetti,929.1
017120,Nuvolera,2021,0-9,addetti,589.6
017120,Nuvolera,2021,10-49,addetti,240.7
017120,Nuvolera,2021,50-249,addetti,132.5
017120,Nuvolera,2021,totale,addetti,962.9
017120,Nuvolera,2022,0-9,addetti,568.8
017120,Nuvolera,2022,10-49,addetti,249.3
017120,Nuvolera,2022,50-249,addetti,132.0
017120,Nuvolera,2022,totale,addetti,950.1
017120,Nuvolera,2023,0-9,addetti,580.4
017120,Nuvolera,2023,10-49,addetti,260.3
017120,Nuvolera,2023,50-249,addetti,128.7
017120,Nuvolera,2023,totale,addetti,969.4
017120,Nuvolera,2018,0-9,unita_locali,285
017120,Nuvolera,2018,10-49,unita_locali,15
017120,Nuvolera,2018,50-249,unita_locali,1
017120,Nuvolera,2018,totale,unita_locali,301
017120,Nuvolera,2019,0-9,unita_locali,298
017120,Nuvolera,2019,10-49,unita_locali,15
017120,Nuvolera,2019,50-249,unita_locali,1
017120,Nuvolera,2019,totale,unita_locali,314
017120,Nuvolera,2020,0-9,unita_locali,302
017120,Nuvolera,2020,10-49,unita_locali,14
017120,Nuvolera,2020,50-249,unita_locali,1
017120,Nuvolera,2020,totale,unita_locali,317
017120,Nuvolera,2021,0-9,unita_locali,315
017120,Nuvolera,2021,10-49,unita_locali,13
017120,Nuvolera,2021,50-249,unita_locali,1
017120,Nuvolera,2021,totale,unita_locali,329
017120,Nuvolera,2022,0-9,unita_locali,323
017120,Nuvolera,2022,10-49,unita_locali,15
017120,Nuvolera,2022,50-249,unita_locali,1
017120,Nuvolera,2022,totale,unita_locali,339
017120,Nuvolera,2023,0-9,unita_locali,339
017120,Nuvolera,2023,10-49,unita_locali,15
017120,Nuvolera,2023,50-249,unita_locali,1
017120,Nuvolera,2023,totale,unita_locali,355
017121,Odolo,2018,0-9,addetti,263.5
017121,Odolo,2018,10-49,addetti,314.3
017121,Odolo,2018,250+,addetti,277.8
017121,Odolo,2018,50-249,addetti,674.9
017121,Odolo,2018,totale,addetti,1530.5
017121,Odolo,2019,0-9,addetti,274.9
017121,Odolo,2019,10-49,addetti,293.2
017121,Odolo,2019,250+,addetti,277.6
017121,Odolo,2019,50-249,addetti,739.0
017121,Odolo,2019,totale,addetti,1584.7
017121,Odolo,2020,0-9,addetti,263.0
017121,Odolo,2020,10-49,addetti,296.8
017121,Odolo,2020,250+,addetti,281.0
017121,Odolo,2020,50-249,addetti,741.8
017121,Odolo,2020,totale,addetti,1582.6
017121,Odolo,2021,0-9,addetti,264.7
017121,Odolo,2021,10-49,addetti,316.8
017121,Odolo,2021,250+,addetti,282.1
017121,Odolo,2021,50-249,addetti,735.4
017121,Odolo,2021,totale,addetti,1599.0
017121,Odolo,2022,0-9,addetti,288.9
017121,Odolo,2022,10-49,addetti,242.5
017121,Odolo,2022,250+,addetti,284.7
017121,Odolo,2022,50-249,addetti,864.1
017121,Odolo,2022,totale,addetti,1680.2
017121,Odolo,2023,0-9,addetti,278.0
017121,Odolo,2023,10-49,addetti,310.7
017121,Odolo,2023,250+,addetti,292.3
017121,Odolo,2023,50-249,addetti,827.5
017121,Odolo,2023,totale,addetti,1708.5
017121,Odolo,2018,0-9,unita_locali,137
017121,Odolo,2018,10-49,unita_locali,15
017121,Odolo,2018,250+,unita_locali,1
017121,Odolo,2018,50-249,unita_locali,5
017121,Odolo,2018,totale,unita_locali,158
017121,Odolo,2019,0-9,unita_locali,133
017121,Odolo,2019,10-49,unita_locali,14
017121,Odolo,2019,250+,unita_locali,1
017121,Odolo,2019,50-249,unita_locali,6
017121,Odolo,2019,totale,unita_locali,154
017121,Odolo,2020,0-9,unita_locali,137
017121,Odolo,2020,10-49,unita_locali,14
017121,Odolo,2020,250+,unita_locali,1
017121,Odolo,2020,50-249,unita_locali,6
017121,Odolo,2020,totale,unita_locali,158
017121,Odolo,2021,0-9,unita_locali,134
017121,Odolo,2021,10-49,unita_locali,14
017121,Odolo,2021,250+,unita_locali,1
017121,Odolo,2021,50-249,unita_locali,6
017121,Odolo,2021,totale,unita_locali,155
017121,Odolo,2022,0-9,unita_locali,144
017121,Odolo,2022,10-49,unita_locali,12
017121,Odolo,2022,250+,unita_locali,1
017121,Odolo,2022,50-249,unita_locali,8
017121,Odolo,2022,totale,unita_locali,165
017121,Odolo,2023,0-9,unita_locali,143
017121,Odolo,2023,10-49,unita_locali,16
017121,Odolo,2023,250+,unita_locali,1
017121,Odolo,2023,50-249,unita_locali,7
017121,Odolo,2023,totale,unita_locali,167
017122,Offlaga,2018,0-9,addetti,386.9
017122,Offlaga,2018,10-49,addetti,187.4
017122,Offlaga,2018,50-249,addetti,98.5
017122,Offlaga,2018,totale,addetti,672.8
017122,Offlaga,2019,0-9,addetti,398.5
017122,Offlaga,2019,10-49,addetti,209.5
017122,Offlaga,2019,50-249,addetti,99.7
017122,Offlaga,2019,totale,addetti,707.7
017122,Offlaga,2020,0-9,addetti,368.5
017122,Offlaga,2020,10-49,addetti,266.1
017122,Offlaga,2020,50-249,addetti,103.1
017122,Offlaga,2020,totale,addetti,737.7
017122,Offlaga,2021,0-9,addetti,373.4
017122,Offlaga,2021,10-49,addetti,244.1
017122,Offlaga,2021,50-249,addetti,85.1
017122,Offlaga,2021,totale,addetti,702.6
017122,Offlaga,2022,0-9,addetti,392.3
017122,Offlaga,2022,10-49,addetti,236.3
017122,Offlaga,2022,50-249,addetti,86.3
017122,Offlaga,2022,totale,addetti,715.0
017122,Offlaga,2023,0-9,addetti,391.7
017122,Offlaga,2023,10-49,addetti,236.1
017122,Offlaga,2023,50-249,addetti,93.5
017122,Offlaga,2023,totale,addetti,721.3
017122,Offlaga,2018,0-9,unita_locali,210
017122,Offlaga,2018,10-49,unita_locali,11
017122,Offlaga,2018,50-249,unita_locali,1
017122,Offlaga,2018,totale,unita_locali,222
017122,Offlaga,2019,0-9,unita_locali,205
017122,Offlaga,2019,10-49,unita_locali,11
017122,Offlaga,2019,50-249,unita_locali,1
017122,Offlaga,2019,totale,unita_locali,217
017122,Offlaga,2020,0-9,unita_locali,211
017122,Offlaga,2020,10-49,unita_locali,15
017122,Offlaga,2020,50-249,unita_locali,1
017122,Offlaga,2020,totale,unita_locali,227
017122,Offlaga,2021,0-9,unita_locali,212
017122,Offlaga,2021,10-49,unita_locali,13
017122,Offlaga,2021,50-249,unita_locali,1
017122,Offlaga,2021,totale,unita_locali,226
017122,Offlaga,2022,0-9,unita_locali,232
017122,Offlaga,2022,10-49,unita_locali,12
017122,Offlaga,2022,50-249,unita_locali,1
017122,Offlaga,2022,totale,unita_locali,245
017122,Offlaga,2023,0-9,unita_locali,229
017122,Offlaga,2023,10-49,unita_locali,12
017122,Offlaga,2023,50-249,unita_locali,1
017122,Offlaga,2023,totale,unita_locali,242
017123,Ome,2018,0-9,addetti,338.5
017123,Ome,2018,10-49,addetti,228.5
017123,Ome,2018,250+,addetti,372.8
017123,Ome,2018,50-249,addetti,88.1
017123,Ome,2018,totale,addetti,1027.9
017123,Ome,2019,0-9,addetti,347.4
017123,Ome,2019,10-49,addetti,227.5
017123,Ome,2019,250+,addetti,367.0
017123,Ome,2019,50-249,addetti,89.9
017123,Ome,2019,totale,addetti,1031.8
017123,Ome,2020,0-9,addetti,344.1
017123,Ome,2020,10-49,addetti,205.4
017123,Ome,2020,250+,addetti,355.2
017123,Ome,2020,50-249,addetti,85.7
017123,Ome,2020,totale,addetti,990.4
017123,Ome,2021,0-9,addetti,352.7
017123,Ome,2021,10-49,addetti,185.3
017123,Ome,2021,250+,addetti,352.1
017123,Ome,2021,50-249,addetti,82.9
017123,Ome,2021,totale,addetti,972.9
017123,Ome,2022,0-9,addetti,401.1
017123,Ome,2022,10-49,addetti,166.3
017123,Ome,2022,250+,addetti,347.2
017123,Ome,2022,50-249,addetti,86.6
017123,Ome,2022,totale,addetti,1001.3
017123,Ome,2023,0-9,addetti,417.3
017123,Ome,2023,10-49,addetti,145.3
017123,Ome,2023,250+,addetti,329.8
017123,Ome,2023,50-249,addetti,88.0
017123,Ome,2023,totale,addetti,980.4
017123,Ome,2018,0-9,unita_locali,189
017123,Ome,2018,10-49,unita_locali,14
017123,Ome,2018,250+,unita_locali,1
017123,Ome,2018,50-249,unita_locali,1
017123,Ome,2018,totale,unita_locali,205
017123,Ome,2019,0-9,unita_locali,185
017123,Ome,2019,10-49,unita_locali,14
017123,Ome,2019,250+,unita_locali,1
017123,Ome,2019,50-249,unita_locali,1
017123,Ome,2019,totale,unita_locali,201
017123,Ome,2020,0-9,unita_locali,207
017123,Ome,2020,10-49,unita_locali,14
017123,Ome,2020,250+,unita_locali,1
017123,Ome,2020,50-249,unita_locali,1
017123,Ome,2020,totale,unita_locali,223
017123,Ome,2021,0-9,unita_locali,216
017123,Ome,2021,10-49,unita_locali,13
017123,Ome,2021,250+,unita_locali,1
017123,Ome,2021,50-249,unita_locali,1
017123,Ome,2021,totale,unita_locali,231
017123,Ome,2022,0-9,unita_locali,245
017123,Ome,2022,10-49,unita_locali,12
017123,Ome,2022,250+,unita_locali,1
017123,Ome,2022,50-249,unita_locali,1
017123,Ome,2022,totale,unita_locali,259
017123,Ome,2023,0-9,unita_locali,235
017123,Ome,2023,10-49,unita_locali,10
017123,Ome,2023,250+,unita_locali,1
017123,Ome,2023,50-249,unita_locali,1
017123,Ome,2023,totale,unita_locali,247
017124,Ono San Pietro,2018,0-9,addetti,89.0
017124,Ono San Pietro,2018,10-49,addetti,30.4
017124,Ono San Pietro,2018,totale,addetti,119.4
017124,Ono San Pietro,2019,0-9,addetti,80.3
017124,Ono San Pietro,2019,10-49,addetti,30.4
017124,Ono San Pietro,2019,totale,addetti,110.7
017124,Ono San Pietro,2020,0-9,addetti,76.0
017124,Ono San Pietro,2020,10-49,addetti,27.7
017124,Ono San Pietro,2020,totale,addetti,103.7
017124,Ono San Pietro,2021,0-9,addetti,85.8
017124,Ono San Pietro,2021,10-49,addetti,40.0
017124,Ono San Pietro,2021,totale,addetti,125.8
017124,Ono San Pietro,2022,0-9,addetti,81.1
017124,Ono San Pietro,2022,10-49,addetti,43.0
017124,Ono San Pietro,2022,totale,addetti,124.0
017124,Ono San Pietro,2023,0-9,addetti,76.3
017124,Ono San Pietro,2023,10-49,addetti,45.3
