anno,anno_tipo,ateneo_codice,ateneo,sesso,indicatore,valore
2007,solare,5801,Roma La Sapienza,F,laureati,12337
2007,solare,5801,Roma La Sapienza,M,laureati,7474
2008,solare,5801,Roma La Sapienza,F,laureati,12121
2008,solare,5801,Roma La Sapienza,M,laureati,7583
2009,solare,5801,Roma La Sapienza,F,laureati,13094
2009,solare,5801,Roma La Sapienza,M,laureati,7809
2010,solare,5801,Roma La Sapienza,F,laureati,12125
2010,solare,5801,Roma La Sapienza,M,laureati,7492
2011,solare,5801,Roma La Sapienza,F,laureati,12745
2011,solare,5801,Roma La Sapienza,M,laureati,7536
2012,solare,5801,Roma La Sapienza,F,laureati,12328
2012,solare,5801,Roma La Sapienza,M,laureati,7472
2013,solare,5801,Roma La Sapienza,F,laureati,11956
2013,solare,5801,Roma La Sapienza,M,laureati,7358
2014,solare,5801,Roma La Sapienza,F,laureati,11603
2014,solare,5801,Roma La Sapienza,M,laureati,7362
2015,solare,5801,Roma La Sapienza,F,laureati,10961
2015,solare,5801,Roma La Sapienza,M,laureati,7206
2016,solare,5801,Roma La Sapienza,F,laureati,10930
2016,solare,5801,Roma La Sapienza,M,laureati,7403
2017,solare,5801,Roma La Sapienza,F,laureati,11100
2017,solare,5801,Roma La Sapienza,M,laureati,7480
2018,solare,5801,Roma La Sapienza,F,laureati,10644
2018,solare,5801,Roma La Sapienza,M,laureati,7349
2019,solare,5801,Roma La Sapienza,F,laureati,11256
2019,solare,5801,Roma La Sapienza,M,laureati,7728
2020,solare,5801,Roma La Sapienza,F,laureati,10549
2020,solare,5801,Roma La Sapienza,M,laureati,7623
2021,solare,5801,Roma La Sapienza,F,laureati,11822
2021,solare,5801,Roma La Sapienza,M,laureati,7635
2022,solare,5801,Roma La Sapienza,F,laureati,11395
2022,solare,5801,Roma La Sapienza,M,laureati,7594
2023,solare,5801,Roma La Sapienza,F,laureati,12285
2023,solare,5801,Roma La Sapienza,M,laureati,7809
2024,solare,5801,Roma La Sapienza,F,laureati,13211
2024,solare,5801,Roma La Sapienza,M,laureati,8492
2025,solare,5801,Roma La Sapienza,F,laureati,13225
2025,solare,5801,Roma La Sapienza,M,laureati,8821
1998,accademico,5802,Roma Tor Vergata,F,immatricolati,2418
1998,accademico,5802,Roma Tor Vergata,M,immatricolati,2665
1999,accademico,5802,Roma Tor Vergata,F,immatricolati,2306
1999,accademico,5802,Roma Tor Vergata,M,immatricolati,2575
2000,accademico,5802,Roma Tor Vergata,F,immatricolati,2694
2000,accademico,5802,Roma Tor Vergata,M,immatricolati,3097
2001,accademico,5802,Roma Tor Vergata,F,immatricolati,3361
2001,accademico,5802,Roma Tor Vergata,M,immatricolati,3692
2002,accademico,5802,Roma Tor Vergata,F,immatricolati,4090
2002,accademico,5802,Roma Tor Vergata,M,immatricolati,4013
2003,accademico,5802,Roma Tor Vergata,F,immatricolati,3910
2003,accademico,5802,Roma Tor Vergata,M,immatricolati,3856
2004,accademico,5802,Roma Tor Vergata,F,immatricolati,4043
2004,accademico,5802,Roma Tor Vergata,M,immatricolati,3766
2005,accademico,5802,Roma Tor Vergata,F,immatricolati,3799
2005,accademico,5802,Roma Tor Vergata,M,immatricolati,3639
2006,accademico,5802,Roma Tor Vergata,F,immatricolati,3821
2006,accademico,5802,Roma Tor Vergata,M,immatricolati,3577
2007,accademico,5802,Roma Tor Vergata,F,immatricolati,3820
2007,accademico,5802,Roma Tor Vergata,M,immatricolati,3506
2008,accademico,5802,Roma Tor Vergata,F,immatricolati,3358
2008,accademico,5802,Roma Tor Vergata,M,immatricolati,3071
2009,accademico,5802,Roma Tor Vergata,F,immatricolati,3075
2009,accademico,5802,Roma Tor Vergata,M,immatricolati,2798
2010,accademico,5802,Roma Tor Vergata,F,immatricolati,2769
2010,accademico,5802,Roma Tor Vergata,M,immatricolati,2626
2011,accademico,5802,Roma Tor Vergata,F,immatricolati,2714
2011,accademico,5802,Roma Tor Vergata,M,immatricolati,2749
2012,accademico,5802,Roma Tor Vergata,F,immatricolati,2495
2012,accademico,5802,Roma Tor Vergata,M,immatricolati,2746
2013,accademico,5802,Roma Tor Vergata,F,immatricolati,2474
2013,accademico,5802,Roma Tor Vergata,M,immatricolati,2583
2014,accademico,5802,Roma Tor Vergata,F,immatricolati,2778
2014,accademico,5802,Roma Tor Vergata,M,immatricolati,2615
2015,accademico,5802,Roma Tor Vergata,F,immatricolati,2556
2015,accademico,5802,Roma Tor Vergata,M,immatricolati,2568
2016,accademico,5802,Roma Tor Vergata,F,immatricolati,2514
2016,accademico,5802,Roma Tor Vergata,M,immatricolati,2464
2017,accademico,5802,Roma Tor Vergata,F,immatricolati,2496
2017,accademico,5802,Roma Tor Vergata,M,immatricolati,2253
2018,accademico,5802,Roma Tor Vergata,F,immatricolati,2347
2018,accademico,5802,Roma Tor Vergata,M,immatricolati,2282
2019,accademico,5802,Roma Tor Vergata,F,immatricolati,2514
2019,accademico,5802,Roma Tor Vergata,M,immatricolati,2364
2020,accademico,5802,Roma Tor Vergata,F,immatricolati,2684
2020,accademico,5802,Roma Tor Vergata,M,immatricolati,2522
2021,accademico,5802,Roma Tor Vergata,F,immatricolati,2947
2021,accademico,5802,Roma Tor Vergata,M,immatricolati,2560
2022,accademico,5802,Roma Tor Vergata,F,immatricolati,4147
2022,accademico,5802,Roma Tor Vergata,M,immatricolati,2954
2023,accademico,5802,Roma Tor Vergata,F,immatricolati,3217
2023,accademico,5802,Roma Tor Vergata,M,immatricolati,2784
2024,accademico,5802,Roma Tor Vergata,F,immatricolati,3292
2024,accademico,5802,Roma Tor Vergata,M,immatricolati,2709
2025,accademico,5802,Roma Tor Vergata,F,immatricolati,3175
2025,accademico,5802,Roma Tor Vergata,M,immatricolati,2647
2000,accademico,5802,Roma Tor Vergata,F,iscritti,10931
2000,accademico,5802,Roma Tor Vergata,M,iscritti,11583
2001,accademico,5802,Roma Tor Vergata,F,iscritti,13916
2001,accademico,5802,Roma Tor Vergata,M,iscritti,14198
2002,accademico,5802,Roma Tor Vergata,F,iscritti,15463
2002,accademico,5802,Roma Tor Vergata,M,iscritti,15027
2003,accademico,5802,Roma Tor Vergata,F,iscritti,15988
2003,accademico,5802,Roma Tor Vergata,M,iscritti,16132
2004,accademico,5802,Roma Tor Vergata,F,iscritti,16873
2004,accademico,5802,Roma Tor Vergata,M,iscritti,16698
2005,accademico,5802,Roma Tor Vergata,F,iscritti,17852
2005,accademico,5802,Roma Tor Vergata,M,iscritti,17343
2006,accademico,5802,Roma Tor Vergata,F,iscritti,18428
2006,accademico,5802,Roma Tor Vergata,M,iscritti,17582
2007,accademico,5802,Roma Tor Vergata,F,iscritti,18971
2007,accademico,5802,Roma Tor Vergata,M,iscritti,17398
2008,accademico,5802,Roma Tor Vergata,F,iscritti,18361
2008,accademico,5802,Roma Tor Vergata,M,iscritti,16589
2009,accademico,5802,Roma Tor Vergata,F,iscritti,18806
2009,accademico,5802,Roma Tor Vergata,M,iscritti,16648
2010,accademico,5802,Roma Tor Vergata,F,iscritti,16956
2010,accademico,5802,Roma Tor Vergata,M,iscritti,14951
2011,accademico,5802,Roma Tor Vergata,F,iscritti,16619
2011,accademico,5802,Roma Tor Vergata,M,iscritti,15192
2012,accademico,5802,Roma Tor Vergata,F,iscritti,15965
2012,accademico,5802,Roma Tor Vergata,M,iscritti,15103
2013,accademico,5802,Roma Tor Vergata,F,iscritti,15473
2013,accademico,5802,Roma Tor Vergata,M,iscritti,15120
2014,accademico,5802,Roma Tor Vergata,F,iscritti,15486
2014,accademico,5802,Roma Tor Vergata,M,iscritti,14800
2015,accademico,5802,Roma Tor Vergata,F,iscritti,15222
2015,accademico,5802,Roma Tor Vergata,M,iscritti,14454
2016,accademico,5802,Roma Tor Vergata,F,iscritti,15128
2016,accademico,5802,Roma Tor Vergata,M,iscritti,14421
2017,accademico,5802,Roma Tor Vergata,F,iscritti,14784
2017,accademico,5802,Roma Tor Vergata,M,iscritti,13833
2018,accademico,5802,Roma Tor Vergata,F,iscritti,14532
2018,accademico,5802,Roma Tor Vergata,M,iscritti,13281
2019,accademico,5802,Roma Tor Vergata,F,iscritti,14282
2019,accademico,5802,Roma Tor Vergata,M,iscritti,12570
2020,accademico,5802,Roma Tor Vergata,F,iscritti,14823
2020,accademico,5802,Roma Tor Vergata,M,iscritti,12705
2021,accademico,5802,Roma Tor Vergata,F,iscritti,15267
2021,accademico,5802,Roma Tor Vergata,M,iscritti,12760
2022,accademico,5802,Roma Tor Vergata,F,iscritti,17193
2022,accademico,5802,Roma Tor Vergata,M,iscritti,13247
2023,accademico,5802,Roma Tor Vergata,F,iscritti,17412
2023,accademico,5802,Roma Tor Vergata,M,iscritti,13201
2024,accademico,5802,Roma Tor Vergata,F,iscritti,18010
2024,accademico,5802,Roma Tor Vergata,M,iscritti,13171
2001,solare,5802,Roma Tor Vergata,F,laureati,933
2001,solare,5802,Roma Tor Vergata,M,laureati,1211
2002,solare,5802,Roma Tor Vergata,F,laureati,1979
2002,solare,5802,Roma Tor Vergata,M,laureati,2065
2003,solare,5802,Roma Tor Vergata,F,laureati,2506
2003,solare,5802,Roma Tor Vergata,M,laureati,6862
2004,solare,5802,Roma Tor Vergata,F,laureati,3020
2004,solare,5802,Roma Tor Vergata,M,laureati,3835
2005,solare,5802,Roma Tor Vergata,F,laureati,3054
2005,solare,5802,Roma Tor Vergata,M,laureati,2948
2006,solare,5802,Roma Tor Vergata,F,laureati,2663
2006,solare,5802,Roma Tor Vergata,M,laureati,2705
2007,solare,5802,Roma Tor Vergata,F,laureati,2699
2007,solare,5802,Roma Tor Vergata,M,laureati,2354
2008,solare,5802,Roma Tor Vergata,F,laureati,2835
2008,solare,5802,Roma Tor Vergata,M,laureati,2569
2009,solare,5802,Roma Tor Vergata,F,laureati,2589
2009,solare,5802,Roma Tor Vergata,M,laureati,2377
2010,solare,5802,Roma Tor Vergata,F,laureati,2706
2010,solare,5802,Roma Tor Vergata,M,laureati,2317
2011,solare,5802,Roma Tor Vergata,F,laureati,2886
2011,solare,5802,Roma Tor Vergata,M,laureati,2411
2012,solare,5802,Roma Tor Vergata,F,laureati,2932
2012,solare,5802,Roma Tor Vergata,M,laureati,2341
2013,solare,5802,Roma Tor Vergata,F,laureati,3051
2013,solare,5802,Roma Tor Vergata,M,laureati,2434
2014,solare,5802,Roma Tor Vergata,F,laureati,2953
2014,solare,5802,Roma Tor Vergata,M,laureati,2877
2015,solare,5802,Roma Tor Vergata,F,laureati,2967
2015,solare,5802,Roma Tor Vergata,M,laureati,2697
2016,solare,5802,Roma Tor Vergata,F,laureati,3023
2016,solare,5802,Roma Tor Vergata,M,laureati,3002
2017,solare,5802,Roma Tor Vergata,F,laureati,3042
2017,solare,5802,Roma Tor Vergata,M,laureati,2888
2018,solare,5802,Roma Tor Vergata,F,laureati,3086
2018,solare,5802,Roma Tor Vergata,M,laureati,2863
2019,solare,5802,Roma Tor Vergata,F,laureati,3116
2019,solare,5802,Roma Tor Vergata,M,laureati,3062
2020,solare,5802,Roma Tor Vergata,F,laureati,2876
2020,solare,5802,Roma Tor Vergata,M,laureati,2445
2021,solare,5802,Roma Tor Vergata,F,laureati,3135
2021,solare,5802,Roma Tor Vergata,M,laureati,2367
2022,solare,5802,Roma Tor Vergata,F,laureati,2830
2022,solare,5802,Roma Tor Vergata,M,laureati,2159
2023,solare,5802,Roma Tor Vergata,F,laureati,3095
2023,solare,5802,Roma Tor Vergata,M,laureati,2309
2024,solare,5802,Roma Tor Vergata,F,laureati,3080
2024,solare,5802,Roma Tor Vergata,M,laureati,2315
2025,solare,5802,Roma Tor Vergata,F,laureati,3894
2025,solare,5802,Roma Tor Vergata,M,laureati,2481
1998,accademico,5803,Roma LUMSA,F,immatricolati,688
1998,accademico,5803,Roma LUMSA,M,immatricolati,281
1999,accademico,5803,Roma LUMSA,F,immatricolati,716
1999,accademico,5803,Roma LUMSA,M,immatricolati,299
2000,accademico,5803,Roma LUMSA,F,immatricolati,902
2000,accademico,5803,Roma LUMSA,M,immatricolati,406
2001,accademico,5803,Roma LUMSA,F,immatricolati,836
2001,accademico,5803,Roma LUMSA,M,immatricolati,446
2002,accademico,5803,Roma LUMSA,F,immatricolati,873
2002,accademico,5803,Roma LUMSA,M,immatricolati,469
2003,accademico,5803,Roma LUMSA,F,immatricolati,864
2003,accademico,5803,Roma LUMSA,M,immatricolati,479
2004,accademico,5803,Roma LUMSA,F,immatricolati,871
2004,accademico,5803,Roma LUMSA,M,immatricolati,486
2005,accademico,5803,Roma LUMSA,F,immatricolati,819
2005,accademico,5803,Roma LUMSA,M,immatricolati,446
2006,accademico,5803,Roma LUMSA,F,immatricolati,728
2006,accademico,5803,Roma LUMSA,M,immatricolati,412
2007,accademico,5803,Roma LUMSA,F,immatricolati,624
2007,accademico,5803,Roma LUMSA,M,immatricolati,255
2008,accademico,5803,Roma LUMSA,F,immatricolati,624
2008,accademico,5803,Roma LUMSA,M,immatricolati,277
2009,accademico,5803,Roma LUMSA,F,immatricolati,560
2009,accademico,5803,Roma LUMSA,M,immatricolati,275
2010,accademico,5803,Roma LUMSA,F,immatricolati,657
2010,accademico,5803,Roma LUMSA,M,immatricolati,312
2011,accademico,5803,Roma LUMSA,F,immatricolati,653
2011,accademico,5803,Roma LUMSA,M,immatricolati,286
2012,accademico,5803,Roma LUMSA,F,immatricolati,600
2012,accademico,5803,Roma LUMSA,M,immatricolati,300
2013,accademico,5803,Roma LUMSA,F,immatricolati,595
2013,accademico,5803,Roma LUMSA,M,immatricolati,259
2014,accademico,5803,Roma LUMSA,F,immatricolati,583
2014,accademico,5803,Roma LUMSA,M,immatricolati,261
2015,accademico,5803,Roma LUMSA,F,immatricolati,589
2015,accademico,5803,Roma LUMSA,M,immatricolati,221
2016,accademico,5803,Roma LUMSA,F,immatricolati,477
2016,accademico,5803,Roma LUMSA,M,immatricolati,232
2017,accademico,5803,Roma LUMSA,F,immatricolati,559
2017,accademico,5803,Roma LUMSA,M,immatricolati,286
2018,accademico,5803,Roma LUMSA,F,immatricolati,638
2018,accademico,5803,Roma LUMSA,M,immatricolati,289
2019,accademico,5803,Roma LUMSA,F,immatricolati,710
2019,accademico,5803,Roma LUMSA,M,immatricolati,347
2020,accademico,5803,Roma LUMSA,F,immatricolati,752
2020,accademico,5803,Roma LUMSA,M,immatricolati,356
2021,accademico,5803,Roma LUMSA,F,immatricolati,872
2021,accademico,5803,Roma LUMSA,M,immatricolati,413
2022,accademico,5803,Roma LUMSA,F,immatricolati,954
2022,accademico,5803,Roma LUMSA,M,immatricolati,534
2023,accademico,5803,Roma LUMSA,F,immatricolati,1022
2023,accademico,5803,Roma LUMSA,M,immatricolati,466
2024,accademico,5803,Roma LUMSA,F,immatricolati,932
2024,accademico,5803,Roma LUMSA,M,immatricolati,428
2025,accademico,5803,Roma LUMSA,F,immatricolati,974
2025,accademico,5803,Roma LUMSA,M,immatricolati,408
2000,accademico,5803,Roma LUMSA,F,iscritti,3460
2000,accademico,5803,Roma LUMSA,M,iscritti,1592
2001,accademico,5803,Roma LUMSA,F,iscritti,3935
2001,accademico,5803,Roma LUMSA,M,iscritti,1845
2002,accademico,5803,Roma LUMSA,F,iscritti,4398
2002,accademico,5803,Roma LUMSA,M,iscritti,2188
2003,accademico,5803,Roma LUMSA,F,iscritti,4307
2003,accademico,5803,Roma LUMSA,M,iscritti,2150
2004,accademico,5803,Roma LUMSA,F,iscritti,4572
2004,accademico,5803,Roma LUMSA,M,iscritti,2350
2005,accademico,5803,Roma LUMSA,F,iscritti,5124
2005,accademico,5803,Roma LUMSA,M,iscritti,2637
2006,accademico,5803,Roma LUMSA,F,iscritti,5086
2006,accademico,5803,Roma LUMSA,M,iscritti,2656
2007,accademico,5803,Roma LUMSA,F,iscritti,4835
2007,accademico,5803,Roma LUMSA,M,iscritti,2386
2008,accademico,5803,Roma LUMSA,F,iscritti,4602
2008,accademico,5803,Roma LUMSA,M,iscritti,2309
2009,accademico,5803,Roma LUMSA,F,iscritti,4544
2009,accademico,5803,Roma LUMSA,M,iscritti,2230
2010,accademico,5803,Roma LUMSA,F,iscritti,4512
2010,accademico,5803,Roma LUMSA,M,iscritti,2221
2011,accademico,5803,Roma LUMSA,F,iscritti,4460
2011,accademico,5803,Roma LUMSA,M,iscritti,2146
2012,accademico,5803,Roma LUMSA,F,iscritti,4297
2012,accademico,5803,Roma LUMSA,M,iscritti,2046
2013,accademico,5803,Roma LUMSA,F,iscritti,4075
2013,accademico,5803,Roma LUMSA,M,iscritti,1948
2014,accademico,5803,Roma LUMSA,F,iscritti,4000
2014,accademico,5803,Roma LUMSA,M,iscritti,1907
2015,accademico,5803,Roma LUMSA,F,iscritti,4083
2015,accademico,5803,Roma LUMSA,M,iscritti,1822
2016,accademico,5803,Roma LUMSA,F,iscritti,3860
2016,accademico,5803,Roma LUMSA,M,iscritti,1767
2017,accademico,5803,Roma LUMSA,F,iscritti,3897
2017,accademico,5803,Roma LUMSA,M,iscritti,1746
2018,accademico,5803,Roma LUMSA,F,iscritti,3978
2018,accademico,5803,Roma LUMSA,M,iscritti,1758
2019,accademico,5803,Roma LUMSA,F,iscritti,4251
2019,accademico,5803,Roma LUMSA,M,iscritti,1894
2020,accademico,5803,Roma LUMSA,F,iscritti,4780
2020,accademico,5803,Roma LUMSA,M,iscritti,1993
2021,accademico,5803,Roma LUMSA,F,iscritti,5437
2021,accademico,5803,Roma LUMSA,M,iscritti,2168
2022,accademico,5803,Roma LUMSA,F,iscritti,5969
2022,accademico,5803,Roma LUMSA,M,iscritti,2451
2023,accademico,5803,Roma LUMSA,F,iscritti,6306
2023,accademico,5803,Roma LUMSA,M,iscritti,2604
2024,accademico,5803,Roma LUMSA,F,iscritti,6484
2024,accademico,5803,Roma LUMSA,M,iscritti,2543
2001,solare,5803,Roma LUMSA,F,laureati,459
2001,solare,5803,Roma LUMSA,M,laureati,144
2002,solare,5803,Roma LUMSA,F,laureati,569
2002,solare,5803,Roma LUMSA,M,laureati,167
2003,solare,5803,Roma LUMSA,F,laureati,672
2003,solare,5803,Roma LUMSA,M,laureati,233
2004,solare,5803,Roma LUMSA,F,laureati,911
2004,solare,5803,Roma LUMSA,M,laureati,354
2005,solare,5803,Roma LUMSA,F,laureati,1175
2005,solare,5803,Roma LUMSA,M,laureati,468
2006,solare,5803,Roma LUMSA,F,laureati,1196
2006,solare,5803,Roma LUMSA,M,laureati,572
2007,solare,5803,Roma LUMSA,F,laureati,1166
2007,solare,5803,Roma LUMSA,M,laureati,463
2008,solare,5803,Roma LUMSA,F,laureati,1203
2008,solare,5803,Roma LUMSA,M,laureati,495
2009,solare,5803,Roma LUMSA,F,laureati,1107
2009,solare,5803,Roma LUMSA,M,laureati,477
2010,solare,5803,Roma LUMSA,F,laureati,1030
2010,solare,5803,Roma LUMSA,M,laureati,447
2011,solare,5803,Roma LUMSA,F,laureati,1047
2011,solare,5803,Roma LUMSA,M,laureati,380
2012,solare,5803,Roma LUMSA,F,laureati,994
2012,solare,5803,Roma LUMSA,M,laureati,398
2013,solare,5803,Roma LUMSA,F,laureati,1077
2013,solare,5803,Roma LUMSA,M,laureati,435
2014,solare,5803,Roma LUMSA,F,laureati,1105
2014,solare,5803,Roma LUMSA,M,laureati,378
2015,solare,5803,Roma LUMSA,F,laureati,857
2015,solare,5803,Roma LUMSA,M,laureati,371
2016,solare,5803,Roma LUMSA,F,laureati,934
2016,solare,5803,Roma LUMSA,M,laureati,359
2017,solare,5803,Roma LUMSA,F,laureati,955
2017,solare,5803,Roma LUMSA,M,laureati,364
2018,solare,5803,Roma LUMSA,F,laureati,1023
2018,solare,5803,Roma LUMSA,M,laureati,374
2019,solare,5803,Roma LUMSA,F,laureati,974
2019,solare,5803,Roma LUMSA,M,laureati,383
2020,solare,5803,Roma LUMSA,F,laureati,1028
2020,solare,5803,Roma LUMSA,M,laureati,380
2021,solare,5803,Roma LUMSA,F,laureati,1107
2021,solare,5803,Roma LUMSA,M,laureati,431
2022,solare,5803,Roma LUMSA,F,laureati,1394
2022,solare,5803,Roma LUMSA,M,laureati,453
2023,solare,5803,Roma LUMSA,F,laureati,1492
2023,solare,5803,Roma LUMSA,M,laureati,505
2024,solare,5803,Roma LUMSA,F,laureati,1613
2024,solare,5803,Roma LUMSA,M,laureati,567
2025,solare,5803,Roma LUMSA,F,laureati,1650
2025,solare,5803,Roma LUMSA,M,laureati,652
1998,accademico,5805,Roma Luiss,F,immatricolati,489
1998,accademico,5805,Roma Luiss,M,immatricolati,510
1999,accademico,5805,Roma Luiss,F,immatricolati,480
1999,accademico,5805,Roma Luiss,M,immatricolati,518
2000,accademico,5805,Roma Luiss,F,immatricolati,501
2000,accademico,5805,Roma Luiss,M,immatricolati,458
2001,accademico,5805,Roma Luiss,F,immatricolati,505
2001,accademico,5805,Roma Luiss,M,immatricolati,505
2002,accademico,5805,Roma Luiss,F,immatricolati,454
2002,accademico,5805,Roma Luiss,M,immatricolati,486
2003,accademico,5805,Roma Luiss,F,immatricolati,548
2003,accademico,5805,Roma Luiss,M,immatricolati,547
2004,accademico,5805,Roma Luiss,F,immatricolati,598
2004,accademico,5805,Roma Luiss,M,immatricolati,574
2005,accademico,5805,Roma Luiss,F,immatricolati,569
2005,accademico,5805,Roma Luiss,M,immatricolati,549
2006,accademico,5805,Roma Luiss,F,immatricolati,634
2006,accademico,5805,Roma Luiss,M,immatricolati,566
2007,accademico,5805,Roma Luiss,F,immatricolati,591
2007,accademico,5805,Roma Luiss,M,immatricolati,558
2008,accademico,5805,Roma Luiss,F,immatricolati,741
2008,accademico,5805,Roma Luiss,M,immatricolati,570
2009,accademico,5805,Roma Luiss,F,immatricolati,738
2009,accademico,5805,Roma Luiss,M,immatricolati,601
2010,accademico,5805,Roma Luiss,F,immatricolati,736
2010,accademico,5805,Roma Luiss,M,immatricolati,592
2011,accademico,5805,Roma Luiss,F,immatricolati,645
2011,accademico,5805,Roma Luiss,M,immatricolati,672
2012,accademico,5805,Roma Luiss,F,immatricolati,666
2012,accademico,5805,Roma Luiss,M,immatricolati,690
