codice_istat,comune,anno,tavola,indicatore,ownership_type,numb_room,use_floor_spacegroup,heating_system_type,access_building,type_of_building,valore
017164,Roè Volciano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,151
017164,Roè Volciano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,1431
017164,Roè Volciano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,356
017164,Roè Volciano,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1935
017164,Roè Volciano,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1939
017165,Roncadelle,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,4264
017165,Roncadelle,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3828
017165,Roncadelle,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,436
017165,Roncadelle,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,4272
017165,Roncadelle,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3888
017165,Roncadelle,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,384
017165,Roncadelle,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,4326
017165,Roncadelle,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3924
017165,Roncadelle,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,402
017165,Roncadelle,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3828
017165,Roncadelle,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,188
017165,Roncadelle,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,2846
017165,Roncadelle,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,795
017165,Roncadelle,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3888
017165,Roncadelle,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3924
017166,Rovato,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,8939
017166,Rovato,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7530
017166,Rovato,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1409
017166,Rovato,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,8983
017166,Rovato,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7709
017166,Rovato,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1274
017166,Rovato,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,9091
017166,Rovato,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7813
017166,Rovato,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1278
017166,Rovato,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7530
017166,Rovato,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,423
017166,Rovato,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,5183
017166,Rovato,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,1924
017166,Rovato,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7709
017166,Rovato,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7813
017167,Rudiano,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2456
017167,Rudiano,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2130
017167,Rudiano,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,326
017167,Rudiano,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2460
017167,Rudiano,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2149
017167,Rudiano,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,311
017167,Rudiano,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2504
017167,Rudiano,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2206
017167,Rudiano,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,298
017167,Rudiano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2130
017167,Rudiano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,214
017167,Rudiano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,1390
017167,Rudiano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,526
017167,Rudiano,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2149
017167,Rudiano,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2206
017168,Sabbio Chiese,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2032
017168,Sabbio Chiese,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1559
017168,Sabbio Chiese,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,473
017168,Sabbio Chiese,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2037
017168,Sabbio Chiese,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1578
017168,Sabbio Chiese,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,459
017168,Sabbio Chiese,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2076
017168,Sabbio Chiese,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1608
017168,Sabbio Chiese,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,468
017168,Sabbio Chiese,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1559
017168,Sabbio Chiese,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,107
017168,Sabbio Chiese,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,1200
017168,Sabbio Chiese,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,252
017168,Sabbio Chiese,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1578
017168,Sabbio Chiese,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1608
017169,Sale Marasino,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2515
017169,Sale Marasino,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1463
017169,Sale Marasino,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1052
017169,Sale Marasino,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2522
017169,Sale Marasino,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1464
017169,Sale Marasino,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1058
017169,Sale Marasino,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2538
017169,Sale Marasino,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1464
017169,Sale Marasino,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1074
017169,Sale Marasino,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1463
017169,Sale Marasino,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,103
017169,Sale Marasino,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,1113
017169,Sale Marasino,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,247
017169,Sale Marasino,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1464
017169,Sale Marasino,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1464
017170,Salò,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7635
017170,Salò,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,4947
017170,Salò,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2688
017170,Salò,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7657
017170,Salò,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5029
017170,Salò,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2628
017170,Salò,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,7712
017170,Salò,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5012
017170,Salò,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2700
017170,Salò,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,4947
017170,Salò,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,278
017170,Salò,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,3381
017170,Salò,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,1288
017170,Salò,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5029
017170,Salò,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5012
017171,San Felice del Benaco,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3114
017171,San Felice del Benaco,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1601
017171,San Felice del Benaco,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1513
017171,San Felice del Benaco,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3126
017171,San Felice del Benaco,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1622
017171,San Felice del Benaco,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1504
017171,San Felice del Benaco,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,3171
017171,San Felice del Benaco,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1625
017171,San Felice del Benaco,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1546
017171,San Felice del Benaco,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1601
017171,San Felice del Benaco,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,110
017171,San Felice del Benaco,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,1211
017171,San Felice del Benaco,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,280
017171,San Felice del Benaco,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1622
017171,San Felice del Benaco,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1625
017172,San Gervasio Bresciano,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1246
017172,San Gervasio Bresciano,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1039
017172,San Gervasio Bresciano,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,207
017172,San Gervasio Bresciano,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1247
017172,San Gervasio Bresciano,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1055
017172,San Gervasio Bresciano,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,192
017172,San Gervasio Bresciano,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1255
017172,San Gervasio Bresciano,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1066
017172,San Gervasio Bresciano,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,189
017172,San Gervasio Bresciano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1039
017172,San Gervasio Bresciano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,24
017172,San Gervasio Bresciano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,877
017172,San Gervasio Bresciano,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,138
017172,San Gervasio Bresciano,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1055
017172,San Gervasio Bresciano,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1066
017173,San Zeno Naviglio,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2311
017173,San Zeno Naviglio,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2011
017173,San Zeno Naviglio,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,300
017173,San Zeno Naviglio,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2307
017173,San Zeno Naviglio,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2083
017173,San Zeno Naviglio,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,224
017173,San Zeno Naviglio,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2312
017173,San Zeno Naviglio,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2082
017173,San Zeno Naviglio,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,230
017173,San Zeno Naviglio,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2011
017173,San Zeno Naviglio,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,99
017173,San Zeno Naviglio,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,1414
017173,San Zeno Naviglio,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,498
017173,San Zeno Naviglio,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2083
017173,San Zeno Naviglio,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,2082
017174,Sarezzo,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,6597
017174,Sarezzo,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5378
017174,Sarezzo,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1219
017174,Sarezzo,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,6617
017174,Sarezzo,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5439
017174,Sarezzo,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1178
017174,Sarezzo,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,6654
017174,Sarezzo,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5509
017174,Sarezzo,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1145
017174,Sarezzo,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5378
017174,Sarezzo,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,158
017174,Sarezzo,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,4039
017174,Sarezzo,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,1181
017174,Sarezzo,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5439
017174,Sarezzo,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,5509
017175,Saviore dell'Adamello,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1583
017175,Saviore dell'Adamello,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,452
017175,Saviore dell'Adamello,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1131
017175,Saviore dell'Adamello,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1584
017175,Saviore dell'Adamello,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,415
017175,Saviore dell'Adamello,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1169
017175,Saviore dell'Adamello,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1604
017175,Saviore dell'Adamello,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,413
017175,Saviore dell'Adamello,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1191
017175,Saviore dell'Adamello,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,452
017175,Saviore dell'Adamello,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,20
017175,Saviore dell'Adamello,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,416
017175,Saviore dell'Adamello,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,16
017175,Saviore dell'Adamello,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,415
017175,Saviore dell'Adamello,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,413
017176,Sellero,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1048
017176,Sellero,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,620
017176,Sellero,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,428
017176,Sellero,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1048
017176,Sellero,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,612
017176,Sellero,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,436
017176,Sellero,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1053
017176,Sellero,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,600
017176,Sellero,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,453
017176,Sellero,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,620
017176,Sellero,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,32
017176,Sellero,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,561
017176,Sellero,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,26
017176,Sellero,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,612
017176,Sellero,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,600
017177,Seniga,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,831
017177,Seniga,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,614
017177,Seniga,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,217
017177,Seniga,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,831
017177,Seniga,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,618
017177,Seniga,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,213
017177,Seniga,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,830
017177,Seniga,2023,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,617
017177,Seniga,2023,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,213
017177,Seniga,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,614
017177,Seniga,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,"other form of tenure different from ownership, rent",total,all items,all items,TOTAL,TOTAL,51
017177,Seniga,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,ownership,total,all items,all items,TOTAL,TOTAL,474
017177,Seniga,2019,titolo_di_godimento,occupied conventional dwellings on 31st December,rent,total,all items,all items,TOTAL,TOTAL,89
017177,Seniga,2021,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,618
017177,Seniga,2023,titolo_di_godimento,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,617
017178,Serle,2019,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1988
017178,Serle,2019,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1287
017178,Serle,2019,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,701
017178,Serle,2021,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1990
017178,Serle,2021,occupate_e_non_occupate,occupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1316
017178,Serle,2021,occupate_e_non_occupate,unoccupied conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,674
017178,Serle,2023,occupate_e_non_occupate,conventional dwellings on 31st December,all items,total,all items,all items,TOTAL,TOTAL,1990
