territorio,nome_territorio,anno,ateco,settore,indicatore,valore
ITC47,Provincia di Brescia,2021,55,accommodation,addetti,5153.6
ITC47,Provincia di Brescia,2021,56,food service activities,addetti,27941.0
ITC47,Provincia di Brescia,2021,58,publishing activities,addetti,268.5
ITC47,Provincia di Brescia,2021,59,"motion picture, video and television programme production, sound recording and music publishing activities",addetti,266.9
ITC47,Provincia di Brescia,2021,60,programming and broadcasting activities,addetti,87.7
ITC47,Provincia di Brescia,2021,61,telecommunications,addetti,724.3
ITC47,Provincia di Brescia,2021,62,"computer programming, consultancy and related activities",addetti,4658.8
ITC47,Provincia di Brescia,2021,63,information service activities,addetti,3615.5
ITC47,Provincia di Brescia,2021,64,"financial service activities, except insurance and pension funding",addetti,7702.5
ITC47,Provincia di Brescia,2021,65,"insurance, reinsurance and pension funding, except compulsory social security",addetti,172.1
ITC47,Provincia di Brescia,2021,66,activities auxiliary to financial services and insurance activities,addetti,4167.8
ITC47,Provincia di Brescia,2021,68,real estate activities,addetti,7575.2
ITC47,Provincia di Brescia,2021,69,legal and accounting activities,addetti,10280.1
ITC47,Provincia di Brescia,2021,70,"activities of head offices, management consultancy activities",addetti,4342.3
ITC47,Provincia di Brescia,2021,71,"architectural and engineering activities, technical testing and analysis",addetti,7246.7
ITC47,Provincia di Brescia,2021,72,scientific research and development,addetti,554.3
ITC47,Provincia di Brescia,2021,73,advertising and market research,addetti,1138.9
ITC47,Provincia di Brescia,2021,74,"other professional, scientific and technical activities",addetti,5617.4
ITC47,Provincia di Brescia,2021,75,veterinary activities,addetti,468.9
ITC47,Provincia di Brescia,2021,77,rental and leasing activities,addetti,973.1
ITC47,Provincia di Brescia,2021,78,employment activities,addetti,18070.2
ITC47,Provincia di Brescia,2021,79,"travel agency, tour operator and other reservation service and related activities",addetti,739.9
ITC47,Provincia di Brescia,2021,80,security and investigation activities,addetti,1619.1
ITC47,Provincia di Brescia,2021,81,services to buildings and landscape activities,addetti,11495.0
ITC47,Provincia di Brescia,2021,82,"office administrative, office support and other business support activities",addetti,4872.2
ITC47,Provincia di Brescia,2021,85,education,addetti,2879.0
ITC47,Provincia di Brescia,2021,86,human health activities,addetti,12318.4
ITC47,Provincia di Brescia,2021,87,residential care activities,addetti,2291.5
ITC47,Provincia di Brescia,2021,88,social work activities without accommodation,addetti,5789.7
ITC47,Provincia di Brescia,2021,90,"creative, arts and entertainment activities",addetti,938.4
ITC47,Provincia di Brescia,2021,91,"libraries, archives, museums and other cultural activities",addetti,207.9
ITC47,Provincia di Brescia,2021,92,gambling and betting activities,addetti,561.1
ITC47,Provincia di Brescia,2021,93,sports activities and amusement and recreation activities,addetti,1353.9
ITC47,Provincia di Brescia,2021,95,repair of computers and personal and household goods,addetti,917.5
ITC47,Provincia di Brescia,2021,96,other personal service activities,addetti,10453.0
ITC47,Provincia di Brescia,2022,08,other mining and quarrying,addetti,509.0
ITC47,Provincia di Brescia,2022,10,manufacture of food products,addetti,8364.9
ITC47,Provincia di Brescia,2022,11,manufacture of beverages,addetti,768.5
ITC47,Provincia di Brescia,2022,13,manufacture of textiles,addetti,2803.7
ITC47,Provincia di Brescia,2022,14,manufacture of wearing apparel,addetti,5022.5
ITC47,Provincia di Brescia,2022,15,manufacture of leather and related products,addetti,1012.5
ITC47,Provincia di Brescia,2022,16,"manufacture of wood and of products of wood and cork, except furniture, manufacture of articles of straw and plaiting materials",addetti,2805.1
ITC47,Provincia di Brescia,2022,17,manufacture of paper and paper products,addetti,2127.9
ITC47,Provincia di Brescia,2022,18,printing and reproduction of recorded media,addetti,1627.9
ITC47,Provincia di Brescia,2022,19,manufacture of coke and refined petroleum products,addetti,71.2
ITC47,Provincia di Brescia,2022,20,manufacture of chemicals and chemical products,addetti,2697.9
ITC47,Provincia di Brescia,2022,21,manufacture of basic pharmaceutical products and pharmaceutical preparations,addetti,293.4
ITC47,Provincia di Brescia,2022,22,manufacture of rubber and plastic products,addetti,9062.3
ITC47,Provincia di Brescia,2022,23,manufacture of other non-metallic mineral products,addetti,3803.2
ITC47,Provincia di Brescia,2022,24,manufacture of basic metals,addetti,15559.0
ITC47,Provincia di Brescia,2022,25,"manufacture of fabricated metal products, except machinery and equipment",addetti,43195.4
ITC47,Provincia di Brescia,2022,26,"manufacture of computer, electronic and optical products",addetti,2873.2
ITC47,Provincia di Brescia,2022,27,manufacture of electrical equipment and of non-electric domestic appliances,addetti,6727.5
ITC47,Provincia di Brescia,2022,28,manufacture of machinery and equipment n.e.c.,addetti,25282.8
ITC47,Provincia di Brescia,2022,29,"manufacture of motor vehicles, trailers and semi-trailers",addetti,8067.8
ITC47,Provincia di Brescia,2022,30,manufacture of other transport equipment,addetti,750.2
ITC47,Provincia di Brescia,2022,31,manufacture of furniture,addetti,1856.9
ITC47,Provincia di Brescia,2022,32,other manufacturing,addetti,2451.4
ITC47,Provincia di Brescia,2022,33,repair and installation of machinery and equipment,addetti,5862.6
ITC47,Provincia di Brescia,2022,35,"electricity, gas, steam and air conditioning supply",addetti,2303.5
ITC47,Provincia di Brescia,2022,36,"water collection, treatment and supply",addetti,664.1
ITC47,Provincia di Brescia,2022,37,sewerage,addetti,197.5
ITC47,Provincia di Brescia,2022,38,"waste collection, treatment and disposal activities, materials recovery",addetti,4693.3
ITC47,Provincia di Brescia,2022,39,remediation activities and other waste management services,addetti,124.0
ITC47,Provincia di Brescia,2022,41,construction of buildings,addetti,10473.9
ITC47,Provincia di Brescia,2022,42,civil engineering,addetti,2743.7
ITC47,Provincia di Brescia,2022,43,specialised construction activities,addetti,27952.6
ITC47,Provincia di Brescia,2022,45,wholesale and retail trade and repair of motor vehicles and motorcycles,addetti,10103.6
ITC47,Provincia di Brescia,2022,46,"wholesale trade, except of motor vehicles and motorcycles",addetti,26838.8
ITC47,Provincia di Brescia,2022,47,"retail trade, except of motor vehicles and motorcycles",addetti,38275.3
ITC47,Provincia di Brescia,2022,49,land transport and transport via pipelines,addetti,10976.8
ITC47,Provincia di Brescia,2022,50,water transport,addetti,76.2
ITC47,Provincia di Brescia,2022,51,air transport,addetti,15.3
ITC47,Provincia di Brescia,2022,52,warehousing and support activities for transportation,addetti,4394.4
ITC47,Provincia di Brescia,2022,53,postal and courier activities,addetti,2049.2
ITC47,Provincia di Brescia,2022,55,accommodation,addetti,6261.1
ITC47,Provincia di Brescia,2022,56,food service activities,addetti,30742.7
ITC47,Provincia di Brescia,2022,58,publishing activities,addetti,278.1
ITC47,Provincia di Brescia,2022,59,"motion picture, video and television programme production, sound recording and music publishing activities",addetti,263.8
ITC47,Provincia di Brescia,2022,60,programming and broadcasting activities,addetti,97.1
ITC47,Provincia di Brescia,2022,61,telecommunications,addetti,734.7
ITC47,Provincia di Brescia,2022,62,"computer programming, consultancy and related activities",addetti,4719.2
ITC47,Provincia di Brescia,2022,63,information service activities,addetti,3795.0
ITC47,Provincia di Brescia,2022,64,"financial service activities, except insurance and pension funding",addetti,7064.6
ITC47,Provincia di Brescia,2022,65,"insurance, reinsurance and pension funding, except compulsory social security",addetti,164.8
ITC47,Provincia di Brescia,2022,66,activities auxiliary to financial services and insurance activities,addetti,4342.8
ITC47,Provincia di Brescia,2022,68,real estate activities,addetti,8493.0
ITC47,Provincia di Brescia,2022,69,legal and accounting activities,addetti,10359.0
ITC47,Provincia di Brescia,2022,70,"activities of head offices, management consultancy activities",addetti,5181.2
ITC47,Provincia di Brescia,2022,71,"architectural and engineering activities, technical testing and analysis",addetti,7548.6
ITC47,Provincia di Brescia,2022,72,scientific research and development,addetti,581.6
ITC47,Provincia di Brescia,2022,73,advertising and market research,addetti,1215.5
ITC47,Provincia di Brescia,2022,74,"other professional, scientific and technical activities",addetti,6059.0
ITC47,Provincia di Brescia,2022,75,veterinary activities,addetti,477.8
ITC47,Provincia di Brescia,2022,77,rental and leasing activities,addetti,1109.9
ITC47,Provincia di Brescia,2022,78,employment activities,addetti,18594.4
ITC47,Provincia di Brescia,2022,79,"travel agency, tour operator and other reservation service and related activities",addetti,714.3
ITC47,Provincia di Brescia,2022,80,security and investigation activities,addetti,1041.5
ITC47,Provincia di Brescia,2022,81,services to buildings and landscape activities,addetti,11539.0
ITC47,Provincia di Brescia,2022,82,"office administrative, office support and other business support activities",addetti,4732.1
ITC47,Provincia di Brescia,2022,85,education,addetti,3073.8
ITC47,Provincia di Brescia,2022,86,human health activities,addetti,12744.2
ITC47,Provincia di Brescia,2022,87,residential care activities,addetti,2307.9
ITC47,Provincia di Brescia,2022,88,social work activities without accommodation,addetti,6267.8
ITC47,Provincia di Brescia,2022,90,"creative, arts and entertainment activities",addetti,996.3
ITC47,Provincia di Brescia,2022,91,"libraries, archives, museums and other cultural activities",addetti,202.5
ITC47,Provincia di Brescia,2022,92,gambling and betting activities,addetti,614.2
ITC47,Provincia di Brescia,2022,93,sports activities and amusement and recreation activities,addetti,1633.4
ITC47,Provincia di Brescia,2022,95,repair of computers and personal and household goods,addetti,932.4
ITC47,Provincia di Brescia,2022,96,other personal service activities,addetti,10862.5
ITC47,Provincia di Brescia,2023,08,other mining and quarrying,addetti,489.5
ITC47,Provincia di Brescia,2023,10,manufacture of food products,addetti,8776.4
ITC47,Provincia di Brescia,2023,11,manufacture of beverages,addetti,804.6
ITC47,Provincia di Brescia,2023,13,manufacture of textiles,addetti,2864.6
ITC47,Provincia di Brescia,2023,14,manufacture of wearing apparel,addetti,4940.2
ITC47,Provincia di Brescia,2023,15,manufacture of leather and related products,addetti,1015.4
ITC47,Provincia di Brescia,2023,16,"manufacture of wood and of products of wood and cork, except furniture, manufacture of articles of straw and plaiting materials",addetti,2824.1
ITC47,Provincia di Brescia,2023,17,manufacture of paper and paper products,addetti,2173.6
ITC47,Provincia di Brescia,2023,18,printing and reproduction of recorded media,addetti,1740.2
ITC47,Provincia di Brescia,2023,19,manufacture of coke and refined petroleum products,addetti,61.6
ITC47,Provincia di Brescia,2023,20,manufacture of chemicals and chemical products,addetti,2765.6
ITC47,Provincia di Brescia,2023,21,manufacture of basic pharmaceutical products and pharmaceutical preparations,addetti,275.6
ITC47,Provincia di Brescia,2023,22,manufacture of rubber and plastic products,addetti,8608.5
ITC47,Provincia di Brescia,2023,23,manufacture of other non-metallic mineral products,addetti,3834.6
ITC47,Provincia di Brescia,2023,24,manufacture of basic metals,addetti,15902.2
ITC47,Provincia di Brescia,2023,25,"manufacture of fabricated metal products, except machinery and equipment",addetti,44004.1
ITC47,Provincia di Brescia,2023,26,"manufacture of computer, electronic and optical products",addetti,2886.9
ITC47,Provincia di Brescia,2023,27,manufacture of electrical equipment and of non-electric domestic appliances,addetti,6960.6
ITC47,Provincia di Brescia,2023,28,manufacture of machinery and equipment n.e.c.,addetti,25449.7
ITC47,Provincia di Brescia,2023,29,"manufacture of motor vehicles, trailers and semi-trailers",addetti,8253.3
ITC47,Provincia di Brescia,2023,30,manufacture of other transport equipment,addetti,773.6
ITC47,Provincia di Brescia,2023,31,manufacture of furniture,addetti,1835.3
ITC47,Provincia di Brescia,2023,32,other manufacturing,addetti,2277.7
ITC47,Provincia di Brescia,2023,33,repair and installation of machinery and equipment,addetti,6136.9
ITC47,Provincia di Brescia,2023,35,"electricity, gas, steam and air conditioning supply",addetti,2231.5
ITC47,Provincia di Brescia,2023,36,"water collection, treatment and supply",addetti,698.5
ITC47,Provincia di Brescia,2023,37,sewerage,addetti,193.3
ITC47,Provincia di Brescia,2023,38,"waste collection, treatment and disposal activities, materials recovery",addetti,5092.8
ITC47,Provincia di Brescia,2023,39,remediation activities and other waste management services,addetti,124.9
ITC47,Provincia di Brescia,2023,41,construction of buildings,addetti,10884.0
ITC47,Provincia di Brescia,2023,42,civil engineering,addetti,2963.5
ITC47,Provincia di Brescia,2023,43,specialised construction activities,addetti,28941.3
ITC47,Provincia di Brescia,2023,45,wholesale and retail trade and repair of motor vehicles and motorcycles,addetti,10351.4
ITC47,Provincia di Brescia,2023,46,"wholesale trade, except of motor vehicles and motorcycles",addetti,27394.3
ITC47,Provincia di Brescia,2023,47,"retail trade, except of motor vehicles and motorcycles",addetti,38390.2
ITC47,Provincia di Brescia,2023,49,land transport and transport via pipelines,addetti,11643.6
ITC47,Provincia di Brescia,2023,50,water transport,addetti,82.7
ITC47,Provincia di Brescia,2023,51,air transport,addetti,16.8
ITC47,Provincia di Brescia,2023,52,warehousing and support activities for transportation,addetti,4140.0
ITC47,Provincia di Brescia,2023,53,postal and courier activities,addetti,2137.9
ITC47,Provincia di Brescia,2023,55,accommodation,addetti,6696.4
ITC47,Provincia di Brescia,2023,56,food service activities,addetti,31648.1
ITC47,Provincia di Brescia,2023,58,publishing activities,addetti,280.4
ITC47,Provincia di Brescia,2023,59,"motion picture, video and television programme production, sound recording and music publishing activities",addetti,275.3
ITC47,Provincia di Brescia,2023,60,programming and broadcasting activities,addetti,110.5
ITC47,Provincia di Brescia,2023,61,telecommunications,addetti,690.8
ITC47,Provincia di Brescia,2023,62,"computer programming, consultancy and related activities",addetti,5021.9
ITC47,Provincia di Brescia,2023,63,information service activities,addetti,3630.9
ITC47,Provincia di Brescia,2023,64,"financial service activities, except insurance and pension funding",addetti,6999.1
ITC47,Provincia di Brescia,2023,65,"insurance, reinsurance and pension funding, except compulsory social security",addetti,158.4
ITC47,Provincia di Brescia,2023,66,activities auxiliary to financial services and insurance activities,addetti,4358.2
ITC47,Provincia di Brescia,2023,68,real estate activities,addetti,8361.8
ITC47,Provincia di Brescia,2023,69,legal and accounting activities,addetti,10515.2
ITC47,Provincia di Brescia,2023,70,"activities of head offices, management consultancy activities",addetti,5255.6
ITC47,Provincia di Brescia,2023,71,"architectural and engineering activities, technical testing and analysis",addetti,7629.8
ITC47,Provincia di Brescia,2023,72,scientific research and development,addetti,612.3
ITC47,Provincia di Brescia,2023,73,advertising and market research,addetti,1284.1
ITC47,Provincia di Brescia,2023,74,"other professional, scientific and technical activities",addetti,6491.7
ITC47,Provincia di Brescia,2023,75,veterinary activities,addetti,490.5
ITC47,Provincia di Brescia,2023,77,rental and leasing activities,addetti,1115.2
ITC47,Provincia di Brescia,2023,78,employment activities,addetti,16900.0
ITC47,Provincia di Brescia,2023,79,"travel agency, tour operator and other reservation service and related activities",addetti,732.3
ITC47,Provincia di Brescia,2023,80,security and investigation activities,addetti,1746.6
ITC47,Provincia di Brescia,2023,81,services to buildings and landscape activities,addetti,12162.4
ITC47,Provincia di Brescia,2023,82,"office administrative, office support and other business support activities",addetti,4787.5
ITC47,Provincia di Brescia,2023,85,education,addetti,3298.2
ITC47,Provincia di Brescia,2023,86,human health activities,addetti,13061.2
ITC47,Provincia di Brescia,2023,87,residential care activities,addetti,2294.1
ITC47,Provincia di Brescia,2023,88,social work activities without accommodation,addetti,6672.9
ITC47,Provincia di Brescia,2023,90,"creative, arts and entertainment activities",addetti,1108.4
ITC47,Provincia di Brescia,2023,91,"libraries, archives, museums and other cultural activities",addetti,205.2
ITC47,Provincia di Brescia,2023,92,gambling and betting activities,addetti,576.9
ITC47,Provincia di Brescia,2023,93,sports activities and amusement and recreation activities,addetti,1743.9
ITC47,Provincia di Brescia,2023,95,repair of computers and personal and household goods,addetti,990.2
ITC47,Provincia di Brescia,2023,96,other personal service activities,addetti,10570.7
ITC47,Provincia di Brescia,2018,08,other mining and quarrying,unita_locali,129
ITC47,Provincia di Brescia,2018,10,manufacture of food products,unita_locali,896
ITC47,Provincia di Brescia,2018,11,manufacture of beverages,unita_locali,80
ITC47,Provincia di Brescia,2018,13,manufacture of textiles,unita_locali,311
ITC47,Provincia di Brescia,2018,14,manufacture of wearing apparel,unita_locali,843
ITC47,Provincia di Brescia,2018,15,manufacture of leather and related products,unita_locali,104
ITC47,Provincia di Brescia,2018,16,"manufacture of wood and of products of wood and cork, except furniture, manufacture of articles of straw and plaiting materials",unita_locali,737
ITC47,Provincia di Brescia,2018,17,manufacture of paper and paper products,unita_locali,115
ITC47,Provincia di Brescia,2018,18,printing and reproduction of recorded media,unita_locali,280
ITC47,Provincia di Brescia,2018,19,manufacture of coke and refined petroleum products,unita_locali,8
ITC47,Provincia di Brescia,2018,20,manufacture of chemicals and chemical products,unita_locali,131
ITC47,Provincia di Brescia,2018,21,manufacture of basic pharmaceutical products and pharmaceutical preparations,unita_locali,6
ITC47,Provincia di Brescia,2018,22,manufacture of rubber and plastic products,unita_locali,511
ITC47,Provincia di Brescia,2018,23,manufacture of other non-metallic mineral products,unita_locali,429
ITC47,Provincia di Brescia,2018,24,manufacture of basic metals,unita_locali,405
ITC47,Provincia di Brescia,2018,25,"manufacture of fabricated metal products, except machinery and equipment",unita_locali,4140
ITC47,Provincia di Brescia,2018,26,"manufacture of computer, electronic and optical products",unita_locali,162
ITC47,Provincia di Brescia,2018,27,manufacture of electrical equipment and of non-electric domestic appliances,unita_locali,411
ITC47,Provincia di Brescia,2018,28,manufacture of machinery and equipment n.e.c.,unita_locali,1263
ITC47,Provincia di Brescia,2018,29,"manufacture of motor vehicles, trailers and semi-trailers",unita_locali,150
ITC47,Provincia di Brescia,2018,30,manufacture of other transport equipment,unita_locali,95
ITC47,Provincia di Brescia,2018,31,manufacture of furniture,unita_locali,371
ITC47,Provincia di Brescia,2018,32,other manufacturing,unita_locali,557
ITC47,Provincia di Brescia,2018,33,repair and installation of machinery and equipment,unita_locali,1325
ITC47,Provincia di Brescia,2018,35,"electricity, gas, steam and air conditioning supply",unita_locali,313
ITC47,Provincia di Brescia,2018,36,"water collection, treatment and supply",unita_locali,23
ITC47,Provincia di Brescia,2018,37,sewerage,unita_locali,20
ITC47,Provincia di Brescia,2018,38,"waste collection, treatment and disposal activities, materials recovery",unita_locali,277
ITC47,Provincia di Brescia,2018,39,remediation activities and other waste management services,unita_locali,33
ITC47,Provincia di Brescia,2018,41,construction of buildings,unita_locali,3046
ITC47,Provincia di Brescia,2018,42,civil engineering,unita_locali,124
ITC47,Provincia di Brescia,2018,43,specialised construction activities,unita_locali,9881
ITC47,Provincia di Brescia,2018,45,wholesale and retail trade and repair of motor vehicles and motorcycles,unita_locali,2823
ITC47,Provincia di Brescia,2018,46,"wholesale trade, except of motor vehicles and motorcycles",unita_locali,9154
ITC47,Provincia di Brescia,2018,47,"retail trade, except of motor vehicles and motorcycles",unita_locali,12200
ITC47,Provincia di Brescia,2018,49,land transport and transport via pipelines,unita_locali,2069
ITC47,Provincia di Brescia,2018,50,water transport,unita_locali,32
ITC47,Provincia di Brescia,2018,51,air transport,unita_locali,7
ITC47,Provincia di Brescia,2018,52,warehousing and support activities for transportation,unita_locali,410
ITC47,Provincia di Brescia,2018,53,postal and courier activities,unita_locali,287
ITC47,Provincia di Brescia,2018,55,accommodation,unita_locali,1009
ITC47,Provincia di Brescia,2018,56,food service activities,unita_locali,6899
ITC47,Provincia di Brescia,2018,58,publishing activities,unita_locali,63
ITC47,Provincia di Brescia,2018,59,"motion picture, video and television programme production, sound recording and music publishing activities",unita_locali,97
ITC47,Provincia di Brescia,2018,60,programming and broadcasting activities,unita_locali,14
ITC47,Provincia di Brescia,2018,61,telecommunications,unita_locali,122
ITC47,Provincia di Brescia,2018,62,"computer programming, consultancy and related activities",unita_locali,1266
ITC47,Provincia di Brescia,2018,63,information service activities,unita_locali,1029
ITC47,Provincia di Brescia,2018,64,"financial service activities, except insurance and pension funding",unita_locali,1154
ITC47,Provincia di Brescia,2018,65,"insurance, reinsurance and pension funding, except compulsory social security",unita_locali,24
ITC47,Provincia di Brescia,2018,66,activities auxiliary to financial services and insurance activities,unita_locali,2488
ITC47,Provincia di Brescia,2018,68,real estate activities,unita_locali,7154
ITC47,Provincia di Brescia,2018,69,legal and accounting activities,unita_locali,5204
ITC47,Provincia di Brescia,2018,70,"activities of head offices, management consultancy activities",unita_locali,1909
ITC47,Provincia di Brescia,2018,71,"architectural and engineering activities, technical testing and analysis",unita_locali,5265
ITC47,Provincia di Brescia,2018,72,scientific research and development,unita_locali,166
ITC47,Provincia di Brescia,2018,73,advertising and market research,unita_locali,591
ITC47,Provincia di Brescia,2018,74,"other professional, scientific and technical activities",unita_locali,3626
ITC47,Provincia di Brescia,2018,75,veterinary activities,unita_locali,322
ITC47,Provincia di Brescia,2018,77,rental and leasing activities,unita_locali,359
ITC47,Provincia di Brescia,2018,78,employment activities,unita_locali,289
ITC47,Provincia di Brescia,2018,79,"travel agency, tour operator and other reservation service and related activities",unita_locali,291
ITC47,Provincia di Brescia,2018,80,security and investigation activities,unita_locali,48
ITC47,Provincia di Brescia,2018,81,services to buildings and landscape activities,unita_locali,1275
ITC47,Provincia di Brescia,2018,82,"office administrative, office support and other business support activities",unita_locali,1422
ITC47,Provincia di Brescia,2018,85,education,unita_locali,721
ITC47,Provincia di Brescia,2018,86,human health activities,unita_locali,6465
ITC47,Provincia di Brescia,2018,87,residential care activities,unita_locali,97
ITC47,Provincia di Brescia,2018,88,social work activities without accommodation,unita_locali,224
ITC47,Provincia di Brescia,2018,90,"creative, arts and entertainment activities",unita_locali,518
ITC47,Provincia di Brescia,2018,91,"libraries, archives, museums and other cultural activities",unita_locali,20
ITC47,Provincia di Brescia,2018,92,gambling and betting activities,unita_locali,223
ITC47,Provincia di Brescia,2018,93,sports activities and amusement and recreation activities,unita_locali,584
ITC47,Provincia di Brescia,2018,95,repair of computers and personal and household goods,unita_locali,619
ITC47,Provincia di Brescia,2018,96,other personal service activities,unita_locali,4492
ITC47,Provincia di Brescia,2019,08,other mining and quarrying,unita_locali,131
ITC47,Provincia di Brescia,2019,10,manufacture of food products,unita_locali,881
ITC47,Provincia di Brescia,2019,11,manufacture of beverages,unita_locali,80
ITC47,Provincia di Brescia,2019,13,manufacture of textiles,unita_locali,293
ITC47,Provincia di Brescia,2019,14,manufacture of wearing apparel,unita_locali,873
ITC47,Provincia di Brescia,2019,15,manufacture of leather and related products,unita_locali,109
ITC47,Provincia di Brescia,2019,16,"manufacture of wood and of products of wood and cork, except furniture, manufacture of articles of straw and plaiting materials",unita_locali,690
ITC47,Provincia di Brescia,2019,17,manufacture of paper and paper products,unita_locali,111
ITC47,Provincia di Brescia,2019,18,printing and reproduction of recorded media,unita_locali,274
ITC47,Provincia di Brescia,2019,19,manufacture of coke and refined petroleum products,unita_locali,10
ITC47,Provincia di Brescia,2019,20,manufacture of chemicals and chemical products,unita_locali,133
ITC47,Provincia di Brescia,2019,21,manufacture of basic pharmaceutical products and pharmaceutical preparations,unita_locali,7
ITC47,Provincia di Brescia,2019,22,manufacture of rubber and plastic products,unita_locali,526
ITC47,Provincia di Brescia,2019,23,manufacture of other non-metallic mineral products,unita_locali,420
ITC47,Provincia di Brescia,2019,24,manufacture of basic metals,unita_locali,406
ITC47,Provincia di Brescia,2019,25,"manufacture of fabricated metal products, except machinery and equipment",unita_locali,4107
ITC47,Provincia di Brescia,2019,26,"manufacture of computer, electronic and optical products",unita_locali,168
ITC47,Provincia di Brescia,2019,27,manufacture of electrical equipment and of non-electric domestic appliances,unita_locali,434
ITC47,Provincia di Brescia,2019,28,manufacture of machinery and equipment n.e.c.,unita_locali,1305
ITC47,Provincia di Brescia,2019,29,"manufacture of motor vehicles, trailers and semi-trailers",unita_locali,146
ITC47,Provincia di Brescia,2019,30,manufacture of other transport equipment,unita_locali,93
ITC47,Provincia di Brescia,2019,31,manufacture of furniture,unita_locali,345
ITC47,Provincia di Brescia,2019,32,other manufacturing,unita_locali,563
ITC47,Provincia di Brescia,2019,33,repair and installation of machinery and equipment,unita_locali,1390
ITC47,Provincia di Brescia,2019,35,"electricity, gas, steam and air conditioning supply",unita_locali,334
ITC47,Provincia di Brescia,2019,36,"water collection, treatment and supply",unita_locali,20
ITC47,Provincia di Brescia,2019,37,sewerage,unita_locali,23
ITC47,Provincia di Brescia,2019,38,"waste collection, treatment and disposal activities, materials recovery",unita_locali,277
ITC47,Provincia di Brescia,2019,39,remediation activities and other waste management services,unita_locali,26
ITC47,Provincia di Brescia,2019,41,construction of buildings,unita_locali,2989
ITC47,Provincia di Brescia,2019,42,civil engineering,unita_locali,128
ITC47,Provincia di Brescia,2019,43,specialised construction activities,unita_locali,9825
ITC47,Provincia di Brescia,2019,45,wholesale and retail trade and repair of motor vehicles and motorcycles,unita_locali,3001
ITC47,Provincia di Brescia,2019,46,"wholesale trade, except of motor vehicles and motorcycles",unita_locali,9048
ITC47,Provincia di Brescia,2019,47,"retail trade, except of motor vehicles and motorcycles",unita_locali,11833
ITC47,Provincia di Brescia,2019,49,land transport and transport via pipelines,unita_locali,2106
ITC47,Provincia di Brescia,2019,50,water transport,unita_locali,28
ITC47,Provincia di Brescia,2019,51,air transport,unita_locali,6
ITC47,Provincia di Brescia,2019,52,warehousing and support activities for transportation,unita_locali,409
ITC47,Provincia di Brescia,2019,53,postal and courier activities,unita_locali,293
ITC47,Provincia di Brescia,2019,55,accommodation,unita_locali,1061
ITC47,Provincia di Brescia,2019,56,food service activities,unita_locali,6954
ITC47,Provincia di Brescia,2019,58,publishing activities,unita_locali,63
ITC47,Provincia di Brescia,2019,59,"motion picture, video and television programme production, sound recording and music publishing activities",unita_locali,104
ITC47,Provincia di Brescia,2019,60,programming and broadcasting activities,unita_locali,14
ITC47,Provincia di Brescia,2019,61,telecommunications,unita_locali,129
ITC47,Provincia di Brescia,2019,62,"computer programming, consultancy and related activities",unita_locali,1316
ITC47,Provincia di Brescia,2019,63,information service activities,unita_locali,1012
ITC47,Provincia di Brescia,2019,64,"financial service activities, except insurance and pension funding",unita_locali,1149
ITC47,Provincia di Brescia,2019,65,"insurance, reinsurance and pension funding, except compulsory social security",unita_locali,22
ITC47,Provincia di Brescia,2019,66,activities auxiliary to financial services and insurance activities,unita_locali,2271
ITC47,Provincia di Brescia,2019,68,real estate activities,unita_locali,7120
ITC47,Provincia di Brescia,2019,69,legal and accounting activities,unita_locali,4900
ITC47,Provincia di Brescia,2019,70,"activities of head offices, management consultancy activities",unita_locali,2064
ITC47,Provincia di Brescia,2019,71,"architectural and engineering activities, technical testing and analysis",unita_locali,4824
ITC47,Provincia di Brescia,2019,72,scientific research and development,unita_locali,167
ITC47,Provincia di Brescia,2019,73,advertising and market research,unita_locali,602
ITC47,Provincia di Brescia,2019,74,"other professional, scientific and technical activities",unita_locali,3637
ITC47,Provincia di Brescia,2019,75,veterinary activities,unita_locali,317
ITC47,Provincia di Brescia,2019,77,rental and leasing activities,unita_locali,369
ITC47,Provincia di Brescia,2019,78,employment activities,unita_locali,273
ITC47,Provincia di Brescia,2019,79,"travel agency, tour operator and other reservation service and related activities",unita_locali,286
ITC47,Provincia di Brescia,2019,80,security and investigation activities,unita_locali,51
ITC47,Provincia di Brescia,2019,81,services to buildings and landscape activities,unita_locali,1260
ITC47,Provincia di Brescia,2019,82,"office administrative, office support and other business support activities",unita_locali,1420
ITC47,Provincia di Brescia,2019,85,education,unita_locali,734
ITC47,Provincia di Brescia,2019,86,human health activities,unita_locali,6164
ITC47,Provincia di Brescia,2019,87,residential care activities,unita_locali,84
ITC47,Provincia di Brescia,2019,88,social work activities without accommodation,unita_locali,234
ITC47,Provincia di Brescia,2019,90,"creative, arts and entertainment activities",unita_locali,516
ITC47,Provincia di Brescia,2019,91,"libraries, archives, museums and other cultural activities",unita_locali,22
ITC47,Provincia di Brescia,2019,92,gambling and betting activities,unita_locali,222
ITC47,Provincia di Brescia,2019,93,sports activities and amusement and recreation activities,unita_locali,618
ITC47,Provincia di Brescia,2019,95,repair of computers and personal and household goods,unita_locali,581
ITC47,Provincia di Brescia,2019,96,other personal service activities,unita_locali,4354
ITC47,Provincia di Brescia,2020,08,other mining and quarrying,unita_locali,125
ITC47,Provincia di Brescia,2020,09,mining support service activities,unita_locali,2
ITC47,Provincia di Brescia,2020,10,manufacture of food products,unita_locali,872
ITC47,Provincia di Brescia,2020,11,manufacture of beverages,unita_locali,81
