codice_istat,comune,anno,semestre,fascia,zona,link_zona,tipologia,stato,stato_prevalente,vendita_min,vendita_max,base_vendita,affitto_min,affitto_max,base_affitto
017072,Flero,2020,2,D,D1,BS00001346,Abitazioni civili,NORMALE,,1050,1350,lorda,3.4,4.2,netta
017072,Flero,2020,2,D,D1,BS00001346,Abitazioni civili,OTTIMO,P,1350,1650,lorda,4.1,5.0,netta
017072,Flero,2020,2,D,D1,BS00001346,Autorimesse,NORMALE,P,520,610,lorda,1.8,2.2,netta
017072,Flero,2020,2,D,D1,BS00001346,Box,NORMALE,P,580,680,lorda,2.1,2.3,netta
017072,Flero,2020,2,D,D1,BS00001346,Capannoni industriali,NORMALE,P,440,600,lorda,2.6,3.3,netta
017072,Flero,2020,2,D,D1,BS00001346,Capannoni tipici,NORMALE,P,490,680,lorda,2.4,3.5,netta
017072,Flero,2020,2,D,D1,BS00001346,Laboratori,NORMALE,P,560,760,lorda,2.8,3.8,netta
017072,Flero,2020,2,D,D1,BS00001346,Magazzini,NORMALE,P,620,740,lorda,4.0,4.7,netta
017072,Flero,2020,2,D,D1,BS00001346,Negozi,NORMALE,P,1100,1400,lorda,6.3,7.7,netta
017072,Flero,2020,2,D,D1,BS00001346,Posti auto coperti,NORMALE,P,410,485,lorda,1.3,1.5,netta
017072,Flero,2020,2,D,D1,BS00001346,Posti auto scoperti,NORMALE,P,280,360,lorda,0.9,1.1,netta
017072,Flero,2020,2,D,D1,BS00001346,Uffici,NORMALE,P,1100,1400,lorda,4.8,6.2,netta
017072,Flero,2020,2,D,D1,BS00001346,Ville e Villini,NORMALE,P,1250,1450,lorda,3.9,4.7,netta
017072,Flero,2021,2,B,B1,BS00001342,Abitazioni civili,NORMALE,,1350,1600,lorda,4.2,5.2,netta
017072,Flero,2021,2,B,B1,BS00001342,Abitazioni civili,OTTIMO,P,1700,2100,lorda,5.2,6.2,netta
017072,Flero,2021,2,B,B1,BS00001342,Autorimesse,NORMALE,P,710,950,lorda,2.8,3.7,netta
017072,Flero,2021,2,B,B1,BS00001342,Box,NORMALE,P,800,1050,lorda,2.9,3.7,netta
017072,Flero,2021,2,B,B1,BS00001342,Negozi,NORMALE,P,1400,1700,lorda,8.7,11.9,netta
017072,Flero,2021,2,B,B1,BS00001342,Posti auto coperti,NORMALE,P,550,730,lorda,1.9,2.5,netta
017072,Flero,2021,2,B,B1,BS00001342,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.8,netta
017072,Flero,2021,2,B,B1,BS00001342,Uffici,NORMALE,P,1400,1650,lorda,6.3,8.3,netta
017072,Flero,2021,2,B,B1,BS00001342,Ville e Villini,NORMALE,P,1450,1850,lorda,4.6,6.0,netta
017072,Flero,2021,2,D,D1,BS00001346,Abitazioni civili,NORMALE,,1050,1350,lorda,3.4,4.2,netta
017072,Flero,2021,2,D,D1,BS00001346,Abitazioni civili,OTTIMO,P,1350,1650,lorda,4.1,5.1,netta
017072,Flero,2021,2,D,D1,BS00001346,Autorimesse,NORMALE,P,520,610,lorda,1.8,2.2,netta
017072,Flero,2021,2,D,D1,BS00001346,Box,NORMALE,P,580,680,lorda,2.1,2.3,netta
017072,Flero,2021,2,D,D1,BS00001346,Capannoni industriali,NORMALE,P,420,570,lorda,2.5,3.1,netta
017072,Flero,2021,2,D,D1,BS00001346,Capannoni tipici,NORMALE,P,465,650,lorda,2.3,3.3,netta
017072,Flero,2021,2,D,D1,BS00001346,Laboratori,NORMALE,P,530,720,lorda,2.7,3.6,netta
017072,Flero,2021,2,D,D1,BS00001346,Magazzini,NORMALE,P,590,700,lorda,3.8,4.5,netta
017072,Flero,2021,2,D,D1,BS00001346,Negozi,NORMALE,P,1050,1350,lorda,6.0,7.3,netta
017072,Flero,2021,2,D,D1,BS00001346,Posti auto coperti,NORMALE,P,410,485,lorda,1.3,1.5,netta
017072,Flero,2021,2,D,D1,BS00001346,Posti auto scoperti,NORMALE,P,280,360,lorda,0.9,1.1,netta
017072,Flero,2021,2,D,D1,BS00001346,Uffici,NORMALE,P,1100,1400,lorda,4.8,6.2,netta
017072,Flero,2021,2,D,D1,BS00001346,Ville e Villini,NORMALE,P,1250,1450,lorda,3.9,4.7,netta
017072,Flero,2022,2,B,B1,BS00001342,Abitazioni civili,NORMALE,,1350,1600,lorda,4.2,5.2,netta
017072,Flero,2022,2,B,B1,BS00001342,Abitazioni civili,OTTIMO,P,1700,2100,lorda,5.2,6.2,netta
017072,Flero,2022,2,B,B1,BS00001342,Autorimesse,NORMALE,P,710,950,lorda,2.8,3.7,netta
017072,Flero,2022,2,B,B1,BS00001342,Box,NORMALE,P,800,1050,lorda,2.9,3.7,netta
017072,Flero,2022,2,B,B1,BS00001342,Negozi,NORMALE,P,1400,1650,lorda,8.5,11.7,netta
017072,Flero,2022,2,B,B1,BS00001342,Posti auto coperti,NORMALE,P,550,730,lorda,1.9,2.5,netta
017072,Flero,2022,2,B,B1,BS00001342,Posti auto scoperti,NORMALE,P,410,530,lorda,1.4,1.8,netta
017072,Flero,2022,2,B,B1,BS00001342,Uffici,NORMALE,P,1400,1650,lorda,6.2,8.2,netta
017072,Flero,2022,2,B,B1,BS00001342,Ville e Villini,NORMALE,P,1450,1850,lorda,4.6,6.0,netta
017072,Flero,2022,2,D,D1,BS00001346,Abitazioni civili,NORMALE,,1050,1350,lorda,3.4,4.2,netta
017072,Flero,2022,2,D,D1,BS00001346,Abitazioni civili,OTTIMO,P,1350,1650,lorda,4.1,5.1,netta
017072,Flero,2022,2,D,D1,BS00001346,Autorimesse,NORMALE,P,520,610,lorda,1.8,2.2,netta
017072,Flero,2022,2,D,D1,BS00001346,Box,NORMALE,P,580,680,lorda,2.1,2.3,netta
017072,Flero,2022,2,D,D1,BS00001346,Capannoni industriali,NORMALE,P,410,560,lorda,2.5,3.0,netta
017072,Flero,2022,2,D,D1,BS00001346,Capannoni tipici,NORMALE,P,455,640,lorda,2.3,3.2,netta
017072,Flero,2022,2,D,D1,BS00001346,Laboratori,NORMALE,P,520,710,lorda,2.6,3.5,netta
017072,Flero,2022,2,D,D1,BS00001346,Magazzini,NORMALE,P,580,690,lorda,3.7,4.4,netta
017072,Flero,2022,2,D,D1,BS00001346,Negozi,NORMALE,P,1000,1300,lorda,5.9,7.2,netta
017072,Flero,2022,2,D,D1,BS00001346,Posti auto coperti,NORMALE,P,410,485,lorda,1.3,1.5,netta
017072,Flero,2022,2,D,D1,BS00001346,Posti auto scoperti,NORMALE,P,280,360,lorda,0.9,1.1,netta
017072,Flero,2022,2,D,D1,BS00001346,Uffici,NORMALE,P,1100,1400,lorda,4.8,6.1,netta
017072,Flero,2022,2,D,D1,BS00001346,Ville e Villini,NORMALE,P,1250,1450,lorda,3.9,4.7,netta
017072,Flero,2023,2,B,B1,BS00001342,Abitazioni civili,NORMALE,,1350,1600,lorda,4.4,5.4,netta
017072,Flero,2023,2,B,B1,BS00001342,Abitazioni civili,OTTIMO,P,1700,2100,lorda,5.4,6.4,netta
017072,Flero,2023,2,B,B1,BS00001342,Autorimesse,NORMALE,P,720,960,lorda,3.0,3.9,netta
017072,Flero,2023,2,B,B1,BS00001342,Box,NORMALE,P,810,1050,lorda,3.1,3.9,netta
017072,Flero,2023,2,B,B1,BS00001342,Negozi,NORMALE,P,1300,1500,lorda,7.9,10.9,netta
017072,Flero,2023,2,B,B1,BS00001342,Posti auto coperti,NORMALE,P,560,740,lorda,1.9,2.7,netta
017072,Flero,2023,2,B,B1,BS00001342,Posti auto scoperti,NORMALE,P,415,540,lorda,1.4,1.8,netta
017072,Flero,2023,2,B,B1,BS00001342,Uffici,NORMALE,P,1350,1500,lorda,6.3,8.4,netta
017072,Flero,2023,2,B,B1,BS00001342,Ville e Villini,NORMALE,P,1450,1850,lorda,4.8,6.2,netta
017072,Flero,2023,2,D,D1,BS00001346,Abitazioni civili,NORMALE,,1050,1350,lorda,3.6,4.4,netta
017072,Flero,2023,2,D,D1,BS00001346,Abitazioni civili,OTTIMO,P,1350,1650,lorda,4.3,5.3,netta
017072,Flero,2023,2,D,D1,BS00001346,Autorimesse,NORMALE,P,530,620,lorda,1.8,2.2,netta
017072,Flero,2023,2,D,D1,BS00001346,Box,NORMALE,P,590,690,lorda,2.1,2.3,netta
017072,Flero,2023,2,D,D1,BS00001346,Capannoni industriali,NORMALE,P,420,580,lorda,2.5,3.0,netta
017072,Flero,2023,2,D,D1,BS00001346,Capannoni tipici,NORMALE,P,470,660,lorda,2.3,3.2,netta
017072,Flero,2023,2,D,D1,BS00001346,Laboratori,NORMALE,P,540,730,lorda,2.6,3.5,netta
017072,Flero,2023,2,D,D1,BS00001346,Magazzini,NORMALE,P,520,630,lorda,3.4,4.1,netta
017072,Flero,2023,2,D,D1,BS00001346,Negozi,NORMALE,P,900,1200,lorda,5.5,6.7,netta
017072,Flero,2023,2,D,D1,BS00001346,Posti auto coperti,NORMALE,P,415,490,lorda,1.3,1.5,netta
017072,Flero,2023,2,D,D1,BS00001346,Posti auto scoperti,NORMALE,P,280,365,lorda,0.9,1.1,netta
017072,Flero,2023,2,D,D1,BS00001346,Uffici,NORMALE,P,1050,1350,lorda,4.9,6.2,netta
017072,Flero,2023,2,D,D1,BS00001346,Ville e Villini,NORMALE,P,1250,1450,lorda,4.1,4.9,netta
017072,Flero,2024,2,B,B1,BS00001342,Abitazioni civili,NORMALE,,1400,1650,lorda,4.6,5.6,netta
017072,Flero,2024,2,B,B1,BS00001342,Abitazioni civili,OTTIMO,P,1750,2150,lorda,5.6,6.6,netta
017072,Flero,2024,2,B,B1,BS00001342,Autorimesse,NORMALE,P,740,990,lorda,3.2,4.1,netta
017072,Flero,2024,2,B,B1,BS00001342,Box,NORMALE,P,830,1100,lorda,3.3,4.1,netta
017072,Flero,2024,2,B,B1,BS00001342,Negozi,NORMALE,P,1250,1450,lorda,7.5,10.4,netta
017072,Flero,2024,2,B,B1,BS00001342,Posti auto coperti,NORMALE,P,580,760,lorda,1.9,2.9,netta
017072,Flero,2024,2,B,B1,BS00001342,Posti auto scoperti,NORMALE,P,430,560,lorda,1.4,1.8,netta
017072,Flero,2024,2,B,B1,BS00001342,Uffici,NORMALE,P,1300,1450,lorda,6.4,8.6,netta
017072,Flero,2024,2,B,B1,BS00001342,Ville e Villini,NORMALE,P,1500,1900,lorda,5.0,6.4,netta
017072,Flero,2024,2,D,D1,BS00001346,Abitazioni civili,NORMALE,,1100,1400,lorda,3.8,4.6,netta
017072,Flero,2024,2,D,D1,BS00001346,Abitazioni civili,OTTIMO,P,1400,1700,lorda,4.5,5.5,netta
017072,Flero,2024,2,D,D1,BS00001346,Autorimesse,NORMALE,P,550,640,lorda,1.8,2.2,netta
017072,Flero,2024,2,D,D1,BS00001346,Box,NORMALE,P,610,710,lorda,2.1,2.3,netta
017072,Flero,2024,2,D,D1,BS00001346,Capannoni industriali,NORMALE,P,420,580,lorda,2.5,3.0,netta
017072,Flero,2024,2,D,D1,BS00001346,Capannoni tipici,NORMALE,P,470,660,lorda,2.3,3.2,netta
017072,Flero,2024,2,D,D1,BS00001346,Laboratori,NORMALE,P,540,730,lorda,2.6,3.5,netta
017072,Flero,2024,2,D,D1,BS00001346,Magazzini,NORMALE,P,500,610,lorda,3.2,3.9,netta
017072,Flero,2024,2,D,D1,BS00001346,Negozi,NORMALE,P,870,1150,lorda,5.2,6.4,netta
017072,Flero,2024,2,D,D1,BS00001346,Posti auto coperti,NORMALE,P,430,500,lorda,1.3,1.5,netta
017072,Flero,2024,2,D,D1,BS00001346,Posti auto scoperti,NORMALE,P,290,375,lorda,0.9,1.1,netta
017072,Flero,2024,2,D,D1,BS00001346,Uffici,NORMALE,P,1000,1300,lorda,5.0,6.3,netta
017072,Flero,2024,2,D,D1,BS00001346,Ville e Villini,NORMALE,P,1300,1500,lorda,4.3,5.1,netta
017072,Flero,2025,2,B,B1,BS00001342,Abitazioni civili,NORMALE,,1500,1750,lorda,4.5,5.4,lorda
017072,Flero,2025,2,B,B1,BS00001342,Abitazioni civili,OTTIMO,P,1850,2250,lorda,5.4,6.4,lorda
017072,Flero,2025,2,B,B1,BS00001342,Autorimesse,NORMALE,P,780,1050,lorda,3.1,4.0,lorda
017072,Flero,2025,2,B,B1,BS00001342,Box,NORMALE,P,880,1200,lorda,3.2,4.0,lorda
017072,Flero,2025,2,B,B1,BS00001342,Negozi,NORMALE,P,1200,1400,lorda,7.3,10.1,lorda
017072,Flero,2025,2,B,B1,BS00001342,Posti auto coperti,NORMALE,P,620,800,lorda,1.8,2.8,lorda
017072,Flero,2025,2,B,B1,BS00001342,Posti auto scoperti,NORMALE,P,455,600,lorda,1.4,1.7,lorda
017072,Flero,2025,2,B,B1,BS00001342,Uffici,NORMALE,P,1250,1400,lorda,6.4,8.6,lorda
017072,Flero,2025,2,B,B1,BS00001342,Ville e Villini,NORMALE,P,1600,2000,lorda,4.9,6.2,lorda
017072,Flero,2025,2,D,D1,BS00001346,Abitazioni civili,NORMALE,,1200,1500,lorda,3.7,4.5,lorda
017072,Flero,2025,2,D,D1,BS00001346,Abitazioni civili,OTTIMO,P,1500,1800,lorda,4.4,5.3,lorda
017072,Flero,2025,2,D,D1,BS00001346,Autorimesse,NORMALE,P,590,680,lorda,1.7,2.1,lorda
017072,Flero,2025,2,D,D1,BS00001346,Box,NORMALE,P,650,750,lorda,2.0,2.2,lorda
017072,Flero,2025,2,D,D1,BS00001346,Capannoni industriali,NORMALE,P,410,560,lorda,2.4,2.9,lorda
017072,Flero,2025,2,D,D1,BS00001346,Capannoni tipici,NORMALE,P,455,640,lorda,2.2,3.1,lorda
017072,Flero,2025,2,D,D1,BS00001346,Laboratori,NORMALE,P,520,710,lorda,2.5,3.4,lorda
017072,Flero,2025,2,D,D1,BS00001346,Magazzini,NORMALE,P,475,580,lorda,3.1,3.8,lorda
017072,Flero,2025,2,D,D1,BS00001346,Negozi,NORMALE,P,820,1100,lorda,5.0,6.2,lorda
017072,Flero,2025,2,D,D1,BS00001346,Posti auto coperti,NORMALE,P,455,540,lorda,1.3,1.5,lorda
017072,Flero,2025,2,D,D1,BS00001346,Posti auto scoperti,NORMALE,P,310,395,lorda,0.9,1.1,lorda
017072,Flero,2025,2,D,D1,BS00001346,Uffici,NORMALE,P,970,1250,lorda,5.0,6.3,lorda
017072,Flero,2025,2,D,D1,BS00001346,Ville e Villini,NORMALE,P,1400,1600,lorda,4.2,4.9,lorda
017073,Gambara,2004,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,750,1020,lorda,3.4,4.7,netta
017073,Gambara,2004,2,B,B1,BS00001366,Autorimesse,,P,480,620,lorda,2.6,3.4,netta
017073,Gambara,2004,2,B,B1,BS00001366,Box,,P,540,690,lorda,2.9,3.9,netta
017073,Gambara,2004,2,B,B1,BS00001366,Negozi,NORMALE,P,1020,1240,lorda,7.3,8.7,netta
017073,Gambara,2004,2,B,B1,BS00001366,Posti auto coperti,,P,380,490,lorda,2.0,2.7,netta
017073,Gambara,2004,2,B,B1,BS00001366,Posti auto scoperti,,P,270,360,lorda,1.4,1.9,netta
017073,Gambara,2004,2,B,B1,BS00001366,Uffici,NORMALE,P,860,1020,lorda,4.3,5.7,netta
017073,Gambara,2004,2,D,D1,BS00001368,Abitazioni civili,NORMALE,P,700,920,lorda,3.1,4.2,netta
017073,Gambara,2004,2,D,D1,BS00001368,Autorimesse,,P,390,530,lorda,1.9,2.7,netta
017073,Gambara,2004,2,D,D1,BS00001368,Box,,P,430,590,lorda,2.1,3.0,netta
017073,Gambara,2004,2,D,D1,BS00001368,Capannoni industriali,NORMALE,P,300,380,lorda,1.8,2.2,netta
017073,Gambara,2004,2,D,D1,BS00001368,Capannoni tipici,NORMALE,P,350,430,lorda,2.3,2.9,netta
017073,Gambara,2004,2,D,D1,BS00001368,Magazzini,NORMALE,P,360,440,lorda,2.3,2.9,netta
017073,Gambara,2004,2,D,D1,BS00001368,Negozi,NORMALE,P,920,1080,lorda,5.4,6.5,netta
017073,Gambara,2004,2,D,D1,BS00001368,Posti auto coperti,,P,300,420,lorda,1.5,2.0,netta
017073,Gambara,2004,2,D,D1,BS00001368,Posti auto scoperti,,P,210,290,lorda,1.1,1.5,netta
017073,Gambara,2004,2,D,D1,BS00001368,Uffici,NORMALE,P,700,920,lorda,3.6,4.6,netta
017073,Gambara,2004,2,D,D1,BS00001368,Ville e Villini,NORMALE,P,860,1140,lorda,3.9,5.1,netta
017073,Gambara,2005,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,750,1020,lorda,3.4,4.7,netta
017073,Gambara,2005,2,B,B1,BS00001366,Autorimesse,NORMALE,P,480,620,lorda,2.6,3.4,netta
017073,Gambara,2005,2,B,B1,BS00001366,Box,NORMALE,P,540,690,lorda,2.9,3.9,netta
017073,Gambara,2005,2,B,B1,BS00001366,Negozi,NORMALE,P,1020,1240,lorda,7.3,8.7,netta
017073,Gambara,2005,2,B,B1,BS00001366,Posti auto coperti,NORMALE,P,380,490,lorda,2.0,2.7,netta
017073,Gambara,2005,2,B,B1,BS00001366,Posti auto scoperti,NORMALE,P,270,360,lorda,1.4,1.9,netta
017073,Gambara,2005,2,B,B1,BS00001366,Uffici,NORMALE,P,860,1020,lorda,4.3,5.7,netta
017073,Gambara,2005,2,D,D1,BS00001368,Abitazioni civili,NORMALE,P,700,920,lorda,3.1,4.2,netta
017073,Gambara,2005,2,D,D1,BS00001368,Autorimesse,NORMALE,P,390,530,lorda,1.9,2.7,netta
017073,Gambara,2005,2,D,D1,BS00001368,Box,NORMALE,P,430,590,lorda,2.1,3.0,netta
017073,Gambara,2005,2,D,D1,BS00001368,Capannoni industriali,NORMALE,P,320,400,lorda,1.9,2.3,netta
017073,Gambara,2005,2,D,D1,BS00001368,Capannoni tipici,NORMALE,P,370,460,lorda,2.4,3.1,netta
017073,Gambara,2005,2,D,D1,BS00001368,Magazzini,NORMALE,P,360,440,lorda,2.3,2.9,netta
017073,Gambara,2005,2,D,D1,BS00001368,Negozi,NORMALE,P,920,1080,lorda,5.4,6.5,netta
017073,Gambara,2005,2,D,D1,BS00001368,Posti auto coperti,NORMALE,P,300,420,lorda,1.5,2.0,netta
017073,Gambara,2005,2,D,D1,BS00001368,Posti auto scoperti,NORMALE,P,210,290,lorda,1.1,1.5,netta
017073,Gambara,2005,2,D,D1,BS00001368,Uffici,NORMALE,P,700,920,lorda,3.6,4.6,netta
017073,Gambara,2005,2,D,D1,BS00001368,Ville e Villini,NORMALE,P,860,1140,lorda,3.9,5.1,netta
017073,Gambara,2006,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,770,1050,lorda,3.5,4.8,netta
017073,Gambara,2006,2,B,B1,BS00001366,Autorimesse,NORMALE,P,480,620,lorda,2.6,3.4,netta
017073,Gambara,2006,2,B,B1,BS00001366,Box,NORMALE,P,540,690,lorda,2.9,3.9,netta
017073,Gambara,2006,2,B,B1,BS00001366,Capannoni industriali,NORMALE,P,330,410,lorda,2.0,2.4,netta
017073,Gambara,2006,2,B,B1,BS00001366,Capannoni tipici,NORMALE,P,380,470,lorda,2.5,3.2,netta
017073,Gambara,2006,2,B,B1,BS00001366,Laboratori,NORMALE,P,330,430,lorda,2.2,3.1,netta
017073,Gambara,2006,2,B,B1,BS00001366,Magazzini,NORMALE,P,370,450,lorda,2.4,3.0,netta
017073,Gambara,2006,2,B,B1,BS00001366,Negozi,NORMALE,P,1050,1280,lorda,7.5,9.0,netta
017073,Gambara,2006,2,B,B1,BS00001366,Posti auto coperti,NORMALE,P,380,490,lorda,2.0,2.7,netta
017073,Gambara,2006,2,B,B1,BS00001366,Posti auto scoperti,NORMALE,P,270,360,lorda,1.4,1.9,netta
017073,Gambara,2006,2,B,B1,BS00001366,Uffici,NORMALE,P,860,1020,lorda,4.3,5.7,netta
017073,Gambara,2006,2,B,B1,BS00001366,Ville e Villini,NORMALE,P,890,1170,lorda,4.0,5.3,netta
017073,Gambara,2007,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,790,1070,lorda,3.3,4.5,netta
017073,Gambara,2007,2,B,B1,BS00001366,Autorimesse,NORMALE,P,490,630,lorda,2.4,3.1,netta
017073,Gambara,2007,2,B,B1,BS00001366,Box,NORMALE,P,550,700,lorda,2.7,3.5,netta
017073,Gambara,2007,2,B,B1,BS00001366,Capannoni industriali,NORMALE,P,335,420,lorda,2.0,2.4,netta
017073,Gambara,2007,2,B,B1,BS00001366,Capannoni tipici,NORMALE,P,390,480,lorda,2.6,3.3,netta
017073,Gambara,2007,2,B,B1,BS00001366,Laboratori,NORMALE,P,335,440,lorda,2.2,3.2,netta
017073,Gambara,2007,2,B,B1,BS00001366,Magazzini,NORMALE,P,370,450,lorda,2.4,3.0,netta
017073,Gambara,2007,2,B,B1,BS00001366,Negozi,NORMALE,P,1050,1280,lorda,7.5,9.0,netta
017073,Gambara,2007,2,B,B1,BS00001366,Posti auto coperti,NORMALE,P,390,500,lorda,1.8,2.3,netta
017073,Gambara,2007,2,B,B1,BS00001366,Posti auto scoperti,NORMALE,P,275,370,lorda,1.3,1.7,netta
017073,Gambara,2007,2,B,B1,BS00001366,Uffici,NORMALE,P,880,1040,lorda,4.4,5.8,netta
017073,Gambara,2007,2,B,B1,BS00001366,Ville e Villini,NORMALE,P,910,1190,lorda,3.9,5.0,netta
017073,Gambara,2008,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,810,1090,lorda,3.4,4.6,netta
017073,Gambara,2008,2,B,B1,BS00001366,Autorimesse,NORMALE,P,490,630,lorda,2.4,3.1,netta
017073,Gambara,2008,2,B,B1,BS00001366,Box,NORMALE,P,550,700,lorda,2.7,3.5,netta
017073,Gambara,2008,2,B,B1,BS00001366,Capannoni industriali,NORMALE,P,335,420,lorda,2.0,2.4,netta
017073,Gambara,2008,2,B,B1,BS00001366,Capannoni tipici,NORMALE,P,390,480,lorda,2.6,3.3,netta
017073,Gambara,2008,2,B,B1,BS00001366,Laboratori,NORMALE,P,335,440,lorda,2.2,3.2,netta
017073,Gambara,2008,2,B,B1,BS00001366,Magazzini,NORMALE,P,370,450,lorda,2.4,3.0,netta
017073,Gambara,2008,2,B,B1,BS00001366,Negozi,NORMALE,P,1050,1280,lorda,7.5,9.0,netta
017073,Gambara,2008,2,B,B1,BS00001366,Posti auto coperti,NORMALE,P,390,500,lorda,1.8,2.3,netta
017073,Gambara,2008,2,B,B1,BS00001366,Posti auto scoperti,NORMALE,P,275,370,lorda,1.3,1.7,netta
017073,Gambara,2008,2,B,B1,BS00001366,Uffici,NORMALE,P,900,1060,lorda,4.5,5.9,netta
017073,Gambara,2008,2,B,B1,BS00001366,Ville e Villini,NORMALE,P,930,1210,lorda,4.0,5.1,netta
017073,Gambara,2009,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,830,1100,lorda,3.1,4.1,netta
017073,Gambara,2009,2,B,B1,BS00001366,Abitazioni civili,OTTIMO,,1050,1400,lorda,3.7,4.9,netta
017073,Gambara,2009,2,B,B1,BS00001366,Autorimesse,NORMALE,P,475,610,lorda,2.1,2.7,netta
017073,Gambara,2009,2,B,B1,BS00001366,Box,NORMALE,P,530,680,lorda,2.2,2.9,netta
017073,Gambara,2009,2,B,B1,BS00001366,Capannoni industriali,NORMALE,P,385,485,lorda,2.0,2.4,netta
017073,Gambara,2009,2,B,B1,BS00001366,Capannoni tipici,NORMALE,P,450,550,lorda,2.6,3.3,netta
017073,Gambara,2009,2,B,B1,BS00001366,Laboratori,NORMALE,P,385,510,lorda,2.2,3.2,netta
017073,Gambara,2009,2,B,B1,BS00001366,Magazzini,NORMALE,P,405,495,lorda,2.4,3.0,netta
017073,Gambara,2009,2,B,B1,BS00001366,Negozi,NORMALE,P,1050,1300,lorda,7.5,9.0,netta
017073,Gambara,2009,2,B,B1,BS00001366,Posti auto coperti,NORMALE,P,380,485,lorda,1.5,2.0,netta
017073,Gambara,2009,2,B,B1,BS00001366,Posti auto scoperti,NORMALE,P,265,360,lorda,1.0,1.4,netta
017073,Gambara,2009,2,B,B1,BS00001366,Uffici,NORMALE,P,900,1100,lorda,4.0,4.9,netta
017073,Gambara,2009,2,B,B1,BS00001366,Ville e Villini,NORMALE,P,950,1250,lorda,3.6,4.7,netta
017073,Gambara,2010,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,830,1100,lorda,3.1,4.1,netta
017073,Gambara,2010,2,B,B1,BS00001366,Abitazioni civili,OTTIMO,,1050,1400,lorda,3.7,4.9,netta
017073,Gambara,2010,2,B,B1,BS00001366,Autorimesse,NORMALE,P,475,610,lorda,2.1,2.7,netta
017073,Gambara,2010,2,B,B1,BS00001366,Box,NORMALE,P,530,680,lorda,2.2,2.9,netta
017073,Gambara,2010,2,B,B1,BS00001366,Capannoni industriali,NORMALE,P,385,485,lorda,2.0,2.4,netta
017073,Gambara,2010,2,B,B1,BS00001366,Capannoni tipici,NORMALE,P,450,550,lorda,2.6,3.3,netta
017073,Gambara,2010,2,B,B1,BS00001366,Laboratori,NORMALE,P,385,510,lorda,2.2,3.2,netta
017073,Gambara,2010,2,B,B1,BS00001366,Magazzini,NORMALE,P,405,495,lorda,2.4,3.0,netta
017073,Gambara,2010,2,B,B1,BS00001366,Negozi,NORMALE,P,1050,1300,lorda,7.5,9.0,netta
017073,Gambara,2010,2,B,B1,BS00001366,Posti auto coperti,NORMALE,P,380,485,lorda,1.5,2.0,netta
017073,Gambara,2010,2,B,B1,BS00001366,Posti auto scoperti,NORMALE,P,265,360,lorda,1.0,1.4,netta
017073,Gambara,2010,2,B,B1,BS00001366,Uffici,NORMALE,P,900,1100,lorda,4.0,4.9,netta
017073,Gambara,2010,2,B,B1,BS00001366,Ville e Villini,NORMALE,P,950,1250,lorda,3.6,4.7,netta
017073,Gambara,2011,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,850,1150,lorda,2.9,3.8,netta
017073,Gambara,2011,2,B,B1,BS00001366,Abitazioni civili,OTTIMO,,1100,1450,lorda,3.4,4.5,netta
017073,Gambara,2011,2,B,B1,BS00001366,Autorimesse,NORMALE,P,490,630,lorda,2.0,2.5,netta
017073,Gambara,2011,2,B,B1,BS00001366,Box,NORMALE,P,550,700,lorda,2.1,2.7,netta
017073,Gambara,2011,2,B,B1,BS00001366,Capannoni industriali,NORMALE,P,405,510,lorda,2.0,2.4,netta
017073,Gambara,2011,2,B,B1,BS00001366,Capannoni tipici,NORMALE,P,470,580,lorda,2.6,3.3,netta
017073,Gambara,2011,2,B,B1,BS00001366,Laboratori,NORMALE,P,405,540,lorda,2.2,3.2,netta
017073,Gambara,2011,2,B,B1,BS00001366,Magazzini,NORMALE,P,420,510,lorda,2.3,2.9,netta
017073,Gambara,2011,2,B,B1,BS00001366,Negozi,NORMALE,P,1100,1350,lorda,7.1,8.6,netta
017073,Gambara,2011,2,B,B1,BS00001366,Posti auto coperti,NORMALE,P,390,500,lorda,1.4,1.9,netta
017073,Gambara,2011,2,B,B1,BS00001366,Posti auto scoperti,NORMALE,P,270,370,lorda,0.9,1.3,netta
017073,Gambara,2011,2,B,B1,BS00001366,Uffici,NORMALE,P,930,1150,lorda,3.9,4.8,netta
017073,Gambara,2011,2,B,B1,BS00001366,Ville e Villini,NORMALE,P,980,1300,lorda,3.3,4.3,netta
017073,Gambara,2012,2,B,B1,BS00001366,Abitazioni civili,NORMALE,P,850,1150,lorda,2.9,3.8,netta
017073,Gambara,2012,2,B,B1,BS00001366,Abitazioni civili,OTTIMO,,1100,1450,lorda,3.4,4.5,netta
017073,Gambara,2012,2,B,B1,BS00001366,Autorimesse,NORMALE,P,490,630,lorda,2.0,2.5,netta
017073,Gambara,2012,2,B,B1,BS00001366,Box,NORMALE,P,550,700,lorda,2.1,2.7,netta
