codice_istat,comune,anno,tavola,indicatore,num_memb,num_fr_menb,valore
017070,Esine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,85
017070,Esine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,28
017070,Esine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,26
017070,Esine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,26
017070,Esine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,165
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,30
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,30
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,20
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,18
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,38
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,11
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,5
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,18
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,34
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,27
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,8
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,7
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,28
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,70
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,88
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,31
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,25
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,28
017070,Esine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,172
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,45
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,45
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,25
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,18
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,43
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,12
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,4
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,12
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,28
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,25
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,5
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,10
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,27
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,67
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,107
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,27
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,22
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,27
017070,Esine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,183
017070,Esine,2020,tutte,famiglie al 31 dicembre,1,totale,740
017070,Esine,2020,tutte,famiglie al 31 dicembre,2,totale,633
017070,Esine,2020,tutte,famiglie al 31 dicembre,3,totale,424
017070,Esine,2020,tutte,famiglie al 31 dicembre,4,totale,349
017070,Esine,2020,tutte,famiglie al 31 dicembre,5,totale,69
017070,Esine,2020,tutte,famiglie al 31 dicembre,6 e più,totale,19
017070,Esine,2020,tutte,famiglie al 31 dicembre,totale,totale,2234
017070,Esine,2021,tutte,famiglie al 31 dicembre,1,totale,754
017070,Esine,2021,tutte,famiglie al 31 dicembre,2,totale,638
017070,Esine,2021,tutte,famiglie al 31 dicembre,3,totale,412
017070,Esine,2021,tutte,famiglie al 31 dicembre,4,totale,347
017070,Esine,2021,tutte,famiglie al 31 dicembre,5,totale,63
017070,Esine,2021,tutte,famiglie al 31 dicembre,6 e più,totale,21
017070,Esine,2021,tutte,famiglie al 31 dicembre,totale,totale,2235
017070,Esine,2022,tutte,famiglie al 31 dicembre,1,totale,761
017070,Esine,2022,tutte,famiglie al 31 dicembre,2,totale,639
017070,Esine,2022,tutte,famiglie al 31 dicembre,3,totale,418
017070,Esine,2022,tutte,famiglie al 31 dicembre,4,totale,322
017070,Esine,2022,tutte,famiglie al 31 dicembre,5,totale,67
017070,Esine,2022,tutte,famiglie al 31 dicembre,6 e più,totale,19
017070,Esine,2022,tutte,famiglie al 31 dicembre,totale,totale,2226
017070,Esine,2023,tutte,famiglie al 31 dicembre,1,totale,769
017070,Esine,2023,tutte,famiglie al 31 dicembre,2,totale,643
017070,Esine,2023,tutte,famiglie al 31 dicembre,3,totale,422
017070,Esine,2023,tutte,famiglie al 31 dicembre,4,totale,322
017070,Esine,2023,tutte,famiglie al 31 dicembre,5,totale,63
017070,Esine,2023,tutte,famiglie al 31 dicembre,6 e più,totale,18
017070,Esine,2023,tutte,famiglie al 31 dicembre,totale,totale,2237
017070,Esine,2024,tutte,famiglie al 31 dicembre,1,totale,821
017070,Esine,2024,tutte,famiglie al 31 dicembre,2,totale,622
017070,Esine,2024,tutte,famiglie al 31 dicembre,3,totale,446
017070,Esine,2024,tutte,famiglie al 31 dicembre,4,totale,301
017070,Esine,2024,tutte,famiglie al 31 dicembre,5,totale,63
017070,Esine,2024,tutte,famiglie al 31 dicembre,6 e più,totale,16
017070,Esine,2024,tutte,famiglie al 31 dicembre,totale,totale,2269
017070,Esine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,28
017070,Esine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,19
017070,Esine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,15
017070,Esine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,33
017070,Esine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,95
017070,Esine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,38
017070,Esine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,12
017070,Esine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,17
017070,Esine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,26
017070,Esine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,93
017070,Esine,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,31
017070,Esine,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,16
017070,Esine,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,21
017070,Esine,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,22
017070,Esine,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,90
017070,Esine,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,30
017070,Esine,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,18
017070,Esine,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,18
017070,Esine,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,26
017070,Esine,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,92
017070,Esine,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,45
017070,Esine,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,18
017070,Esine,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,12
017070,Esine,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,25
017070,Esine,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,100
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,20
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,20
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,8
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,7
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,15
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,1
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,2
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,9
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,12
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,15
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,5
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,2
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,27
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,49
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,44
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,14
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,11
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,27
017071,Fiesse,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,96
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,22
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,22
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,8
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,8
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,16
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,2
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,2
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,10
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,14
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,10
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,7
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,1
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,30
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,48
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,42
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,17
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,11
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,30
017071,Fiesse,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,100
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,18
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,18
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,7
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,8
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,15
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,3
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,3
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,11
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,17
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,7
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,6
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,2
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,36
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,51
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,35
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,17
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,13
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,36
017071,Fiesse,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,101
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,17
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,17
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,6
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,11
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,17
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,4
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,3
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,7
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,14
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,14
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,5
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,1
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,41
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,61
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,41
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,19
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,8
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,41
017071,Fiesse,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,109
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,21
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,21
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,8
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,10
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,18
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,4
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,2
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,8
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,14
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,16
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,8
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,2
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,38
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,64
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,49
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,20
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,10
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,38
017071,Fiesse,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,117
017071,Fiesse,2020,tutte,famiglie al 31 dicembre,1,totale,186
017071,Fiesse,2020,tutte,famiglie al 31 dicembre,2,totale,250
017071,Fiesse,2020,tutte,famiglie al 31 dicembre,3,totale,180
017071,Fiesse,2020,tutte,famiglie al 31 dicembre,4,totale,114
017071,Fiesse,2020,tutte,famiglie al 31 dicembre,5,totale,38
017071,Fiesse,2020,tutte,famiglie al 31 dicembre,6 e più,totale,16
017071,Fiesse,2020,tutte,famiglie al 31 dicembre,totale,totale,784
017071,Fiesse,2021,tutte,famiglie al 31 dicembre,1,totale,184
017071,Fiesse,2021,tutte,famiglie al 31 dicembre,2,totale,262
017071,Fiesse,2021,tutte,famiglie al 31 dicembre,3,totale,177
017071,Fiesse,2021,tutte,famiglie al 31 dicembre,4,totale,112
017071,Fiesse,2021,tutte,famiglie al 31 dicembre,5,totale,36
017071,Fiesse,2021,tutte,famiglie al 31 dicembre,6 e più,totale,20
017071,Fiesse,2021,tutte,famiglie al 31 dicembre,totale,totale,791
017071,Fiesse,2022,tutte,famiglie al 31 dicembre,1,totale,184
017071,Fiesse,2022,tutte,famiglie al 31 dicembre,2,totale,259
017071,Fiesse,2022,tutte,famiglie al 31 dicembre,3,totale,174
017071,Fiesse,2022,tutte,famiglie al 31 dicembre,4,totale,116
017071,Fiesse,2022,tutte,famiglie al 31 dicembre,5,totale,36
017071,Fiesse,2022,tutte,famiglie al 31 dicembre,6 e più,totale,19
017071,Fiesse,2022,tutte,famiglie al 31 dicembre,totale,totale,788
017071,Fiesse,2023,tutte,famiglie al 31 dicembre,1,totale,189
017071,Fiesse,2023,tutte,famiglie al 31 dicembre,2,totale,271
017071,Fiesse,2023,tutte,famiglie al 31 dicembre,3,totale,165
017071,Fiesse,2023,tutte,famiglie al 31 dicembre,4,totale,126
017071,Fiesse,2023,tutte,famiglie al 31 dicembre,5,totale,32
017071,Fiesse,2023,tutte,famiglie al 31 dicembre,6 e più,totale,20
017071,Fiesse,2023,tutte,famiglie al 31 dicembre,totale,totale,803
017071,Fiesse,2024,tutte,famiglie al 31 dicembre,1,totale,210
017071,Fiesse,2024,tutte,famiglie al 31 dicembre,2,totale,265
017071,Fiesse,2024,tutte,famiglie al 31 dicembre,3,totale,158
017071,Fiesse,2024,tutte,famiglie al 31 dicembre,4,totale,133
017071,Fiesse,2024,tutte,famiglie al 31 dicembre,5,totale,34
017071,Fiesse,2024,tutte,famiglie al 31 dicembre,6 e più,totale,20
017071,Fiesse,2024,tutte,famiglie al 31 dicembre,totale,totale,820
017071,Fiesse,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,20
017071,Fiesse,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,7
017071,Fiesse,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,9
017071,Fiesse,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,27
017071,Fiesse,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,63
017071,Fiesse,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,22
017071,Fiesse,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,8
017071,Fiesse,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,10
017071,Fiesse,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,29
017071,Fiesse,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,69
017071,Fiesse,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,18
017071,Fiesse,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,8
017071,Fiesse,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,11
017071,Fiesse,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,33
017071,Fiesse,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,70
017071,Fiesse,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,17
017071,Fiesse,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,11
017071,Fiesse,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,7
017071,Fiesse,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,36
017071,Fiesse,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,71
017071,Fiesse,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,21
017071,Fiesse,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,10
017071,Fiesse,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,8
017071,Fiesse,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,35
017071,Fiesse,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,74
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,134
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,134
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,33
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,42
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,75
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,21
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,9
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,26
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,56
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,37
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,18
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,6
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,69
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,130
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,225
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,69
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,32
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,69
017072,Flero,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,395
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,93
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,93
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,37
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,33
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,70
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,22
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,4
